Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:1903320,regulation of protein modification by small protein conjugation or removal,19_GO:0050789 regulation of biological process,-3.6,2.8,4.3,30230,240,729,16,2.2,0.54,575|819|868|9759|10010|10318|10362|11170|26272|27338|29997|54552|54984|55859|80254|131377,ADGRB1|CAMLG|CBLB|HDAC4|TANK|TNIP1|HMG20B|FAM107A|FBXO4|UBE2S|NOP53|GNL3L|PINX1|BEX1|CEP63|KLHL40,-1.5
MyList,GO Biological Processes,19,GO:0072307,regulation of metanephric nephron tubule epithelial cell differentiation,19_GO:0032502 developmental process,-3.6,21,7.6,30230,6,729,3,0.41,0.24,5076|10413|25937,PAX2|YAP1|WWTR1,-1.5
MyList,PANTHER Pathway,28,P00027,Heterotrimeric G-protein signaling pathway-Gq alpha and Go alpha mediated pathway,,-3.6,21,7.6,30230,6,729,3,0.41,0.24,715|2147|2158,C1R|F2|F9,-1.5
MyList,GO Molecular Functions,21,GO:0016538,cyclin-dependent protein serine/threonine kinase regulator activity,,-3.6,5.5,5.1,30230,53,729,7,0.96,0.36,595|904|1026|1028|1163|1164|124790,CCND1|CCNT1|CDKN1A|CDKN1C|CKS1B|CKS2|HEXIM2,-1.5
MyList,GO Biological Processes,19,GO:0009299,mRNA transcription,19_GO:0009987 cellular process,-3.6,5.5,5.1,30230,53,729,7,0.96,0.36,6281|6874|6880|6881|6882|83860|129685,S100A10|TAF4|TAF9|TAF10|TAF11|TAF3|TAF8,-1.5
MyList,GO Molecular Functions,21,GO:0019914,cyclin-dependent protein kinase regulator activity,,-3.6,5.5,5.1,30230,53,729,7,0.96,0.36,595|904|1026|1028|1163|1164|124790,CCND1|CCNT1|CDKN1A|CDKN1C|CKS1B|CKS2|HEXIM2,-1.5
MyList,GO Biological Processes,19,GO:2000106,regulation of leukocyte apoptotic process,19_GO:0050789 regulation of biological process,-3.6,4.2,4.8,30230,88,729,9,1.2,0.41,972|3707|6387|6482|8660|8772|27086|57181|84524,CD74|ITPKB|CXCL12|ST3GAL1|IRS2|FADD|FOXP1|SLC39A10|ZC3H8,-1.5
MyList,WikiPathways,27,WP383,Striated muscle contraction pathway,,-3.6,6.5,5.4,30230,38,729,6,0.82,0.33,71|4634|4703|7136|7138|10398,ACTG1|MYL3|NEB|TNNI2|TNNT1|MYL9,-1.5
MyList,GO Biological Processes,19,GO:0010638,positive regulation of organelle organization,19_GO:0048518 positive regulation of biological process,-3.6,2.1,4,30230,505,729,26,3.6,0.69,664|1634|2067|3479|4216|4653|4848|6281|8658|9530|10018|10524|10602|11135|11346|26272|29108|55243|79035|83444|84722|112574|122060|148170|253725|283899,BNIP3|DCN|ERCC1|IGF1|MAP3K4|MYOC|CNOT2|S100A10|TNKS|BAG4|BCL2L11|KAT5|CDC42EP3|CDC42EP1|SYNPO|FBXO4|PYCARD|KIRREL1|NABP2|INO80B|PSRC1|SNX18|SLAIN1|CDC42EP5|WASHC2C|INO80E,-1.5
MyList,GO Biological Processes,19,GO:2000095,"regulation of Wnt signaling pathway, planar cell polarity pathway",19_GO:0050896 response to stimulus,-3.6,12,6.4,30230,14,729,4,0.55,0.27,2719|4300|25876|57664,GPC3|MLLT3|SPEF1|PLEKHA4,-1.5
MyList,Reactome Gene Sets,6,R-HSA-3656253,"Defective EXT1 causes exostoses 1, TRPS2 and CHDS",,-3.6,12,6.4,30230,14,729,4,0.55,0.27,2719|6383|10082|221914,GPC3|SDC2|GPC6|GPC2,-1.5
MyList,Reactome Gene Sets,6,R-HSA-3656237,Defective EXT2 causes exostoses 2,,-3.6,12,6.4,30230,14,729,4,0.55,0.27,2719|6383|10082|221914,GPC3|SDC2|GPC6|GPC2,-1.5
MyList,GO Cellular Components,20,GO:0140288,GBAF complex,,-3.6,12,6.4,30230,14,729,4,0.55,0.27,605|23506|29998|65980,BCL7A|BICRAL|BICRA|BRD9,-1.5
MyList,GO Molecular Functions,21,GO:0030546,signaling receptor activator activity,,-3.6,2,4,30230,591,729,29,4,0.72,1489|1946|1948|2147|3082|3133|3383|3479|4969|6320|6387|6696|7044|7060|7087|7200|7424|9547|9607|9723|10220|10501|23767|53342|57715|58191|64111|80310|151647,CTF1|EFNA5|EFNB2|F2|HGF|HLA-E|ICAM1|IGF1|OGN|CLEC11A|CXCL12|SPP1|LEFTY2|THBS4|ICAM5|TRH|VEGFC|CXCL14|CARTPT|SEMA3E|GDF11|SEMA6B|FLRT3|IL17D|SEMA4G|CXCL16|NPVF|PDGFD|TAFA4,-1.5
MyList,Canonical Pathways,11,M118,PID INTEGRIN A9B1 PATHWAY,,-3.5,8.3,5.7,30230,25,729,5,0.69,0.31,2162|3680|6696|7424|8751,F13A1|ITGA9|SPP1|VEGFC|ADAM15,-1.5
MyList,GO Cellular Components,20,GO:1902911,protein kinase complex,,-3.5,3.1,4.4,30230,172,729,13,1.8,0.49,595|904|1026|1163|1164|3667|5218|5564|10010|29108|56006|84612|257397,CCND1|CCNT1|CDKN1A|CKS1B|CKS2|IRS1|CDK14|PRKAB1|TANK|PYCARD|SMG9|PARD6B|TAB3,-1.5
MyList,GO Biological Processes,19,GO:0002687,positive regulation of leukocyte migration,19_GO:0040011 locomotion,-3.5,3.3,4.5,30230,150,729,12,1.6,0.47,972|3383|4267|4739|6387|7060|7424|8772|29108|58515|80310|83692,CD74|ICAM1|CD99|NEDD9|CXCL12|THBS4|VEGFC|FADD|PYCARD|SELENOK|PDGFD|CD99L2,-1.5
MyList,Reactome Gene Sets,6,R-HSA-1474244,Extracellular matrix organization,,-3.5,2.5,4.2,30230,318,729,19,2.6,0.59,71|1307|1311|1634|3383|3680|4052|4060|5118|6383|6696|7087|7092|8425|8751|11117|63827|80274|136227,ACTG1|COL16A1|COMP|DCN|ICAM1|ITGA9|LTBP1|LUM|PCOLCE|SDC2|SPP1|ICAM5|TLL1|LTBP4|ADAM15|EMILIN1|BCAN|SCUBE1|COL26A1,-1.5
MyList,GO Biological Processes,19,GO:0001952,regulation of cell-matrix adhesion,19_GO:0050789 regulation of biological process,-3.5,3.5,4.5,30230,129,729,11,1.5,0.45,71|1307|1946|2039|4653|6281|8751|8861|9723|11170|79834,ACTG1|COL16A1|EFNA5|DMTN|MYOC|S100A10|ADAM15|LDB1|SEMA3E|FAM107A|PEAK1,-1.5
MyList,GO Biological Processes,19,GO:0032330,regulation of chondrocyte differentiation,19_GO:0032502 developmental process,-3.5,5.4,5.1,30230,54,729,7,0.96,0.36,2737|6660|7227|55553|91461|359845|389125,GLI3|SOX5|TRPS1|SOX6|PKDCC|RFLNB|MUSTN1,-1.5
MyList,GO Molecular Functions,21,GO:0019900,kinase binding,,-3.5,1.9,3.9,30230,772,729,35,4.8,0.79,71|595|858|868|904|1026|1163|1164|2869|3297|3667|4653|4739|4744|4772|5564|5606|6464|6934|8660|9113|9325|9541|9734|9846|10018|10318|11155|22841|23331|51564|56478|57506|79155|112464,ACTG1|CCND1|CAV2|CBLB|CCNT1|CDKN1A|CKS1B|CKS2|GRK5|HSF1|IRS1|MYOC|NEDD9|NEFH|NFATC1|PRKAB1|MAP2K3|SHC1|TCF7L2|IRS2|LATS1|TRIP4|CIRSR|HDAC9|GAB2|BCL2L11|TNIP1|LDB3|RAB11FIP2|TTC28|HDAC7|EIF4ENIF1|MAVS|TNIP2|CAVIN3,-1.5
MyList,Canonical Pathways,11,M3008,NABA ECM GLYCOPROTEINS,,-3.5,3,4.3,30230,196,729,14,1.9,0.51,1311|3487|3489|4052|4917|5118|6696|7059|7060|8425|10631|11117|64856|129804,COMP|IGFBP4|IGFBP6|LTBP1|NTN3|PCOLCE|SPP1|THBS3|THBS4|LTBP4|POSTN|EMILIN1|VWA1|FBLN7,-1.5
MyList,GO Molecular Functions,21,GO:0005178,integrin binding,,-3.5,3.3,4.4,30230,151,729,12,1.6,0.47,1307|1311|3383|3479|3680|6387|6696|7060|7087|8425|8751|11117,COL16A1|COMP|ICAM1|IGF1|ITGA9|CXCL12|SPP1|THBS4|ICAM5|LTBP4|ADAM15|EMILIN1,-1.5
MyList,GO Biological Processes,19,GO:0090090,negative regulation of canonical Wnt signaling pathway,19_GO:0048519 negative regulation of biological process,-3.5,3.3,4.4,30230,151,729,12,1.6,0.47,166|2719|2737|3487|3489|4300|6934|9113|10297|25937|56998|83786,TLE5|GPC3|GLI3|IGFBP4|IGFBP6|MLLT3|TCF7L2|LATS1|APC2|WWTR1|CTNNBIP1|FRMD8,-1.5
MyList,GO Biological Processes,19,GO:0061061,muscle structure development,19_GO:0032502 developmental process,-3.5,2.1,4,30230,538,729,27,3.7,0.7,71|575|607|858|1311|1489|3479|4634|4703|4756|5978|6909|6934|6938|7138|10362|10398|11155|26471|51177|55553|57496|57591|59269|131377|283149|389125,ACTG1|ADGRB1|BCL9|CAV2|COMP|CTF1|IGF1|MYL3|NEB|NEO1|REST|TBX2|TCF7L2|TCF12|TNNT1|HMG20B|MYL9|LDB3|NUPR1|PLEKHO1|SOX6|MRTFB|MRTFA|HIVEP3|KLHL40|BCL9L|MUSTN1,-1.5
MyList,GO Biological Processes,19,GO:0032273,positive regulation of protein polymerization,19_GO:0048518 positive regulation of biological process,-3.5,4.1,4.7,30230,90,729,9,1.2,0.41,9530|10602|11135|29108|55243|84722|122060|148170|253725,BAG4|CDC42EP3|CDC42EP1|PYCARD|KIRREL1|PSRC1|SLAIN1|CDC42EP5|WASHC2C,-1.5
MyList,Reactome Gene Sets,6,R-HSA-2682334,EPH-Ephrin signaling,,-3.5,4.1,4.7,30230,90,729,9,1.2,0.41,71|1946|1947|1948|1949|2044|2049|6383|10398,ACTG1|EFNA5|EFNB1|EFNB2|EFNB3|EPHA5|EPHB3|SDC2|MYL9,-1.5
MyList,GO Biological Processes,19,GO:0031401,positive regulation of protein modification process,19_GO:0048518 positive regulation of biological process,-3.5,2.3,4.1,30230,373,729,21,2.9,0.62,868|1026|1389|1489|3479|3597|4216|4739|5606|7060|9759|10010|10318|10524|11170|26272|27338|29997|51149|79058|131377,CBLB|CDKN1A|CREBL2|CTF1|IGF1|IL13RA1|MAP3K4|NEDD9|MAP2K3|THBS4|HDAC4|TANK|TNIP1|KAT5|FAM107A|FBXO4|UBE2S|NOP53|MRNIP|ASPSCR1|KLHL40,-1.5
MyList,GO Cellular Components,20,GO:0098984,neuron to neuron synapse,,-3.5,2.3,4.1,30230,400,729,22,3,0.63,575|664|1501|1948|1949|2039|2785|4744|4756|6457|9478|9498|11346|22871|22997|26037|30011|54487|57479|57549|57555|392617,ADGRB1|BNIP3|CTNND2|EFNB2|EFNB3|DMTN|GNG3|NEFH|NEO1|SH3GL3|CABP1|SLC4A8|SYNPO|NLGN1|IGSF9B|SIPA1L1|SH3KBP1|DGCR8|PRR12|IGSF9|NLGN2|ELFN1,-1.5
MyList,GO Biological Processes,19,GO:1903706,regulation of hemopoiesis,19_GO:0002376 immune system process,-3.5,2.2,4,30230,455,729,24,3.3,0.66,972|2737|3297|3597|3707|4211|4286|4739|6522|6666|6777|7030|8772|8861|9607|9760|10524|11143|27086|50487|53342|56998|57630|84524,CD74|GLI3|HSF1|IL13RA1|ITPKB|MEIS1|MITF|NEDD9|SLC4A2|SOX12|STAT5B|TFE3|FADD|LDB1|CARTPT|TOX|KAT5|KAT7|FOXP1|PLA2G3|IL17D|CTNNBIP1|SH3RF1|ZC3H8,-1.5
MyList,GO Biological Processes,19,GO:0008286,insulin receptor signaling pathway,19_GO:0050896 response to stimulus,-3.5,4.6,4.8,30230,72,729,8,1.1,0.39,858|1979|3479|3667|6464|8660|81565|252983,CAV2|EIF4EBP2|IGF1|IRS1|SHC1|IRS2|NDEL1|STXBP4,-1.5
MyList,GO Biological Processes,19,GO:2000147,positive regulation of cell motility,19_GO:0040011 locomotion,-3.5,2,3.9,30230,627,729,30,4.1,0.74,71|972|2039|3082|3383|3479|4267|4653|4739|5606|6387|7060|7424|8660|8766|8772|9530|9723|9734|10501|11170|25960|27086|29108|51564|57715|58191|58515|80310|83692,ACTG1|CD74|DMTN|HGF|ICAM1|IGF1|CD99|MYOC|NEDD9|MAP2K3|CXCL12|THBS4|VEGFC|IRS2|RAB11A|FADD|BAG4|SEMA3E|HDAC9|SEMA6B|FAM107A|ADGRA2|FOXP1|PYCARD|HDAC7|SEMA4G|CXCL16|SELENOK|PDGFD|CD99L2,-1.5
MyList,GO Biological Processes,19,GO:0032968,positive regulation of transcription elongation by RNA polymerase II,19_GO:0048518 positive regulation of biological process,-3.5,5.3,5,30230,55,729,7,0.96,0.36,904|8861|9878|10001|29079|112950|219541,CCNT1|LDB1|TOX4|MED6|MED4|MED8|MED19,-1.5
MyList,GO Biological Processes,19,GO:1901873,regulation of post-translational protein modification,19_GO:0050789 regulation of biological process,-3.5,2.7,4.2,30230,246,729,16,2.2,0.54,575|819|868|9759|10010|10318|10362|11170|26272|27338|29997|54552|54984|55859|80254|131377,ADGRB1|CAMLG|CBLB|HDAC4|TANK|TNIP1|HMG20B|FAM107A|FBXO4|UBE2S|NOP53|GNL3L|PINX1|BEX1|CEP63|KLHL40,-1.5
MyList,GO Biological Processes,19,GO:0022604,regulation of cell morphogenesis,19_GO:0032502 developmental process,-3.5,2.7,4.2,30230,246,729,16,2.2,0.54,1946|2039|2147|6792|9723|10602|11135|26039|30011|51177|57619|84079|126374|148170|152503|283149,EFNA5|DMTN|F2|CDKL5|SEMA3E|CDC42EP3|CDC42EP1|SS18L1|SH3KBP1|PLEKHO1|SHROOM3|ANKRD27|WTIP|CDC42EP5|SH3D19|BCL9L,-1.5
MyList,GO Cellular Components,20,GO:0036464,cytoplasmic ribonucleoprotein granule,,-3.5,2.7,4.2,30230,246,729,16,2.2,0.54,1979|4848|11030|11269|22794|22927|23112|55095|55643|55833|56478|57523|57690|84331|126374|196513,EIF4EBP2|CNOT2|RBPMS|DDX19B|CASC3|HABP4|TNRC6B|SAMD4B|BTBD2|UBAP2|EIF4ENIF1|NYNRIN|TNRC6C|MCRIP2|WTIP|DCP1B,-1.5
MyList,GO Biological Processes,19,GO:0071478,cellular response to radiation,19_GO:0050896 response to stimulus,-3.5,3.1,4.3,30230,175,729,13,1.8,0.49,1026|2002|2067|3297|4311|4734|10010|10413|26272|55872|85456|126006|375757,CDKN1A|ELK1|ERCC1|HSF1|MME|NEDD4|TANK|YAP1|FBXO4|PBK|TNKS1BP1|PCP2|SWI5,-1.5
MyList,GO Cellular Components,20,GO:0098978,glutamatergic synapse,,-3.5,2,3.9,30230,570,729,28,3.8,0.71,320|868|1947|1948|1949|3479|4734|4756|4885|5099|5361|6457|6792|7087|8766|9113|9498|11346|22871|23767|25921|30011|54487|57549|63827|65078|151647|392617,APBA1|CBLB|EFNB1|EFNB2|EFNB3|IGF1|NEDD4|NEO1|NPTX2|PCDH7|PLXNA1|SH3GL3|CDKL5|ICAM5|RAB11A|LATS1|SLC4A8|SYNPO|NLGN1|FLRT3|ZDHHC5|SH3KBP1|DGCR8|IGSF9|BCAN|RTN4R|TAFA4|ELFN1,-1.5
MyList,GO Biological Processes,19,GO:0002696,positive regulation of leukocyte activation,19_GO:0002376 immune system process,-3.4,2.3,4,30230,376,729,21,2.9,0.62,972|1026|1947|1948|1949|2737|3133|3479|3707|6666|6777|8660|8772|9760|10524|29108|30011|55122|57181|58515|79155,CD74|CDKN1A|EFNB1|EFNB2|EFNB3|GLI3|HLA-E|IGF1|ITPKB|SOX12|STAT5B|IRS2|FADD|TOX|KAT5|PYCARD|SH3KBP1|AKIRIN2|SLC39A10|SELENOK|TNIP2,-1.4
MyList,GO Cellular Components,20,GO:0005923,bicellular tight junction,,-3.4,3.5,4.4,30230,132,729,11,1.5,0.45,595|4810|10413|11346|25937|29855|51599|54532|79778|84612|93643,CCND1|NHS|YAP1|SYNPO|WWTR1|UBN1|LSR|USP53|MICALL2|PARD6B|TJAP1,-1.4
MyList,GO Biological Processes,19,GO:0040001,establishment of mitotic spindle localization,19_GO:0051179 localization,-3.4,6.2,5.2,30230,40,729,6,0.82,0.33,10252|10524|54820|54908|81565|84080,SPRY1|KAT5|NDE1|SPDL1|NDEL1|ENKD1,-1.4
MyList,Canonical Pathways,11,M62,PID EPHB FWD PATHWAY,,-3.4,6.2,5.2,30230,40,729,6,0.82,0.33,1946|1947|1948|1949|2049|6464,EFNA5|EFNB1|EFNB2|EFNB3|EPHB3|SHC1,-1.4
MyList,GO Biological Processes,19,GO:0002691,regulation of cellular extravasation,19_GO:0040011 locomotion,-3.4,6.2,5.2,30230,40,729,6,0.82,0.33,3383|4267|6387|8772|80310|83692,ICAM1|CD99|CXCL12|FADD|PDGFD|CD99L2,-1.4
MyList,GO Biological Processes,19,GO:0043085,positive regulation of catalytic activity,19_GO:0065007 biological regulation,-3.4,2.5,4.1,30230,298,729,18,2.5,0.57,1026|3479|4216|4739|5606|6001|6281|9712|10010|10297|22841|26037|27338|51149|57333|65078|81565|112574,CDKN1A|IGF1|MAP3K4|NEDD9|MAP2K3|RGS10|S100A10|USP6NL|TANK|APC2|RAB11FIP2|SIPA1L1|UBE2S|MRNIP|RCN3|RTN4R|NDEL1|SNX18,-1.4
MyList,GO Biological Processes,19,GO:0071479,cellular response to ionizing radiation,19_GO:0050896 response to stimulus,-3.4,4.5,4.8,30230,73,729,8,1.1,0.39,1026|2002|3297|10010|10413|26272|85456|375757,CDKN1A|ELK1|HSF1|TANK|YAP1|FBXO4|TNKS1BP1|SWI5,-1.4
MyList,GO Cellular Components,20,GO:0005925,focal adhesion,,-3.4,2.3,4,30230,404,729,22,3,0.63,71|575|858|1265|1948|3383|4267|4311|4739|4810|5782|6464|6522|7041|8496|11135|11170|23767|30011|79834|83692|129804,ACTG1|ADGRB1|CAV2|CNN2|EFNB2|ICAM1|CD99|MME|NEDD9|NHS|PTPN12|SHC1|SLC4A2|TGFB1I1|PPFIBP1|CDC42EP1|FAM107A|FLRT3|SH3KBP1|PEAK1|CD99L2|FBLN7,-1.4
MyList,KEGG Pathway,24,hsa04518,Integrin signaling,,-3.4,3.2,4.4,30230,154,729,12,1.6,0.47,71|595|1311|3082|3383|3479|3680|6696|7059|7060|7424|80310,ACTG1|CCND1|COMP|HGF|ICAM1|IGF1|ITGA9|SPP1|THBS3|THBS4|VEGFC|PDGFD,-1.4
MyList,GO Cellular Components,20,GO:0055029,nuclear DNA-directed RNA polymerase complex,,-3.4,4.1,4.6,30230,92,729,9,1.2,0.41,2961|6874|6880|6881|6882|7286|51616|83860|129685,GTF2E2|TAF4|TAF9|TAF10|TAF11|TUFT1|TAF9B|TAF3|TAF8,-1.4
MyList,GO Biological Processes,19,GO:0070647,protein modification by small protein conjugation or removal,19_GO:0009987 cellular process,-3.4,1.9,3.8,30230,782,729,35,4.8,0.79,868|4734|6047|7319|7322|7737|8658|8805|9759|9825|10489|25937|26272|27338|51132|51564|54532|55906|55975|57337|57602|57630|57661|64219|64320|79596|83892|84132|84901|90850|112950|149603|159195|254225|284996,CBLB|NEDD4|RNF4|UBE2A|UBE2D2|RNF113A|TNKS|TRIM24|HDAC4|SPATA2|LRRC41|WWTR1|FBXO4|UBE2S|RLIM|HDAC7|USP53|ZC4H2|KLHL7|SENP7|USP36|SH3RF1|PHRF1|PJA1|RNF25|OBI1|KCTD10|USP42|NFATC2IP|ZNF598|MED8|RNF187|USP54|RNF169|RNF149,-1.4
MyList,WikiPathways,27,WP3594,Circadian rhythm genes,,-3.4,2.9,4.2,30230,201,729,14,1.9,0.51,1453|1454|3400|6096|8553|9500|9607|9611|9956|22871|23239|23373|79365|112464,CSNK1D|CSNK1E|ID4|RORB|BHLHE40|MAGED1|CARTPT|NCOR1|HS3ST2|NLGN1|PHLPP1|CRTC1|BHLHE41|CAVIN3,-1.4
MyList,GO Biological Processes,19,GO:0032271,regulation of protein polymerization,19_GO:0050789 regulation of biological process,-3.4,2.9,4.2,30230,201,729,14,1.9,0.51,822|2039|9113|9530|10602|11135|25959|29108|55243|64857|84722|122060|148170|253725,CAPG|DMTN|LATS1|BAG4|CDC42EP3|CDC42EP1|KANK2|PYCARD|KIRREL1|PLEKHG2|PSRC1|SLAIN1|CDC42EP5|WASHC2C,-1.4
MyList,Reactome Gene Sets,6,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,,-3.4,4,4.6,30230,93,729,9,1.2,0.41,5564|6874|6880|6881|6882|10524|51616|83860|129685,PRKAB1|TAF4|TAF9|TAF10|TAF11|KAT5|TAF9B|TAF3|TAF8,-1.4
MyList,GO Biological Processes,19,GO:1902850,microtubule cytoskeleton organization involved in mitosis,19_GO:0009987 cellular process,-3.4,3.4,4.4,30230,134,729,11,1.5,0.45,5116|8658|8766|10252|10524|54820|54908|79884|81565|84080|152185,PCNT|TNKS|RAB11A|SPRY1|KAT5|NDE1|SPDL1|MAP9|NDEL1|ENKD1|SPICE1,-1.4
MyList,Reactome Gene Sets,6,R-HSA-5633007,Regulation of TP53 Activity,,-3.4,3.2,4.3,30230,156,729,12,1.6,0.47,3622|5564|6874|6880|6881|6882|10524|10848|51616|54815|83860|129685,ING2|PRKAB1|TAF4|TAF9|TAF10|TAF11|KAT5|PPP1R13L|TAF9B|GATAD2A|TAF3|TAF8,-1.4
MyList,Reactome Gene Sets,6,R-HSA-3928662,EPHB-mediated forward signaling,,-3.4,6.1,5.1,30230,41,729,6,0.82,0.33,71|1947|1948|1949|2049|6383,ACTG1|EFNB1|EFNB2|EFNB3|EPHB3|SDC2,-1.4
MyList,GO Biological Processes,19,GO:0045637,regulation of myeloid cell differentiation,19_GO:0002376 immune system process,-3.4,2.8,4.2,30230,226,729,15,2.1,0.53,972|3297|3707|4211|4286|4739|6777|7030|8772|8861|9607|11143|27086|50487|56998,CD74|HSF1|ITPKB|MEIS1|MITF|NEDD9|STAT5B|TFE3|FADD|LDB1|CARTPT|KAT7|FOXP1|PLA2G3|CTNNBIP1,-1.4
MyList,GO Biological Processes,19,GO:0070228,regulation of lymphocyte apoptotic process,19_GO:0050789 regulation of biological process,-3.4,5.1,4.9,30230,57,729,7,0.96,0.36,972|6482|8660|8772|27086|57181|84524,CD74|ST3GAL1|IRS2|FADD|FOXP1|SLC39A10|ZC3H8,-1.4
MyList,GO Biological Processes,19,GO:0007346,regulation of mitotic cell cycle,19_GO:0050789 regulation of biological process,-3.4,2,3.9,30230,549,729,27,3.7,0.7,595|605|858|1026|1028|1163|1164|3297|3479|4288|6777|8766|11170|23331|25959|29997|51149|51322|51720|54908|54984|57099|58493|60672|79035|83987|124790,CCND1|BCL7A|CAV2|CDKN1A|CDKN1C|CKS1B|CKS2|HSF1|IGF1|MKI67|STAT5B|RAB11A|FAM107A|TTC28|KANK2|NOP53|MRNIP|WAC|UIMC1|SPDL1|PINX1|AVEN|INIP|MIIP|NABP2|CCDC8|HEXIM2,-1.4
MyList,GO Biological Processes,19,GO:0042274,ribosomal small subunit biogenesis,19_GO:0009987 cellular process,-3.3,3.6,4.4,30230,114,729,10,1.4,0.43,705|11056|64434|65083|84294|84946|85395|91582|115939|153443,BYSL|DDX52|NOM1|NOL6|UTP23|LTV1|SLX9|RPS19BP1|TSR3|SRFBP1,-1.4
MyList,GO Biological Processes,19,GO:0016198,axon choice point recognition,19_GO:0032502 developmental process,-3.3,18,7,30230,7,729,3,0.41,0.24,1949|6091|6092,EFNB3|ROBO1|ROBO2,-1.4
MyList,GO Biological Processes,19,GO:0032535,regulation of cellular component size,19_GO:0065007 biological regulation,-3.3,2.3,4,30230,356,729,20,2.7,0.6,822|1946|2039|4703|6387|6696|6792|9113|9530|10602|11135|25959|29108|54785|55243|64857|65078|84335|148170|253725,CAPG|EFNA5|DMTN|NEB|CXCL12|SPP1|CDKL5|LATS1|BAG4|CDC42EP3|CDC42EP1|KANK2|PYCARD|BORCS6|KIRREL1|PLEKHG2|RTN4R|AKT1S1|CDC42EP5|WASHC2C,-1.4
MyList,GO Biological Processes,19,GO:0051962,positive regulation of nervous system development,19_GO:0032502 developmental process,-3.3,2.5,4,30230,278,729,17,2.3,0.56,575|1946|2049|2737|4311|6091|6092|6387|6692|6792|7424|22871|23767|26039|51199|57555|84079,ADGRB1|EFNA5|EPHB3|GLI3|MME|ROBO1|ROBO2|CXCL12|SPINT1|CDKL5|VEGFC|NLGN1|FLRT3|SS18L1|NIN|NLGN2|ANKRD27,-1.4
MyList,WikiPathways,27,WP3932,Focal adhesion PI3K Akt mTOR signaling,,-3.3,2.5,4,30230,304,729,18,2.5,0.57,1026|1311|1946|2785|2791|3082|3479|3667|3680|6696|7059|7060|7424|8660|23239|80310|84335|200186,CDKN1A|COMP|EFNA5|GNG3|GNG11|HGF|IGF1|IRS1|ITGA9|SPP1|THBS3|THBS4|VEGFC|IRS2|PHLPP1|PDGFD|AKT1S1|CRTC2,-1.4
MyList,GO Molecular Functions,21,GO:0140463,chromatin-protein adaptor activity,,-3.3,3.4,4.3,30230,136,729,11,1.5,0.45,3014|3621|3622|4300|8805|51720|65980|81550|83860|84629|254225,H2AX|ING1|ING2|MLLT3|TRIM24|UIMC1|BRD9|TDRD3|TAF3|TNRC18|RNF169,-1.4
MyList,GO Biological Processes,19,GO:0031346,positive regulation of cell projection organization,19_GO:0048518 positive regulation of biological process,-3.3,2.3,4,30230,357,729,20,2.7,0.6,1946|4739|6091|6092|6387|6792|9139|9760|10602|11135|22871|26039|50487|51199|65009|81565|84079|148170|162427|221914,EFNA5|NEDD9|ROBO1|ROBO2|CXCL12|CDKL5|CBFA2T2|TOX|CDC42EP3|CDC42EP1|NLGN1|SS18L1|PLA2G3|NIN|NDRG4|NDEL1|ANKRD27|CDC42EP5|RETREG3|GPC2,-1.4
MyList,GO Biological Processes,19,GO:1902105,regulation of leukocyte differentiation,19_GO:0002376 immune system process,-3.3,2.3,4,30230,357,729,20,2.7,0.6,972|2737|3297|3597|3707|4286|4739|6522|6666|6777|7030|8772|9607|9760|10524|27086|50487|56998|57630|84524,CD74|GLI3|HSF1|IL13RA1|ITPKB|MITF|NEDD9|SLC4A2|SOX12|STAT5B|TFE3|FADD|CARTPT|TOX|KAT5|FOXP1|PLA2G3|CTNNBIP1|SH3RF1|ZC3H8,-1.4
MyList,GO Cellular Components,20,GO:0034708,methyltransferase complex,,-3.3,3.6,4.4,30230,115,729,10,1.4,0.43,6628|6874|6880|9734|23054|29890|83640|91272|124944|284058,SNRPB|TAF4|TAF9|HDAC9|NCOA6|RBM15B|RAMAC|BOD1|BACC1|KANSL1,-1.4
MyList,GO Molecular Functions,21,GO:0140566,histone reader activity,,-3.3,3.6,4.4,30230,115,729,10,1.4,0.43,3621|3622|4300|8805|51720|65980|81550|83860|84629|254225,ING1|ING2|MLLT3|TRIM24|UIMC1|BRD9|TDRD3|TAF3|TNRC18|RNF169,-1.4
MyList,WikiPathways,27,WP4970,Galanin receptor pathway,,-3.3,10,5.9,30230,16,729,4,0.55,0.27,1026|1028|10018|10413,CDKN1A|CDKN1C|BCL2L11|YAP1,-1.4
MyList,GO Biological Processes,19,GO:1902166,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,19_GO:0048519 negative regulation of biological process,-3.3,10,5.9,30230,16,729,4,0.55,0.27,972|3622|6880|51616,CD74|ING2|TAF9|TAF9B,-1.4
