Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
WikiPathways,27,WP5381,Smith Magenis and Potocki Lupski syndrome copy number variation,,-4.2,3.9,5.2,30230,159,584,12,2.1,0.59,406|4289|4615|8100|9821|26160|51422|57560|60673|79018|90410|201163,BMAL1|MKLN1|MYD88|IFT88|RB1CC1|IFT172|PRKAG2|IFT80|ATG101|GID4|IFT20|FLCN,-2.1,MyList
GO Biological Processes,19,GO:0034655,nucleobase-containing compound catabolic process,19_GO:0009987 cellular process,-4.2,2.7,4.7,30230,384,584,20,3.4,0.75,1677|3988|4292|4547|7374|8882|23049|23405|23658|25819|27257|51542|54542|55149|55181|80198|162394|167227|192670|196441,DFFB|LIPA|MLH1|MTTP|UNG|ZPR1|SMG1|DICER1|LSM5|NOCT|LSM1|VPS54|RC3H2|MTPAP|SMG8|MUS81|SLFN5|DCP2|AGO4|ZFC3H1,-2.1,MyList
GO Biological Processes,19,GO:0006753,nucleoside phosphate metabolic process,19_GO:0009987 cellular process,-4.2,2.3,4.5,30230,577,584,26,4.5,0.85,2182|2977|3988|4508|4540|4541|4547|4706|4833|6095|6391|6392|7374|8505|9374|10020|10157|11001|25819|25875|26289|51422|55669|93100|114789|197322,ACSL4|GUCY1A2|LIPA|ATP6|ND5|ND6|MTTP|NDUFAB1|NME4|RORA|SDHC|SDHD|UNG|PARG|PPT2|GNE|AASS|SLC27A2|NOCT|LETMD1|AK5|PRKAG2|MFN1|NAPRT|SLC25A25|ACSF3,-2.1,MyList
Reactome Gene Sets,6,R-HSA-9013149,RAC1 GTPase cycle,,-4.2,3.6,5.1,30230,185,584,13,2.2,0.61,5290|6655|7410|8476|9639|10451|23092|23348|50649|79658|81704|81839|143872,PIK3CA|SOS2|VAV2|CDC42BPA|ARHGEF10|VAV3|ARHGAP26|DOCK9|ARHGEF4|ARHGAP10|DOCK8|VANGL1|ARHGAP42,-2.1,MyList
GO Biological Processes,19,GO:0072657,protein localization to membrane,19_GO:0051179 localization,-4.2,2.9,4.8,30230,324,584,18,3.1,0.72,3551|5824|9179|23167|23555|23682|25837|26225|57560|57728|64121|79726|79803|80262|84219|90410|91663|123016,IKBKB|PEX19|AP4M1|EFR3A|TSPAN15|RAB38|RAB26|ARL5A|IFT80|WDR19|RRAGC|WDR59|HPS6|PHAF1|WDR24|IFT20|MYADM|TTC8,-2.1,MyList
GO Biological Processes,19,GO:0033687,osteoblast proliferation,19_GO:0009987 cellular process,-4.2,31,9.4,30230,5,584,3,0.51,0.3,3726|57560|80198,JUNB|IFT80|MUS81,-2.1,MyList
CORUM,33,CORUM:6174,Intraflagellar transport complex B peripheral subcomplex,,-4.2,31,9.4,30230,5,584,3,0.51,0.3,26160|57560|90410,IFT172|IFT80|IFT20,-2.1,MyList
Reactome Gene Sets,6,R-HSA-8932504,DAG1 core M2 glycosylations,,-4.2,31,9.4,30230,5,584,3,0.51,0.3,10585|29954|55624,POMT1|POMT2|POMGNT1,-2.1,MyList
Reactome Gene Sets,6,R-HSA-9612973,Autophagy,,-4.2,3.9,5.1,30230,160,584,12,2.1,0.59,5563|8100|9821|9927|10325|26100|30849|51422|55062|55669|60673|64121,PRKAA2|IFT88|RB1CC1|MFN2|RRAGB|WIPI2|PIK3R4|PRKAG2|WIPI1|MFN1|ATG101|RRAGC,-2.1,MyList
GO Biological Processes,19,GO:1903725,regulation of phospholipid metabolic process,19_GO:0050789 regulation of biological process,-4.2,8.4,6.3,30230,37,584,6,1,0.42,20|21|5580|23175|23682|66036,ABCA2|ABCA3|PRKCD|LPIN1|RAB38|MTMR9,-2.1,MyList
GO Biological Processes,19,GO:0009314,response to radiation,19_GO:0050896 response to stimulus,-4.1,2.5,4.6,30230,448,584,22,3.8,0.79,24|673|1040|1958|2068|2071|2353|3981|5580|5602|5609|11200|23411|29086|51761|51776|54617|84142|84446|90410|92840|440275,ABCA4|BRAF|CDS1|EGR1|ERCC2|ERCC3|FOS|LIG4|PRKCD|MAPK10|MAP2K7|CHEK2|SIRT1|BABAM1|ATP8A2|MAP3K20|INO80|ABRAXAS1|BRSK1|IFT20|REEP6|EIF2AK4,-2.1,MyList
GO Biological Processes,19,GO:0098657,import into cell,19_GO:0051179 localization,-4.1,2.2,4.4,30230,716,584,30,5.1,0.91,3769|3988|4615|4642|5286|5290|5580|5581|6515|6533|6845|7410|7867|10079|10239|10451|10479|11001|23032|23428|25875|53944|54497|56262|57030|64924|66036|79874|81539|200576,KCNJ13|LIPA|MYD88|MYO1D|PIK3C2A|PIK3CA|PRKCD|PRKCE|SLC2A3|SLC6A6|VAMP7|VAV2|MAPKAPK3|ATP9A|AP3S2|VAV3|SLC9A6|SLC27A2|USP33|SLC7A8|LETMD1|CSNK1G1|HEATR5B|LRRC8A|SLC17A7|SLC30A5|MTMR9|RABEP2|SLC38A1|PIKFYVE,-2.1,MyList
GO Biological Processes,19,GO:0009260,ribonucleotide biosynthetic process,19_GO:0009987 cellular process,-4.1,3.9,5.1,30230,161,584,12,2.1,0.59,2977|3988|4508|4540|4541|4706|4833|6391|6392|25875|26289|51422,GUCY1A2|LIPA|ATP6|ND5|ND6|NDUFAB1|NME4|SDHC|SDHD|LETMD1|AK5|PRKAG2,-2.1,MyList
Reactome Gene Sets,6,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,,-4.1,4.5,5.3,30230,114,584,10,1.7,0.54,2353|3551|4615|5602|5609|7867|9252|10454|57161|79671,FOS|IKBKB|MYD88|MAPK10|MAP2K7|MAPKAPK3|RPS6KA5|TAB1|PELI2|NLRX1,-2.1,MyList
Reactome Gene Sets,6,R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,,-4.1,4.5,5.3,30230,114,584,10,1.7,0.54,2353|3551|4615|5602|5609|7867|9252|10454|57161|79671,FOS|IKBKB|MYD88|MAPK10|MAP2K7|MAPKAPK3|RPS6KA5|TAB1|PELI2|NLRX1,-2.1,MyList
GO Cellular Components,20,GO:0005769,early endosome,,-4.1,2.5,4.6,30230,450,584,22,3.8,0.79,3833|4642|9179|9897|10079|10239|10479|23041|23074|23682|27072|55362|79109|79139|79803|79874|91947|115825|124997|142678|200576|219285,KIFC1|MYO1D|AP4M1|WASHC5|ATP9A|AP3S2|SLC9A6|MON2|BLTP3B|RAB38|VPS41|TMEM63B|MAPKAP1|DERL1|HPS6|RABEP2|ARRDC4|WDFY2|WDR81|MIB2|PIKFYVE|SAMD9L,-2.1,MyList
KEGG Pathway,24,hsa05022,Pathways of neurodegeneration - multiple diseases,,-4.1,2.5,4.6,30230,483,584,23,3.9,0.8,673|4508|4514|4540|4541|4706|5582|5602|5609|6300|6391|6392|9821|9927|10975|26100|30849|55062|55669|60673|79139|81029|90550,BRAF|ATP6|COX3|ND5|ND6|NDUFAB1|PRKCG|MAPK10|MAP2K7|MAPK12|SDHC|SDHD|RB1CC1|MFN2|UQCR11|WIPI2|PIK3R4|WIPI1|MFN1|ATG101|DERL1|WNT5B|MCU,-2.1,MyList
Reactome Gene Sets,6,R-HSA-187037,Signaling by NTRK1 (TRKA),,-4.1,4.5,5.3,30230,115,584,10,1.7,0.54,673|1958|1959|2353|3726|5290|6016|6300|7867|9252,BRAF|EGR1|EGR2|FOS|JUNB|PIK3CA|RIT1|MAPK12|MAPKAPK3|RPS6KA5,-2.1,MyList
GO Biological Processes,19,GO:0051560,mitochondrial calcium ion homeostasis,19_GO:0042592 homeostatic process,-4.1,11,6.7,30230,24,584,5,0.86,0.38,9481|63933|90550|221154|286097,SLC25A27|MCUR1|MCU|MICU2|MICU3,-2.1,MyList
GO Biological Processes,19,GO:0036092,phosphatidylinositol-3-phosphate biosynthetic process,19_GO:0009987 cellular process,-4.1,11,6.7,30230,24,584,5,0.86,0.38,5286|5287|5290|30849|200576,PIK3C2A|PIK3C2B|PIK3CA|PIK3R4|PIKFYVE,-2.1,MyList
GO Biological Processes,19,GO:0048284,organelle fusion,19_GO:0009987 cellular process,-4.1,4.1,5.1,30230,139,584,11,1.9,0.56,6845|8677|9927|10451|23400|27072|54974|55669|81554|200576|203062,VAMP7|STX10|MFN2|VAV3|ATP13A2|VPS41|THG1L|MFN1|RCC1L|PIKFYVE|TSNARE1,-2.1,MyList
WikiPathways,27,WP5472,Phosphoinositide 3 kinase PI3K family,,-4.1,16,7.6,30230,13,584,4,0.68,0.34,5286|5287|5290|30849,PIK3C2A|PIK3C2B|PIK3CA|PIK3R4,-2.1,MyList
GO Biological Processes,19,GO:0070900,mitochondrial tRNA modification,19_GO:0009987 cellular process,-4.1,16,7.6,30230,13,584,4,0.68,0.34,54802|57570|64172|80324,TRIT1|TRMT5|OSGEPL1|PUS1,-2.1,MyList
GO Biological Processes,19,GO:0036444,calcium import into the mitochondrion,19_GO:0051179 localization,-4.1,16,7.6,30230,13,584,4,0.68,0.34,63933|90550|221154|286097,MCUR1|MCU|MICU2|MICU3,-2.1,MyList
GO Biological Processes,19,GO:0007264,small GTPase-mediated signal transduction,19_GO:0050896 response to stimulus,-4,3,4.7,30230,274,584,16,2.7,0.68,1121|1600|1718|3988|6016|6655|7410|9138|10451|10900|23348|23682|55103|57531|64121|81704,CHM|DAB1|DHCR24|LIPA|RIT1|SOS2|VAV2|ARHGEF1|VAV3|RUNDC3A|DOCK9|RAB38|RALGPS2|HACE1|RRAGC|DOCK8,-2,MyList
KEGG Pathway,24,hsa00510,N-Glycan biosynthesis,,-4,6.5,5.8,30230,56,584,7,1.2,0.45,1798|4249|10195|11253|29880|29929|84061,DPAGT1|MGAT5|ALG3|MAN1B1|ALG5|ALG6|MAGT1,-2,MyList
GO Biological Processes,19,GO:0038095,Fc-epsilon receptor signaling pathway,19_GO:0002376 immune system process,-4,10,6.6,30230,25,584,5,0.86,0.38,3551|5602|5609|7410|10451,IKBKB|MAPK10|MAP2K7|VAV2|VAV3,-2,MyList
GO Biological Processes,19,GO:0006839,mitochondrial transport,19_GO:0051179 localization,-4,4.9,5.3,30230,96,584,9,1.5,0.51,10948|23456|51522|51660|54978|84266|91137|119559|123096,STARD3|ABCB10|TMEM14C|MPC1|SLC35F6|ALKBH7|SLC25A46|SFXN4|SLC25A29,-2,MyList
GO Biological Processes,19,GO:0046390,ribose phosphate biosynthetic process,19_GO:0009987 cellular process,-4,3.7,4.9,30230,167,584,12,2.1,0.59,2977|3988|4508|4540|4541|4706|4833|6391|6392|25875|26289|51422,GUCY1A2|LIPA|ATP6|ND5|ND6|NDUFAB1|NME4|SDHC|SDHD|LETMD1|AK5|PRKAG2,-2,MyList
KEGG Pathway,24,hsa04668,TNF signaling pathway,,-4,4.3,5.1,30230,119,584,10,1.7,0.54,1540|2353|3551|3726|5290|5602|5609|6300|9252|10454,CYLD|FOS|IKBKB|JUNB|PIK3CA|MAPK10|MAP2K7|MAPK12|RPS6KA5|TAB1,-2,MyList
GO Biological Processes,19,GO:0016125,sterol metabolic process,19_GO:0009987 cellular process,-4,4,5,30230,143,584,11,1.9,0.56,1718|3988|4547|5563|6307|6721|10682|10948|23461|51360|51422,DHCR24|LIPA|MTTP|PRKAA2|MSMO1|SREBF2|EBP|STARD3|ABCA5|MBTPS2|PRKAG2,-2,MyList
WikiPathways,27,WP5153,N glycan biosynthesis,,-4,6.4,5.7,30230,57,584,7,1.2,0.45,1798|4249|10195|11253|29880|29929|91869,DPAGT1|MGAT5|ALG3|MAN1B1|ALG5|ALG6|RFT1,-2,MyList
GO Biological Processes,19,GO:0046854,phosphatidylinositol phosphate biosynthetic process,19_GO:0009987 cellular process,-4,6.4,5.7,30230,57,584,7,1.2,0.45,5286|5287|5290|23049|23167|30849|200576,PIK3C2A|PIK3C2B|PIK3CA|SMG1|EFR3A|PIK3R4|PIKFYVE,-2,MyList
GO Biological Processes,19,GO:0070936,protein K48-linked ubiquitination,19_GO:0009987 cellular process,-4,4.8,5.3,30230,97,584,9,1.5,0.51,7328|11043|26249|29882|57531|64682|84078|84447|89890,UBE2H|MID2|KLHL3|ANAPC2|HACE1|ANAPC1|KBTBD7|SYVN1|KBTBD6,-2,MyList
GO Biological Processes,19,GO:0006401,RNA catabolic process,19_GO:0009987 cellular process,-4,3.3,4.8,30230,221,584,14,2.4,0.63,4292|8882|23049|23405|23658|25819|27257|54542|55149|55181|162394|167227|192670|196441,MLH1|ZPR1|SMG1|DICER1|LSM5|NOCT|LSM1|RC3H2|MTPAP|SMG8|SLFN5|DCP2|AGO4|ZFC3H1,-2,MyList
GO Biological Processes,19,GO:0006163,purine nucleotide metabolic process,19_GO:0009987 cellular process,-3.9,2.7,4.5,30230,368,584,19,3.3,0.73,2977|3988|4508|4540|4541|4547|4706|4833|6095|6391|6392|8505|25819|25875|26289|51422|55669|93100|114789,GUCY1A2|LIPA|ATP6|ND5|ND6|MTTP|NDUFAB1|NME4|RORA|SDHC|SDHD|PARG|NOCT|LETMD1|AK5|PRKAG2|MFN1|NAPRT|SLC25A25,-2,MyList
KEGG Pathway,24,hsa04936,Alcoholic liver disease,,-3.9,4,5,30230,144,584,11,1.9,0.56,3551|4615|5563|5602|5609|6300|8310|10454|23175|23411|51422,IKBKB|MYD88|PRKAA2|MAPK10|MAP2K7|MAPK12|ACOX3|TAB1|LPIN1|SIRT1|PRKAG2,-2,MyList
Reactome Gene Sets,6,R-HSA-8980692,RHOA GTPase cycle,,-3.9,4,5,30230,144,584,11,1.9,0.56,7410|9138|9639|10451|23092|50649|55160|55852|79658|81839|143872,VAV2|ARHGEF1|ARHGEF10|VAV3|ARHGAP26|ARHGEF4|ARHGEF10L|TEX2|ARHGAP10|VANGL1|ARHGAP42,-2,MyList
GO Biological Processes,19,GO:0021702,cerebellar Purkinje cell differentiation,19_GO:0032502 developmental process,-3.9,15,7.2,30230,14,584,4,0.68,0.34,6095|8925|79809|91137,RORA|HERC1|TTC21B|SLC25A46,-2,MyList
Reactome Gene Sets,6,R-HSA-5688426,Deubiquitination,,-3.9,3,4.6,30230,279,584,16,2.7,0.68,1540|8850|9817|9960|9986|10454|23032|29086|29761|54617|57559|63891|64750|84142|93973|123228,CYLD|KAT2B|KEAP1|USP3|RCE1|TAB1|USP33|BABAM1|USP25|INO80|STAMBPL1|RNF123|SMURF2|ABRAXAS1|ACTR8|SENP8,-2,MyList
GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0009987 cellular process,-3.9,2.3,4.4,30230,531,584,24,4.1,0.82,2182|3988|4547|4706|5563|6307|8310|8824|9885|10478|10873|11001|23175|25902|51422|55825|56922|57380|81539|84129|84266|113612|197257|197322,ACSL4|LIPA|MTTP|NDUFAB1|PRKAA2|MSMO1|ACOX3|CES2|OSBPL2|SLC25A17|ME3|SLC27A2|LPIN1|MTHFD1L|PRKAG2|PECR|MCCC1|MRS2|SLC38A1|ACAD11|ALKBH7|CYP2U1|LDHD|ACSF3,-1.9,MyList
WikiPathways,27,WP5500,Bempedoic acid therapy in atherosclerosis and metabolic syndrome,,-3.9,10,6.4,30230,26,584,5,0.86,0.38,5563|5602|6300|11001|51422,PRKAA2|MAPK10|MAPK12|SLC27A2|PRKAG2,-1.9,MyList
KEGG Pathway,24,hsa04666,Fc gamma R-mediated phagocytosis,,-3.9,4.7,5.2,30230,99,584,9,1.5,0.51,3985|5290|5580|5581|5582|7410|10451|50807|57180,LIMK2|PIK3CA|PRKCD|PRKCE|PRKCG|VAV2|VAV3|ASAP1|ACTR3B,-1.9,MyList
GO Cellular Components,20,GO:0005813,centrosome,,-3.9,2.2,4.3,30230,635,584,27,4.6,0.87,1540|2733|3611|3833|3985|8100|8850|9638|9639|9742|22920|23032|23354|50807|57448|57560|79874|84131|84318|84446|84861|85378|90410|93664|123016|201163|387119,CYLD|GLE1|ILK|KIFC1|LIMK2|IFT88|KAT2B|FEZ1|ARHGEF10|IFT140|KIFAP3|USP33|HAUS5|ASAP1|BIRC6|IFT80|RABEP2|CEP78|CCDC77|BRSK1|KLHL22|TUBGCP6|IFT20|CADPS2|TTC8|FLCN|CEP85L,-1.9,MyList
GO Biological Processes,19,GO:0072665,protein localization to vacuole,19_GO:0051179 localization,-3.9,5.3,5.3,30230,78,584,8,1.4,0.48,9179|23041|23400|27072|30849|51172|51542|64121,AP4M1|MON2|ATP13A2|VPS41|PIK3R4|NAGPA|VPS54|RRAGC,-1.9,MyList
Reactome Gene Sets,6,R-HSA-416482,G alpha (12/13) signalling events,,-3.9,5.3,5.3,30230,78,584,8,1.4,0.48,6655|7410|9138|9639|10451|23229|50649|55160,SOS2|VAV2|ARHGEF1|ARHGEF10|VAV3|ARHGEF9|ARHGEF4|ARHGEF10L,-1.9,MyList
GO Biological Processes,19,GO:0051054,positive regulation of DNA metabolic process,19_GO:0048518 positive regulation of biological process,-3.9,2.9,4.6,30230,282,584,16,2.7,0.68,2068|4292|4931|5580|5582|5609|6778|7126|23411|29086|54617|54799|55135|80314|84142|93973,ERCC2|MLH1|NVL|PRKCD|PRKCG|MAP2K7|STAT6|TNFAIP1|SIRT1|BABAM1|INO80|MBTD1|WRAP53|EPC1|ABRAXAS1|ACTR8,-1.9,MyList
GO Cellular Components,20,GO:1990246,uniplex complex,,-3.9,26,8.6,30230,6,584,3,0.51,0.3,90550|221154|286097,MCU|MICU2|MICU3,-1.9,MyList
Reactome Gene Sets,6,R-HSA-389599,Alpha-oxidation of phytanate,,-3.9,26,8.6,30230,6,584,3,0.51,0.3,10478|11001|55825,SLC25A17|SLC27A2|PECR,-1.9,MyList
GO Biological Processes,19,GO:0038093,Fc receptor signaling pathway,19_GO:0002376 immune system process,-3.9,6.1,5.5,30230,59,584,7,1.2,0.45,3551|5580|5581|5602|5609|7410|10451,IKBKB|PRKCD|PRKCE|MAPK10|MAP2K7|VAV2|VAV3,-1.9,MyList
GO Biological Processes,19,GO:0008203,cholesterol metabolic process,19_GO:0009987 cellular process,-3.8,4.2,5,30230,123,584,10,1.7,0.54,1718|3988|4547|5563|6307|6721|10682|10948|23461|51360,DHCR24|LIPA|MTTP|PRKAA2|MSMO1|SREBF2|EBP|STARD3|ABCA5|MBTPS2,-1.9,MyList
GO Biological Processes,19,GO:0055086,nucleobase-containing small molecule metabolic process,19_GO:0009987 cellular process,-3.8,2.2,4.3,30230,604,584,26,4.5,0.85,2182|2977|3988|4508|4540|4541|4547|4706|4833|6095|6391|6392|7374|8505|9374|10020|10157|11001|25819|25875|26289|51422|55669|93100|114789|197322,ACSL4|GUCY1A2|LIPA|ATP6|ND5|ND6|MTTP|NDUFAB1|NME4|RORA|SDHC|SDHD|UNG|PARG|PPT2|GNE|AASS|SLC27A2|NOCT|LETMD1|AK5|PRKAG2|MFN1|NAPRT|SLC25A25|ACSF3,-1.9,MyList
WikiPathways,27,WP405,Eukaryotic transcription initiation,,-3.8,7.4,5.8,30230,42,584,6,1,0.42,2068|2071|2968|3611|6908|55703,ERCC2|ERCC3|GTF2H4|ILK|TBP|POLR3B,-1.9,MyList
GO Biological Processes,19,GO:0009259,ribonucleotide metabolic process,19_GO:0009987 cellular process,-3.8,2.8,4.5,30230,314,584,17,2.9,0.7,2977|3988|4508|4540|4541|4547|4706|4833|6095|6391|6392|8505|25875|26289|51422|55669|114789,GUCY1A2|LIPA|ATP6|ND5|ND6|MTTP|NDUFAB1|NME4|RORA|SDHC|SDHD|PARG|LETMD1|AK5|PRKAG2|MFN1|SLC25A25,-1.9,MyList
GO Biological Processes,19,GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction,19_GO:0050896 response to stimulus,-3.8,6,5.5,30230,60,584,7,1.2,0.45,3611|5286|5287|5290|30849|57560|59338,ILK|PIK3C2A|PIK3C2B|PIK3CA|PIK3R4|IFT80|PLEKHA1,-1.9,MyList
GO Biological Processes,19,GO:0034204,lipid translocation,19_GO:0051179 localization,-3.8,6,5.5,30230,60,584,7,1.2,0.45,20|21|24|10079|51761|55362|91869,ABCA2|ABCA3|ABCA4|ATP9A|ATP8A2|TMEM63B|RFT1,-1.9,MyList
GO Biological Processes,19,GO:0007051,spindle organization,19_GO:0009987 cellular process,-3.8,3.6,4.8,30230,174,584,12,2.1,0.59,3611|3833|3985|4292|9639|9897|11200|23354|54617|64946|84142|85378,ILK|KIFC1|LIMK2|MLH1|ARHGEF10|WASHC5|CHEK2|HAUS5|INO80|CENPH|ABRAXAS1|TUBGCP6,-1.9,MyList
GO Biological Processes,19,GO:0071277,cellular response to calcium ion,19_GO:0050896 response to stimulus,-3.8,5.2,5.2,30230,80,584,8,1.4,0.48,673|2353|3726|5311|5563|27132|221154|286097,BRAF|FOS|JUNB|PKD2|PRKAA2|CPNE7|MICU2|MICU3,-1.9,MyList
CORUM,33,CORUM:6172,Intraflagellar transport complex B,,-3.8,14,7,30230,15,584,4,0.68,0.34,8100|26160|57560|90410,IFT88|IFT172|IFT80|IFT20,-1.9,MyList
GO Biological Processes,19,GO:0043201,response to L-leucine,19_GO:0050896 response to stimulus,-3.8,14,7,30230,15,584,4,0.68,0.34,5290|27244|57559|84861,PIK3CA|SESN1|STAMBPL1|KLHL22,-1.9,MyList
Reactome Gene Sets,6,R-HSA-8978868,Fatty acid metabolism,,-3.8,3.5,4.7,30230,175,584,12,2.1,0.59,2182|4706|5563|8310|9374|10478|11001|51422|55825|84129|113612|197322,ACSL4|NDUFAB1|PRKAA2|ACOX3|PPT2|SLC25A17|SLC27A2|PRKAG2|PECR|ACAD11|CYP2U1|ACSF3,-1.9,MyList
Reactome Gene Sets,6,R-HSA-9012999,RHO GTPase cycle,,-3.8,2.5,4.3,30230,442,584,21,3.6,0.77,5290|6655|7126|7410|8476|9138|9639|10451|23074|23092|23229|23348|50649|54514|55160|55852|79658|81704|81839|124997|143872,PIK3CA|SOS2|TNFAIP1|VAV2|CDC42BPA|ARHGEF1|ARHGEF10|VAV3|BLTP3B|ARHGAP26|ARHGEF9|DOCK9|ARHGEF4|DDX4|ARHGEF10L|TEX2|ARHGAP10|DOCK8|VANGL1|WDR81|ARHGAP42,-1.9,MyList
GO Biological Processes,19,GO:0016126,sterol biosynthetic process,19_GO:0009987 cellular process,-3.8,7.2,5.7,30230,43,584,6,1,0.42,1718|3988|5563|6307|10682|51422,DHCR24|LIPA|PRKAA2|MSMO1|EBP|PRKAG2,-1.8,MyList
Reactome Gene Sets,6,R-HSA-75893,TNF signaling,,-3.8,7.2,5.7,30230,43,584,6,1,0.42,1540|3551|8439|10454|84888|142678,CYLD|IKBKB|NSMAF|TAB1|SPPL2A|MIB2,-1.8,MyList
GO Biological Processes,19,GO:0009896,positive regulation of catabolic process,19_GO:0048518 positive regulation of biological process,-3.8,2.2,4.2,30230,645,584,27,4.6,0.87,20|373|4292|5286|5563|5580|5581|5587|9517|9681|9817|9821|11043|23032|23411|23658|25819|27244|27257|54542|55062|60673|84219|91304|167227|201163|340061,ABCA2|TRIM23|MLH1|PIK3C2A|PRKAA2|PRKCD|PRKCE|PRKD1|SPTLC2|DEPDC5|KEAP1|RB1CC1|MID2|USP33|SIRT1|LSM5|NOCT|SESN1|LSM1|RC3H2|WIPI1|ATG101|WDR24|TMEM259|DCP2|FLCN|STING1,-1.8,MyList
GO Biological Processes,19,GO:0007059,chromosome segregation,19_GO:0009987 cellular process,-3.8,2.7,4.4,30230,348,584,18,3.1,0.72,2068|3833|4292|9639|9874|9897|10592|11200|23354|51776|54617|55706|64946|84142|84861|85378|192670|256126,ERCC2|KIFC1|MLH1|ARHGEF10|TLK1|WASHC5|SMC2|CHEK2|HAUS5|MAP3K20|INO80|NDC1|CENPH|ABRAXAS1|KLHL22|TUBGCP6|AGO4|SYCE2,-1.8,MyList
KEGG Pathway,24,hsa00564,Glycerophospholipid metabolism,,-3.8,4.5,5,30230,103,584,9,1.5,0.51,1040|8443|9489|9926|10162|23175|23761|56261|81490,CDS1|GNPAT|PGS1|LPGAT1|LPCAT3|LPIN1|PISD|GPCPD1|PTDSS2,-1.8,MyList
GO Biological Processes,19,GO:0045333,cellular respiration,19_GO:0009987 cellular process,-3.8,3.1,4.6,30230,231,584,14,2.4,0.63,3988|4508|4514|4540|4541|4547|4706|6391|6392|9016|9927|10975|51542|114789,LIPA|ATP6|COX3|ND5|ND6|MTTP|NDUFAB1|SDHC|SDHD|SLC25A14|MFN2|UQCR11|VPS54|SLC25A25,-1.8,MyList
GO Cellular Components,20,GO:0097730,non-motile cilium,,-3.7,3.5,4.7,30230,177,584,12,2.1,0.59,24|5145|5311|5873|8100|9742|22920|55764|57560|57728|90410|123016,ABCA4|PDE6A|PKD2|RAB27A|IFT88|IFT140|KIFAP3|IFT122|IFT80|WDR19|IFT20|TTC8,-1.8,MyList
GO Cellular Components,20,GO:0032391,photoreceptor connecting cilium,,-3.7,7.1,5.6,30230,44,584,6,1,0.42,9742|22920|55764|57728|90410|123016,IFT140|KIFAP3|IFT122|WDR19|IFT20|TTC8,-1.8,MyList
GO Biological Processes,19,GO:0051604,protein maturation,19_GO:0009987 cellular process,-3.7,2.2,4.2,30230,581,584,25,4.3,0.84,1718|3310|3551|4285|4706|5824|8850|8882|9986|23555|23761|26160|51107|51360|51601|54916|63891|64924|65258|79591|84302|91419|93183|128869|131474,DHCR24|HSPA6|IKBKB|MIPEP|NDUFAB1|PEX19|KAT2B|ZPR1|RCE1|TSPAN15|PISD|IFT172|APH1A|MBTPS2|LIPT1|TMEM260|RNF123|SLC30A5|MPPE1|ARMH3|PGAP4|ATP23|PIGM|PIGU|CHCHD4,-1.8,MyList
GO Biological Processes,19,GO:0019693,ribose phosphate metabolic process,19_GO:0009987 cellular process,-3.7,2.7,4.4,30230,321,584,17,2.9,0.7,2977|3988|4508|4540|4541|4547|4706|4833|6095|6391|6392|8505|25875|26289|51422|55669|114789,GUCY1A2|LIPA|ATP6|ND5|ND6|MTTP|NDUFAB1|NME4|RORA|SDHC|SDHD|PARG|LETMD1|AK5|PRKAG2|MFN1|SLC25A25,-1.8,MyList
Canonical Pathways,11,M164,PID ERBB1 DOWNSTREAM PATHWAY,,-3.7,4.4,5,30230,105,584,9,1.5,0.51,673|1958|2353|5290|5580|7410|9252|79109|253260,BRAF|EGR1|FOS|PIK3CA|PRKCD|VAV2|RPS6KA5|MAPKAP1|RICTOR,-1.8,MyList
KEGG Pathway,24,hsa04146,Peroxisome,,-3.7,5,5.1,30230,83,584,8,1.4,0.48,2182|5192|5824|8310|8443|10478|11001|55825,ACSL4|PEX10|PEX19|ACOX3|GNPAT|SLC25A17|SLC27A2|PECR,-1.8,MyList
GO Biological Processes,19,GO:0021694,cerebellar Purkinje cell layer formation,19_GO:0032502 developmental process,-3.7,13,6.7,30230,16,584,4,0.68,0.34,6095|8925|79809|91137,RORA|HERC1|TTC21B|SLC25A46,-1.8,MyList
Reactome Gene Sets,6,R-HSA-1660516,Synthesis of PIPs at the early endosome membrane,,-3.7,13,6.7,30230,16,584,4,0.68,0.34,5286|30849|54545|200576,PIK3C2A|PIK3R4|MTMR12|PIKFYVE,-1.8,MyList
GO Biological Processes,19,GO:0000425,pexophagy,19_GO:0009987 cellular process,-3.7,13,6.7,30230,16,584,4,0.68,0.34,9821|26100|30849|55062,RB1CC1|WIPI2|PIK3R4|WIPI1,-1.8,MyList
GO Biological Processes,19,GO:1902775,mitochondrial large ribosomal subunit assembly,19_GO:0009987 cellular process,-3.7,13,6.7,30230,16,584,4,0.68,0.34,4706|8225|22868|81554,NDUFAB1|GTPBP6|FASTKD2|RCC1L,-1.8,MyList
GO Biological Processes,19,GO:0030242,autophagy of peroxisome,19_GO:0009987 cellular process,-3.7,13,6.7,30230,16,584,4,0.68,0.34,9821|26100|30849|55062,RB1CC1|WIPI2|PIK3R4|WIPI1,-1.8,MyList
