plot_id,plot_title,x_label,y_label,name,ID,x_ratio,y_ratio,x_padj,y_padj,significant_x,significant_y,significance_class,significant_either_axis,combined_abs_ratio
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCYOX1L,Q8NBM8,-0.13,-0.253,0.999855980822395,0.783981417116516,FALSE,FALSE,Not significant,FALSE,0.383
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCYT1A,P49585,-0.116,0.333,0.999855980822395,0.89303506044731,FALSE,FALSE,Not significant,FALSE,0.449
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCYT2,Q99447,-0.097,-0.0119,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.1089
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDAP1,Q13442,0.149,0.586,0.999855980822395,0.912927284017622,FALSE,FALSE,Not significant,FALSE,0.735
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDCD10,Q9BUL8,-0.178,0.258,0.999855980822395,0.910866289918032,FALSE,FALSE,Not significant,FALSE,0.436
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDCD11,Q14690,0.0359,-0.0599,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.0958
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDCD2,Q16342,-0.494,-0.647,0.999855980822395,0.332348080740896,FALSE,FALSE,Not significant,FALSE,1.141
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDCD2L,Q9BRP1,-0.0745,-0.396,0.999855980822395,0.653774930547966,FALSE,FALSE,Not significant,FALSE,0.47050000000000003
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDCD4,Q53EL6,-0.19,-0.0815,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.2715
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDCD5,O14737,-0.638,-0.0842,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.7222
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDCD6,O75340,-0.527,-0.365,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.892
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDCD6IP,Q8WUM4,-0.0131,-0.00117,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.014270000000000001
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDCD7,Q8N8D1,-0.182,0.00235,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.18434999999999999
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDCL,Q13371,0.348,0.541,0.999855980822395,0.382186661787927,FALSE,FALSE,Not significant,FALSE,0.889
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDCL3,Q9H2J4,0.161,0.198,0.999855980822395,0.970223385635421,FALSE,FALSE,Not significant,FALSE,0.359
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDE12,Q6L8Q7,0.0276,0.0328,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.0604
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDE4DIP,Q5VU43,0.136,0.376,0.999855980822395,0.887661975522028,FALSE,FALSE,Not significant,FALSE,0.512
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDE5A,O76074,0.0164,0.327,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.34340000000000004
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDE6D,O43924,-0.141,0.165,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.306
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDF,Q9HBH1,-0.168,-0.773,0.999855980822395,0.0326842245497574,FALSE,TRUE,Significant on y-axis only,TRUE,0.9410000000000001
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDHA1,P08559,-0.218,-0.556,0.999855980822395,0.190725204808283,FALSE,FALSE,Not significant,FALSE,0.774
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDHB,P11177,-0.0778,-0.417,0.999855980822395,0.505099373654583,FALSE,FALSE,Not significant,FALSE,0.49479999999999996
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDHX,O00330,-0.211,-0.059,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.27
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDIA3,P30101,-0.121,0.123,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.244
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDIA4,P13667,-0.0882,0.115,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.2032
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDIA5,Q14554,-0.0817,-0.158,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.2397
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDIA6,Q15084,-0.108,-0.0322,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.1402
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDK1,Q15118,-0.0624,-0.52,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.5824
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDK3,Q15120,-0.0219,-0.309,0.999855980822395,0.617814943498678,FALSE,FALSE,Not significant,FALSE,0.33089999999999997
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDLIM1,O00151,-0.713,-0.27,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.983
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDLIM3,Q53GG5,-0.418,0.223,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.641
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDLIM4,P50479,-0.268,0.234,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.502
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDLIM5,Q96HC4,-0.2,0.345,0.999855980822395,0.996983685433148,FALSE,FALSE,Not significant,FALSE,0.5449999999999999
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDLIM7,Q9NR12,-0.351,0.0765,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.4275
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDP1,Q9P0J1,-0.0942,-0.125,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.2192
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDP2,Q9P2J9,-1.69,-3.3,0.999855980822395,0.709797774372442,FALSE,FALSE,Not significant,FALSE,4.99
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDPK1,O15530,0.156,0.339,0.999855980822395,0.696579365204274,FALSE,FALSE,Not significant,FALSE,0.495
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDPR,Q8NCN5,-0.0383,-0.207,0.999855980822395,0.970223385635421,FALSE,FALSE,Not significant,FALSE,0.2453
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDRG1,Q9NUG6,-0.452,0.233,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.685
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDS5B,Q9NTI5,-0.107,-0.352,0.999855980822395,0.864453987171022,FALSE,FALSE,Not significant,FALSE,0.45899999999999996
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDXDC1,Q6P996,-0.0722,0.123,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.19519999999999998
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDXK,O00764,-0.266,0.0457,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.31170000000000003
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDXP,Q96GD0,0.0244,0.119,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.1434
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDZD11,Q5EBL8,-0.195,0.106,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.301
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PDZD8,Q8NEN9,0.0978,-0.0273,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.1251
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PEA15,Q15121,-0.033,0.256,0.999855980822395,0.985092231856202,FALSE,FALSE,Not significant,FALSE,0.28900000000000003
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PEAK1,Q9H792,-0.00499,0.246,0.999855980822395,0.988968461324807,FALSE,FALSE,Not significant,FALSE,0.25099
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PEBP1,P30086,-0.389,0.0631,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.4521
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PECR,Q9BY49,0.0378,0.0724,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.1102
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PEDS1,A5PLL7,0.0545,-0.273,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.3275
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PEF1,Q9UBV8,-0.0319,-0.391,0.999855980822395,0.855973226679354,FALSE,FALSE,Not significant,FALSE,0.4229
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PELO,Q9BRX2,0.161,0.269,0.999855980822395,0.976231559151783,FALSE,FALSE,Not significant,FALSE,0.43000000000000005
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PELP1,Q8IZL8,-0.0244,-0.421,0.999855980822395,0.657019782114582,FALSE,FALSE,Not significant,FALSE,0.44539999999999996
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PEMT,Q9UBM1,-0.519,0.856,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,1.375
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PEPD,P12955,-0.219,0.166,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.385
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PES1,O00541,-0.0229,-0.0636,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.08650000000000001
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PET100,P0DJ07,0.0439,0.314,0.999855980822395,0.970223385635421,FALSE,FALSE,Not significant,FALSE,0.3579
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PET117,Q6UWS5,-0.0741,0.256,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.3301
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PEX1,O43933,-0.313,-0.019,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.332
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PEX14,O75381,-0.389,-0.347,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.736
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PEX16,Q9Y5Y5,0.058,0.00955,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.06755
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PEX26,Q7Z412,-0.532,-0.356,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.888
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PEX3,P56589,0.00459,0.0175,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.022090000000000002
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PEX5,P50542,0.227,0.0392,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.2662
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PEX7,O00628,-0.173,-0.132,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.305
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PFAS,O15067,-0.0665,-0.164,0.999855980822395,0.988968461324807,FALSE,FALSE,Not significant,FALSE,0.2305
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PFDN1,O60925,-0.287,0.329,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.616
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PFDN2,Q9UHV9,-0.392,0.206,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.598
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PFDN4,Q9NQP4,0.652,0.869,0.999855980822395,0.779529412060594,FALSE,FALSE,Not significant,FALSE,1.521
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PFDN5,Q99471,-0.161,0.544,0.999855980822395,0.923915388652044,FALSE,FALSE,Not significant,FALSE,0.7050000000000001
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PFDN6,O15212,-0.398,0.417,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.815
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PFKFB2,O60825,-0.0577,0.0685,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.1262
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PFKFB3,Q16875,0.115,0.297,0.999855980822395,0.912927284017622,FALSE,FALSE,Not significant,FALSE,0.412
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PFKFB4,Q16877,0.053,-0.012,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.065
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PFKL,P17858,-0.00193,0.0751,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.07703
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PFKM,P08237,-0.0225,-0.0249,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.0474
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PFKP,Q01813,0.0306,0.21,0.999855980822395,0.995174621657891,FALSE,FALSE,Not significant,FALSE,0.24059999999999998
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PFN1,P07737,-0.0517,-0.0871,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.1388
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PFN2,P35080,0.205,0.311,0.999855980822395,0.77899342235371,FALSE,FALSE,Not significant,FALSE,0.516
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PFN3,P60673,0.368,0.259,0.999855980822395,0.936368232318872,FALSE,FALSE,Not significant,FALSE,0.627
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PGAM1,P18669,-0.331,-0.0155,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.34650000000000003
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PGAM5,Q96HS1,-0.155,-0.098,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.253
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PGAP6,Q9HCN3,0.281,0.511,NA,NA,FALSE,FALSE,Not significant,FALSE,0.792
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PGD,P52209,0.0983,0.0102,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.1085
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PGF,P49763,-0.773,-1.21,NA,NA,FALSE,FALSE,Not significant,FALSE,1.983
