condition,condition_label,condition_label_factor,Genetype,ExpType,Treatment,name,Genes,Protein.Group,ID,mean_log2_abundance,sd_log2_abundance,n_replicates,rank,highlight_rdh12,highlight_rdh_family
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,UROD,UROD,P06132,P06132,24.446966986350667,0.33038188930749635,3,2355,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,MSI2,MSI2,Q96DH6,Q96DH6,24.446534228598534,0.10347287162373124,3,2356,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,SH3BGRL,SH3BGRL,O75368,O75368,24.446526262294633,0.39047665303993123,3,2357,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,IRF2BP1,IRF2BP1,Q8IU81,Q8IU81,24.444377673428633,0.08572582044992008,3,2358,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,NRAS,NRAS,P01111,P01111,24.4438858323251,0.2862288869318803,3,2359,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,MRPL21,MRPL21,Q7Z2W9,Q7Z2W9,24.442973400034433,0.2953660832896154,3,2360,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,DCAF1,DCAF1,Q9Y4B6,Q9Y4B6,24.440759965193333,0.16457738267031835,3,2361,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,EGFR,EGFR,P00533,P00533,24.438735814208968,0.2550824832458797,3,2362,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,PCF11,PCF11,O94913,O94913,24.436257073805734,0.28361630128400184,3,2363,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,PRKAR1A,PRKAR1A,P10644,P10644,24.435367538294535,0.184008842638059,3,2364,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,THOC5,THOC5,Q13769,Q13769,24.4350923757418,0.18892183227321427,3,2365,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,COX17,COX17,Q14061,Q14061,24.4347083909525,0.21009050643381913,3,2366,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,MMUT,MMUT,P22033,P22033,24.429964660256267,0.12010610359226395,3,2367,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,GNL1,GNL1,P36915,P36915,24.429411857124666,0.11794455785004564,3,2368,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,PAFAH1B2,PAFAH1B2,P68402,P68402,24.429041840640267,0.38946959289913813,3,2369,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,SERPINB6,SERPINB6,P35237,P35237,24.428155043669932,0.14741179333575685,3,2370,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,C1D,C1D,Q13901,Q13901,24.426954618932633,0.10384281153217623,3,2371,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,PCK2,PCK2,Q16822,Q16822,24.4269048841285,0.3514962036055835,3,2372,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,RBM15B,RBM15B,Q8NDT2,Q8NDT2,24.4255837113695,0.2011828862607161,3,2373,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,TXNRD2,TXNRD2,Q9NNW7,Q9NNW7,24.425449342804367,0.692656049898244,3,2374,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,NME2P1,NME2P1,O60361,O60361,24.424817863635568,0.8301491929187563,3,2375,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,TMEM30A,TMEM30A,Q9NV96,Q9NV96,24.424150898986266,0.17057050710582553,3,2376,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,TRAM1,TRAM1,Q15629,Q15629,24.4237235596269,0.42203045639582837,3,2377,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,RTRAF,RTRAF,Q9Y224,Q9Y224,24.423275903274,0.364406708615789,3,2378,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,POLDIP2,POLDIP2,Q9Y2S7,Q9Y2S7,24.423228794495767,0.1369152248626678,3,2379,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,DNAJC21,DNAJC21,Q5F1R6,Q5F1R6,24.421786138408766,0.11267097435804252,3,2380,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,AKAP8,AKAP8,O43823,O43823,24.421518464216767,0.2542386066894006,3,2381,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,CENPQ,CENPQ,Q7L2Z9,Q7L2Z9,24.4207416106575,0.1853393570569092,3,2382,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,APP,APP,P05067,P05067,24.4199064198243,0.2347307488487267,3,2383,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,POLB,POLB,P06746,P06746,24.418247275518734,0.11588367649653598,3,2384,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,SPTY2D1,SPTY2D1,Q68D10,Q68D10,24.416534892210432,0.16160380949133368,3,2385,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,SUPV3L1,SUPV3L1,Q8IYB8,Q8IYB8,24.4164878778308,0.24157508556027882,3,2386,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,SIGMAR1,SIGMAR1,Q99720,Q99720,24.416087989274732,0.2366431749843372,3,2387,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,PTPA,PTPA,Q15257,Q15257,24.415357192709468,0.16439891696280953,3,2388,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,GYG1,GYG1,P46976,P46976,24.4146092713373,0.17490777028624926,3,2389,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,USP46,USP46,P62068,P62068,24.409711353662132,0.37387010872853266,3,2390,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,MAGT1,MAGT1,Q9H0U3,Q9H0U3,24.408413655466767,0.43887557004759886,3,2391,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,FARSA,FARSA,Q9Y285,Q9Y285,24.4079062790601,0.3513443445834571,3,2392,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,ARPC1B,ARPC1B,O15143,O15143,24.407326256776532,0.19363035933367168,3,2393,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,LACTB2,LACTB2,Q53H82,Q53H82,24.4071159483476,0.8677783612549562,3,2394,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,CDK12,CDK12,Q9NYV4,Q9NYV4,24.401451017885766,0.21403021328236635,3,2395,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,FYN,FYN,P06241,P06241,24.399793254503333,0.34111132333553307,3,2396,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,ATAD3A,ATAD3A,Q9NVI7,Q9NVI7,24.397738424660467,0.4397024200524514,3,2397,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,GPATCH8,GPATCH8,Q9UKJ3,Q9UKJ3,24.397469877873966,0.1141946188232345,3,2398,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,CYB5B,CYB5B,O43169,O43169,24.396678756448832,0.13789749496542972,3,2399,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,JPT1,JPT1,Q9UK76,Q9UK76,24.396512512405835,0.7557148888581245,3,2400,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,STX16,STX16,O14662,O14662,24.396141317236932,0.1643244710834172,3,2401,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,EPB41,EPB41,P11171,P11171,24.394770224449566,0.1325746776774811,3,2402,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,VPS13C,VPS13C,Q709C8,Q709C8,24.394555949795432,0.20858906788536982,3,2403,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,POLE,POLE,Q07864,Q07864,24.393826075833367,0.1915769611774507,3,2404,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,SEPHS1,SEPHS1,P49903,P49903,24.392907800669867,0.08119738443798888,3,2405,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,DLG1,DLG1,Q12959,Q12959,24.3928294072822,0.013729786041594725,3,2406,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,CIAPIN1,CIAPIN1,Q6FI81,Q6FI81,24.391537498950267,0.13305925012956893,3,2407,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,PPP3CA,PPP3CA,Q08209,Q08209,24.390507155019368,0.10040325721515768,3,2408,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,TACO1,TACO1,Q9BSH4,Q9BSH4,24.389479774060135,0.3113499809411913,3,2409,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,BCAP29,BCAP29,Q9UHQ4,Q9UHQ4,24.3889118485924,0.08199951283593586,3,2410,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,LASP1,LASP1,Q14847,Q14847,24.388893981245868,0.8899714780821785,3,2411,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,ZNF277,ZNF277,Q9NRM2,Q9NRM2,24.388778377613367,0.21976399364761293,3,2412,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,POLD3,POLD3,Q15054,Q15054,24.387859674689,0.15188213312494256,3,2413,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,DHRS13,DHRS13,Q6UX07,Q6UX07,24.387492418942934,0.4436926048442182,3,2414,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,CDK4,CDK4,P11802,P11802,24.385605172546832,0.08656089367155909,3,2415,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,IPO9,IPO9,Q96P70,Q96P70,24.380258643478633,0.16963285337010756,3,2416,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,SNX5,SNX5,Q9Y5X3,Q9Y5X3,24.379503555823,0.20815355960083484,3,2417,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,HSPA13,HSPA13,P48723,P48723,24.378853871583534,0.10888655466690851,3,2418,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,NR2F2,NR2F2,P24468,P24468,24.377832871302967,0.5259313658170086,3,2419,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,POLR2G,POLR2G,P62487,P62487,24.377731466282768,0.25089988501976457,3,2420,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,PUM1,PUM1,Q14671,Q14671,24.377682971856565,0.08026334956316325,3,2421,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,OS9,OS9,Q13438,Q13438,24.377425731143134,0.08538481518403344,3,2422,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,DAXX,DAXX,Q9UER7,Q9UER7,24.377413033420467,0.07594769663505237,3,2423,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,DNMT3A,DNMT3A,Q9Y6K1,Q9Y6K1,24.3757790709503,0.25657065183322947,3,2424,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,GIPC1,GIPC1,O14908,O14908,24.374903366978767,0.064042717467776,3,2425,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,ARL6IP5,ARL6IP5,O75915,O75915,24.373466725910333,0.19253481839992984,3,2426,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,ZNF574,ZNF574,Q6ZN55,Q6ZN55,24.373069625783632,0.23092115803742524,3,2427,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,MRPL54,MRPL54,Q6P161,Q6P161,24.3718215098813,0.10463688998377034,3,2428,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,PLCH1,PLCH1,Q4KWH8,Q4KWH8,24.371471604450665,0.3069749407834931,3,2429,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,SUFU,SUFU,Q9UMX1,Q9UMX1,24.371112601086867,0.25548829592205013,3,2430,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,SPAG7,SPAG7,O75391,O75391,24.3651917252335,0.33399144231562744,3,2431,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,RACGAP1,RACGAP1,Q9H0H5,Q9H0H5,24.365073147410598,0.14184016267081484,3,2432,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,CHST14,CHST14,Q8NCH0,Q8NCH0,24.363594031520666,0.23169114699266913,3,2433,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,DDX49,DDX49,Q9Y6V7,Q9Y6V7,24.360910820688968,0.19130424377024866,3,2434,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,TAF9B,TAF9B,Q9HBM6,Q9HBM6,24.360356088284068,0.1832037251983701,3,2435,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,SLBP,SLBP,Q14493,Q14493,24.360289304889065,0.2912715857051739,3,2436,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,PPP6C,PPP6C,O00743,O00743,24.3593502688679,0.2988974829645413,3,2437,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,MICALL1,MICALL1,Q8N3F8,Q8N3F8,24.358522607701534,0.25672162947655786,3,2438,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,KAT6A,KAT6A,Q92794,Q92794,24.357615576169298,0.20592657215692078,3,2439,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,MRPL24,MRPL24,Q96A35,Q96A35,24.357226280803598,0.1008900768008034,3,2440,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,TDP2,TDP2,O95551,O95551,24.356911219861566,0.2097064437836202,3,2441,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,PON2,PON2,Q15165,Q15165,24.356875615815902,0.1419021489124678,3,2442,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,GOLGA2,GOLGA2,Q08379,Q08379,24.355200199851,0.34359305630832354,3,2443,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,TP53RK,TP53RK,Q96S44,Q96S44,24.351237973837968,0.31890760162483855,3,2444,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,LYRM2,LYRM2,Q9NU23,Q9NU23,24.351168989635333,0.04892158794456529,3,2445,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,RPP38,RPP38,P78345,P78345,24.3465258721704,0.11872270306973867,3,2446,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,SYNJ2BP,SYNJ2BP,P57105,P57105,24.346308006049632,0.10152840713148398,3,2447,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,COPG2,COPG2,Q9UBF2,Q9UBF2,24.345820701943033,0.3340097175035644,3,2448,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,CRK,CRK,P46108,P46108,24.345344894078433,0.18092128163012655,3,2449,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,UBE2T,UBE2T,Q9NPD8,Q9NPD8,24.345169532834834,0.04985117049818255,3,2450,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,ZHX3,ZHX3,Q9H4I2,Q9H4I2,24.3449411357001,0.13238608062976642,3,2451,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,PRKCA,PRKCA,P17252,P17252,24.341331626283267,0.3202309892884937,3,2452,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,SRBD1,SRBD1,Q8N5C6,Q8N5C6,24.340810547159133,0.2244691428424719,3,2453,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,PDCD6,PDCD6,O75340,O75340,24.340357832873234,0.3085169622422788,3,2454,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,ZBTB4,ZBTB4,Q9P1Z0,Q9P1Z0,24.339698593346935,0.15382994633835195,3,2455,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,OCLN,OCLN,Q16625,Q16625,24.338626753398035,0.2426655501473493,3,2456,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,ACOX1,ACOX1,Q15067,Q15067,24.338147345194,0.10771439420888299,3,2457,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,ZNF592,ZNF592,Q92610,Q92610,24.3367869184525,0.16174876696486484,3,2458,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,SLC25A10,SLC25A10,Q9UBX3,Q9UBX3,24.336350502007168,0.08297306930254675,3,2459,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,NCLN,NCLN,Q969V3,Q969V3,24.336150261842135,0.36148718606213487,3,2460,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,MBNL1,MBNL1,Q9NR56,Q9NR56,24.33607991748613,0.27287022294687246,3,2461,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,MRPL28,MRPL28,Q13084,Q13084,24.335935242749766,0.2975928219901876,3,2462,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,GPATCH1,GPATCH1,Q9BRR8,Q9BRR8,24.335702502949136,0.17712067768768794,3,2463,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,AP2M1,AP2M1,Q96CW1,Q96CW1,24.3339778555603,0.22013956777620272,3,2464,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,MSI1,MSI1,O43347,O43347,24.3332760515404,0.11419957194509615,3,2465,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,PPME1,PPME1,Q9Y570,Q9Y570,24.3330290952157,0.1573755033982218,3,2466,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,SZRD1,SZRD1,Q7Z422,Q7Z422,24.332728600514535,0.47197371707972824,3,2467,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,GPX4,GPX4,P36969,P36969,24.3321808566096,0.08612665190397377,3,2468,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,ATF7IP,ATF7IP,Q6VMQ6,Q6VMQ6,24.331928995212834,0.1661535099782357,3,2469,FALSE,FALSE
GFP_200_atRAL5hr.24h_recvr,Recvr WT 200uM,Recvr WT 200uM,GFP,atRAL5hr+24h_recvr,200,DHX33,DHX33,Q9H6R0,Q9H6R0,24.33083290651693,0.13031060543531328,3,2470,FALSE,FALSE
