"ProteinID","Gene","SampleName","PG.MaxLFQ","Condition","Replicate","Detected"
"P19387","POLR2C","RDH1",731120.625,"RDH","1",TRUE
"P19387","POLR2C","RDH2",234437.140625,"RDH","2",TRUE
"P19387","POLR2C","RDH3",281466.34375,"RDH","3",TRUE
"P19388","POLR2E","GFP1",657831.9375,"GFP","1",TRUE
"P19388","POLR2E","GFP2",339535.53125,"GFP","2",TRUE
"P19388","POLR2E","GFP3",355326.71875,"GFP","3",TRUE
"P19388","POLR2E","RDH1",736539.6875,"RDH","1",TRUE
"P19388","POLR2E","RDH2",314344.25,"RDH","2",TRUE
"P19388","POLR2E","RDH3",359601.96875,"RDH","3",TRUE
"P19404","NDUFV2","GFP1",1139318.25,"GFP","1",TRUE
"P19404","NDUFV2","GFP2",433554.4375,"GFP","2",TRUE
"P19404","NDUFV2","GFP3",407017.96875,"GFP","3",TRUE
"P19404","NDUFV2","RDH1",944404.1875,"RDH","1",TRUE
"P19404","NDUFV2","RDH2",409373.46875,"RDH","2",TRUE
"P19404","NDUFV2","RDH3",477228.03125,"RDH","3",TRUE
"P19419","ELK1","GFP1",38260.3984375,"GFP","1",TRUE
"P19419","ELK1","GFP2",21239.087890625,"GFP","2",TRUE
"P19419","ELK1","GFP3",25706.494140625,"GFP","3",TRUE
"P19419","ELK1","RDH1",19399.478515625,"RDH","1",TRUE
"P19419","ELK1","RDH2",25321.220703125,"RDH","2",TRUE
"P19419","ELK1","RDH3",22109.74609375,"RDH","3",TRUE
"P19447","ERCC3","GFP1",318038.375,"GFP","1",TRUE
"P19447","ERCC3","GFP2",132671.8125,"GFP","2",TRUE
"P19447","ERCC3","GFP3",142252.921875,"GFP","3",TRUE
"P19447","ERCC3","RDH1",365209.90625,"RDH","1",TRUE
"P19447","ERCC3","RDH2",137660,"RDH","2",TRUE
"P19447","ERCC3","RDH3",132828.359375,"RDH","3",TRUE
"P19484","TFEB","GFP1",15307.390625,"GFP","1",TRUE
"P19484","TFEB","GFP2",12599.44140625,"GFP","2",TRUE
"P19484","TFEB","GFP3",7982.49853515625,"GFP","3",TRUE
"P19484","TFEB","RDH1",14425.7431640625,"RDH","1",TRUE
"P19484","TFEB","RDH2",10705.8486328125,"RDH","2",TRUE
"P19484","TFEB","RDH3",8983.533203125,"RDH","3",TRUE
"P19525","EIF2AK2","GFP1",335772.53125,"GFP","1",TRUE
"P19525","EIF2AK2","GFP2",294594.3125,"GFP","2",TRUE
"P19525","EIF2AK2","GFP3",303699.21875,"GFP","3",TRUE
"P19525","EIF2AK2","RDH1",352655.6875,"RDH","1",TRUE
"P19525","EIF2AK2","RDH2",371371.96875,"RDH","2",TRUE
"P19525","EIF2AK2","RDH3",374890.71875,"RDH","3",TRUE
"P19532","TFE3","GFP1",253232.109375,"GFP","1",TRUE
"P19532","TFE3","GFP2",146284.015625,"GFP","2",TRUE
"P19532","TFE3","GFP3",173108.046875,"GFP","3",TRUE
"P19532","TFE3","RDH1",372375.375,"RDH","1",TRUE
"P19532","TFE3","RDH2",137904.640625,"RDH","2",TRUE
"P19532","TFE3","RDH3",98587.546875,"RDH","3",TRUE
"P19622","EN2","GFP1",10211.7587890625,"GFP","1",TRUE
"P19622","EN2","GFP2",7725.3466796875,"GFP","2",TRUE
"P19622","EN2","GFP3",8055.06787109375,"GFP","3",TRUE
"P19622","EN2","RDH1",14872.2880859375,"RDH","1",TRUE
"P19622","EN2","RDH2",8153.236328125,"RDH","2",TRUE
"P19622","EN2","RDH3",5261.36669921875,"RDH","3",TRUE
"P19623","SRM","GFP1",865704.125,"GFP","1",TRUE
"P19623","SRM","GFP2",920422.125,"GFP","2",TRUE
"P19623","SRM","GFP3",789821.3125,"GFP","3",TRUE
"P19623","SRM","RDH1",802027.0625,"RDH","1",TRUE
"P19623","SRM","RDH2",827211.375,"RDH","2",TRUE
"P19623","SRM","RDH3",996647.75,"RDH","3",TRUE
"P19634","SLC9A1","GFP1",9425.3291015625,"GFP","1",TRUE
"P19634","SLC9A1","GFP2",9397.60546875,"GFP","2",TRUE
"P19634","SLC9A1","GFP3",5122.07958984375,"GFP","3",TRUE
"P19634","SLC9A1","RDH1",12902.2509765625,"RDH","1",TRUE
"P19634","SLC9A1","RDH2",14041.3359375,"RDH","2",TRUE
"P19634","SLC9A1","RDH3",13529.0322265625,"RDH","3",TRUE
"P19784","CSNK2A2","GFP1",279728.59375,"GFP","1",TRUE
"P19784","CSNK2A2","GFP2",196110.453125,"GFP","2",TRUE
"P19784","CSNK2A2","GFP3",216471.921875,"GFP","3",TRUE
"P19784","CSNK2A2","RDH1",340038.25,"RDH","1",TRUE
"P19784","CSNK2A2","RDH2",208199.234375,"RDH","2",TRUE
"P19784","CSNK2A2","RDH3",202021.84375,"RDH","3",TRUE
"P19793","RXRA","GFP1",26888.6171875,"GFP","1",TRUE
"P19793","RXRA","GFP2",16672.95703125,"GFP","2",TRUE
"P19793","RXRA","GFP3",17848.16015625,"GFP","3",TRUE
"P19793","RXRA","RDH1",18804.83203125,"RDH","1",TRUE
"P19793","RXRA","RDH2",16663.044921875,"RDH","2",TRUE
"P19793","RXRA","RDH3",19795.115234375,"RDH","3",TRUE
"P19823","ITIH2","GFP1",77833.0234375,"GFP","1",TRUE
"P19823","ITIH2","GFP2",16164.73046875,"GFP","2",TRUE
"P19823","ITIH2","GFP3",26081.962890625,"GFP","3",TRUE
"P19823","ITIH2","RDH1",156701.734375,"RDH","1",TRUE
"P19823","ITIH2","RDH2",147653.484375,"RDH","2",TRUE
"P19823","ITIH2","RDH3",398737.15625,"RDH","3",TRUE
"P19838","NFKB1","GFP1",489025.375,"GFP","1",TRUE
"P19838","NFKB1","GFP2",506215.1875,"GFP","2",TRUE
"P19838","NFKB1","GFP3",524794.3125,"GFP","3",TRUE
"P19838","NFKB1","RDH1",524756.1875,"RDH","1",TRUE
"P19838","NFKB1","RDH2",528394.3125,"RDH","2",TRUE
"P19838","NFKB1","RDH3",556306.8125,"RDH","3",TRUE
"P20020","ATP2B1","GFP1",1765123.75,"GFP","1",TRUE
"P20020","ATP2B1","GFP2",619450.8125,"GFP","2",TRUE
"P20020","ATP2B1","GFP3",752706.125,"GFP","3",TRUE
"P20020","ATP2B1","RDH1",1637441.125,"RDH","1",TRUE
"P20020","ATP2B1","RDH2",584558.3125,"RDH","2",TRUE
"P20020","ATP2B1","RDH3",569455.125,"RDH","3",TRUE
"P20042","EIF2S2","GFP1",712067.25,"GFP","1",TRUE
"P20042","EIF2S2","GFP2",528025,"GFP","2",TRUE
"P20042","EIF2S2","GFP3",459854.40625,"GFP","3",TRUE
"P20042","EIF2S2","RDH1",686252.5625,"RDH","1",TRUE
"P20042","EIF2S2","RDH2",502008.90625,"RDH","2",TRUE
"P20042","EIF2S2","RDH3",499583.375,"RDH","3",TRUE
"P20073","ANXA7","GFP1",481907.0625,"GFP","1",TRUE
"P20073","ANXA7","GFP2",288185.21875,"GFP","2",TRUE
"P20073","ANXA7","GFP3",397044.03125,"GFP","3",TRUE
"P20073","ANXA7","RDH1",577099.25,"RDH","1",TRUE
"P20073","ANXA7","RDH2",368334.625,"RDH","2",TRUE
"P20073","ANXA7","RDH3",620929.0625,"RDH","3",TRUE
"P20226","TBP","GFP1",96133.6484375,"GFP","1",TRUE
"P20226","TBP","GFP2",65361.33984375,"GFP","2",TRUE
"P20226","TBP","GFP3",72088.8203125,"GFP","3",TRUE
"P20226","TBP","RDH1",95677.8984375,"RDH","1",TRUE
"P20226","TBP","RDH2",63449.234375,"RDH","2",TRUE
"P20226","TBP","RDH3",74812.765625,"RDH","3",TRUE
"P20248","CCNA2","GFP1",450785.59375,"GFP","1",TRUE
"P20248","CCNA2","GFP2",411252,"GFP","2",TRUE
"P20248","CCNA2","GFP3",358332.21875,"GFP","3",TRUE
"P20248","CCNA2","RDH1",485087.09375,"RDH","1",TRUE
"P20248","CCNA2","RDH2",367153.1875,"RDH","2",TRUE
"P20248","CCNA2","RDH3",347924.53125,"RDH","3",TRUE
"P20265","POU3F2","GFP1",49689.59375,"GFP","1",TRUE
"P20265","POU3F2","GFP2",24597.74609375,"GFP","2",TRUE
"P20265","POU3F2","GFP3",22057.890625,"GFP","3",TRUE
"P20265","POU3F2","RDH1",65907.3125,"RDH","1",TRUE
"P20290","BTF3","GFP1",121877.2265625,"GFP","1",TRUE
"P20290","BTF3","GFP2",190203.28125,"GFP","2",TRUE
"P20290","BTF3","GFP3",142389.40625,"GFP","3",TRUE
"P20290","BTF3","RDH1",180287.484375,"RDH","1",TRUE
"P20290","BTF3","RDH2",202686.21875,"RDH","2",TRUE
"P20290","BTF3","RDH3",224456.5625,"RDH","3",TRUE
"P20336","RAB3A","GFP1",67523.9375,"GFP","1",TRUE
"P20336","RAB3A","GFP2",44287.93359375,"GFP","2",TRUE
"P20336","RAB3A","GFP3",41996.21875,"GFP","3",TRUE
"P20336","RAB3A","RDH1",80220.2421875,"RDH","1",TRUE
"P20336","RAB3A","RDH2",83214.75,"RDH","2",TRUE
"P20336","RAB3A","RDH3",69904.015625,"RDH","3",TRUE
"P20337","RAB3B","GFP1",36294.39453125,"GFP","1",TRUE
"P20337","RAB3B","GFP2",22075.2421875,"GFP","2",TRUE
"P20337","RAB3B","GFP3",23471.408203125,"GFP","3",TRUE
"P20337","RAB3B","RDH1",38566.671875,"RDH","1",TRUE
"P20337","RAB3B","RDH2",29745.857421875,"RDH","2",TRUE
"P20337","RAB3B","RDH3",24108.794921875,"RDH","3",TRUE
"P20338","RAB4A","GFP1",656225.5625,"GFP","1",TRUE
"P20338","RAB4A","GFP2",551360.0625,"GFP","2",TRUE
"P20338","RAB4A","GFP3",561957,"GFP","3",TRUE
"P20338","RAB4A","RDH1",693271.5625,"RDH","1",TRUE
"P20338","RAB4A","RDH2",627880.125,"RDH","2",TRUE
"P20338","RAB4A","RDH3",628842.1875,"RDH","3",TRUE
"P20339","RAB5A","GFP1",371064.59375,"GFP","1",TRUE
"P20339","RAB5A","GFP2",199302.734375,"GFP","2",TRUE
"P20339","RAB5A","GFP3",259061.703125,"GFP","3",TRUE
"P20339","RAB5A","RDH1",505553.53125,"RDH","1",TRUE
"P20339","RAB5A","RDH2",213849.21875,"RDH","2",TRUE
"P20339","RAB5A","RDH3",192728.84375,"RDH","3",TRUE
"P20340","RAB6A","GFP1",1019972.9375,"GFP","1",TRUE
"P20340","RAB6A","GFP2",650506.375,"GFP","2",TRUE
"P20340","RAB6A","GFP3",731731.125,"GFP","3",TRUE
"P20340","RAB6A","RDH1",983850.9375,"RDH","1",TRUE
"P20340","RAB6A","RDH2",781712.875,"RDH","2",TRUE
"P20340","RAB6A","RDH3",750939,"RDH","3",TRUE
"P20472","PVALB","GFP1",21904.369140625,"GFP","1",TRUE
"P20472","PVALB","GFP2",32585.80859375,"GFP","2",TRUE
"P20472","PVALB","GFP3",23882.68359375,"GFP","3",TRUE
"P20472","PVALB","RDH1",18359.328125,"RDH","1",TRUE
"P20472","PVALB","RDH2",34036.6015625,"RDH","2",TRUE
"P20472","PVALB","RDH3",25142.9140625,"RDH","3",TRUE
"P20585","MSH3","GFP1",329058.8125,"GFP","1",TRUE
"P20585","MSH3","GFP2",192624.8125,"GFP","2",TRUE
"P20585","MSH3","GFP3",208481.75,"GFP","3",TRUE
"P20585","MSH3","RDH1",265968.09375,"RDH","1",TRUE
"P20585","MSH3","RDH2",171740.390625,"RDH","2",TRUE
"P20585","MSH3","RDH3",178549.546875,"RDH","3",TRUE
"P20618","PSMB1","GFP1",1090884,"GFP","1",TRUE
"P20618","PSMB1","GFP2",961368.4375,"GFP","2",TRUE
"P20618","PSMB1","GFP3",974557.375,"GFP","3",TRUE
"P20618","PSMB1","RDH1",977945.4375,"RDH","1",TRUE
"P20618","PSMB1","RDH2",895046.625,"RDH","2",TRUE
"P20618","PSMB1","RDH3",890975.25,"RDH","3",TRUE
"P20645","M6PR","GFP1",150565.15625,"GFP","1",TRUE
"P20645","M6PR","GFP2",93125.2734375,"GFP","2",TRUE
"P20645","M6PR","GFP3",94323.4375,"GFP","3",TRUE
"P20645","M6PR","RDH1",141688.484375,"RDH","1",TRUE
"P20645","M6PR","RDH2",70175.25,"RDH","2",TRUE
"P20645","M6PR","RDH3",56812.421875,"RDH","3",TRUE
"P20674","COX5A","GFP1",398620.03125,"GFP","1",TRUE
"P20674","COX5A","GFP2",239194.953125,"GFP","2",TRUE
"P20674","COX5A","GFP3",285700.46875,"GFP","3",TRUE
"P20674","COX5A","RDH1",446094.25,"RDH","1",TRUE
"P20674","COX5A","RDH2",250567.734375,"RDH","2",TRUE
"P20674","COX5A","RDH3",282295.78125,"RDH","3",TRUE
"P20700","LMNB1","GFP1",5163210,"GFP","1",TRUE
"P20700","LMNB1","GFP2",1871285.375,"GFP","2",TRUE
"P20700","LMNB1","GFP3",2099654.5,"GFP","3",TRUE
"P20700","LMNB1","RDH1",5680722,"RDH","1",TRUE
"P20700","LMNB1","RDH2",1680566.625,"RDH","2",TRUE
"P20700","LMNB1","RDH3",1789441.5,"RDH","3",TRUE
"P20719","HOXA5","GFP1",47947.2734375,"GFP","1",TRUE
"P20719","HOXA5","GFP2",56161.5234375,"GFP","2",TRUE
"P20719","HOXA5","GFP3",47925.48046875,"GFP","3",TRUE
"P20719","HOXA5","RDH1",73103.578125,"RDH","1",TRUE
"P20719","HOXA5","RDH2",62442.3125,"RDH","2",TRUE
"P20719","HOXA5","RDH3",28658.57421875,"RDH","3",TRUE
"P20810","CAST","GFP1",183762.09375,"GFP","1",TRUE
"P20810","CAST","GFP2",223227.328125,"GFP","2",TRUE
"P20810","CAST","GFP3",170711.921875,"GFP","3",TRUE
"P20810","CAST","RDH1",75749.0390625,"RDH","1",TRUE
"P20810","CAST","RDH2",183876.25,"RDH","2",TRUE
"P20810","CAST","RDH3",122987.7421875,"RDH","3",TRUE
"P20839","IMPDH1","GFP1",70823.625,"GFP","1",TRUE
"P20839","IMPDH1","GFP2",81291.7109375,"GFP","2",TRUE
"P20839","IMPDH1","GFP3",64294.6640625,"GFP","3",TRUE
"P20839","IMPDH1","RDH1",83095.3671875,"RDH","1",TRUE
"P20839","IMPDH1","RDH2",87425.96875,"RDH","2",TRUE
"P20839","IMPDH1","RDH3",83127.234375,"RDH","3",TRUE
"P20908","COL5A1","GFP1",14134.443359375,"GFP","1",TRUE
"P20908","COL5A1","RDH1",9555.345703125,"RDH","1",TRUE
"P20908","COL5A1","RDH2",4712.53955078125,"RDH","2",TRUE
"P20908","COL5A1","RDH3",10907.4111328125,"RDH","3",TRUE
"P20933","AGA","GFP1",594583.8125,"GFP","1",TRUE
"P20933","AGA","GFP2",187225.6875,"GFP","2",TRUE
"P20933","AGA","GFP3",272282.15625,"GFP","3",TRUE
"P20933","AGA","RDH1",396951.875,"RDH","1",TRUE
"P20933","AGA","RDH2",176650.109375,"RDH","2",TRUE
"P20933","AGA","RDH3",233013.390625,"RDH","3",TRUE
"P20936","RASA1","GFP1",51652.359375,"GFP","1",TRUE
"P20936","RASA1","GFP2",42991.75390625,"GFP","2",TRUE
"P20936","RASA1","GFP3",48538.484375,"GFP","3",TRUE
"P20936","RASA1","RDH1",44183.046875,"RDH","1",TRUE
"P20936","RASA1","RDH2",42771.61328125,"RDH","2",TRUE
"P20936","RASA1","RDH3",38630.1796875,"RDH","3",TRUE
"P20962","PTMS","GFP1",328344.46875,"GFP","1",TRUE
"P20962","PTMS","GFP2",288054.90625,"GFP","2",TRUE
"P20962","PTMS","GFP3",307914.375,"GFP","3",TRUE
"P20962","PTMS","RDH1",297751.6875,"RDH","1",TRUE
"P20962","PTMS","RDH2",187617.59375,"RDH","2",TRUE
"P20962","PTMS","RDH3",213532.5625,"RDH","3",TRUE
"P21127","CDK11B","GFP1",245326.015625,"GFP","1",TRUE
"P21127","CDK11B","GFP2",148028.9375,"GFP","2",TRUE
"P21127","CDK11B","GFP3",157134.484375,"GFP","3",TRUE
"P21127","CDK11B","RDH1",301298,"RDH","1",TRUE
"P21127","CDK11B","RDH2",153421,"RDH","2",TRUE
"P21127","CDK11B","RDH3",167664.09375,"RDH","3",TRUE
"P21266","GSTM3","GFP1",1045360.9375,"GFP","1",TRUE
"P21266","GSTM3","GFP2",1181492.125,"GFP","2",TRUE
"P21266","GSTM3","GFP3",1216268.375,"GFP","3",TRUE
"P21266","GSTM3","RDH1",965248.375,"RDH","1",TRUE
"P21266","GSTM3","RDH2",1437098.125,"RDH","2",TRUE
"P21266","GSTM3","RDH3",1322202.5,"RDH","3",TRUE
"P21281","ATP6V1B2","GFP1",712935.375,"GFP","1",TRUE
"P21281","ATP6V1B2","GFP2",508833.6875,"GFP","2",TRUE
"P21281","ATP6V1B2","GFP3",464268.71875,"GFP","3",TRUE
"P21281","ATP6V1B2","RDH1",771767.4375,"RDH","1",TRUE
"P21281","ATP6V1B2","RDH2",535015.375,"RDH","2",TRUE
"P21281","ATP6V1B2","RDH3",539379.625,"RDH","3",TRUE
"P21283","ATP6V1C1","GFP1",279234.40625,"GFP","1",TRUE
"P21283","ATP6V1C1","GFP2",249522.421875,"GFP","2",TRUE
"P21283","ATP6V1C1","GFP3",233364.71875,"GFP","3",TRUE
"P21283","ATP6V1C1","RDH1",454581.28125,"RDH","1",TRUE
"P21283","ATP6V1C1","RDH2",244534.921875,"RDH","2",TRUE
"P21283","ATP6V1C1","RDH3",260985.8125,"RDH","3",TRUE
"P21333","FLNA","GFP1",1391748,"GFP","1",TRUE
"P21333","FLNA","GFP2",1088033.25,"GFP","2",TRUE
"P21333","FLNA","GFP3",1302943,"GFP","3",TRUE
"P21333","FLNA","RDH1",921768.0625,"RDH","1",TRUE
"P21333","FLNA","RDH2",1121040.25,"RDH","2",TRUE
"P21333","FLNA","RDH3",1196801,"RDH","3",TRUE
"P21359","NF1","GFP1",138498.671875,"GFP","1",TRUE
"P21359","NF1","GFP2",119484.390625,"GFP","2",TRUE
"P21359","NF1","GFP3",125245.90625,"GFP","3",TRUE
"P21359","NF1","RDH1",136857.625,"RDH","1",TRUE
"P21359","NF1","RDH2",124558.7109375,"RDH","2",TRUE
"P21359","NF1","RDH3",110536.640625,"RDH","3",TRUE
"P21397","MAOA","GFP1",44545.0078125,"GFP","1",TRUE
"P21397","MAOA","GFP2",16071.4912109375,"GFP","2",TRUE
"P21397","MAOA","GFP3",23611.59765625,"GFP","3",TRUE
"P21397","MAOA","RDH1",37474.48046875,"RDH","1",TRUE
"P21397","MAOA","RDH2",16896.759765625,"RDH","2",TRUE
"P21397","MAOA","RDH3",15522.396484375,"RDH","3",TRUE
"P21399","ACO1","GFP1",302626.28125,"GFP","1",TRUE
"P21399","ACO1","GFP2",292811.1875,"GFP","2",TRUE
"P21399","ACO1","GFP3",332916.1875,"GFP","3",TRUE
"P21399","ACO1","RDH1",224453.5,"RDH","1",TRUE
"P21399","ACO1","RDH2",338099.5,"RDH","2",TRUE
"P21399","ACO1","RDH3",316440.4375,"RDH","3",TRUE
"P21579","SYT1","GFP1",77361.6328125,"GFP","1",TRUE
"P21579","SYT1","GFP2",39183.0625,"GFP","2",TRUE
"P21579","SYT1","GFP3",53148.453125,"GFP","3",TRUE
"P21579","SYT1","RDH1",49291.8671875,"RDH","1",TRUE
"P21579","SYT1","RDH2",31681.79296875,"RDH","2",TRUE
"P21579","SYT1","RDH3",33276.06640625,"RDH","3",TRUE
"P21675","TAF1","GFP1",74640.4609375,"GFP","1",TRUE
"P21675","TAF1","GFP2",28490.5234375,"GFP","2",TRUE
"P21675","TAF1","GFP3",30353.01171875,"GFP","3",TRUE
"P21675","TAF1","RDH1",67193.171875,"RDH","1",TRUE
"P21675","TAF1","RDH2",29682.30859375,"RDH","2",TRUE
"P21675","TAF1","RDH3",26189.318359375,"RDH","3",TRUE
"P21796","VDAC1","GFP1",5185135.5,"GFP","1",TRUE
"P21796","VDAC1","GFP2",2342323.25,"GFP","2",TRUE
"P21796","VDAC1","GFP3",2698440,"GFP","3",TRUE
"P21796","VDAC1","RDH1",6084849.5,"RDH","1",TRUE
"P21796","VDAC1","RDH2",2689035.5,"RDH","2",TRUE
"P21796","VDAC1","RDH3",2630735.5,"RDH","3",TRUE
"P21802","FGFR2","GFP1",26805.35546875,"GFP","1",TRUE
"P21802","FGFR2","RDH1",30044.86328125,"RDH","1",TRUE
"P21912","SDHB","GFP1",1234636.875,"GFP","1",TRUE
"P21912","SDHB","GFP2",437762.84375,"GFP","2",TRUE
"P21912","SDHB","GFP3",443798.4375,"GFP","3",TRUE
"P21912","SDHB","RDH1",1100559.375,"RDH","1",TRUE
"P21912","SDHB","RDH2",403325.90625,"RDH","2",TRUE
"P21912","SDHB","RDH3",413264.5,"RDH","3",TRUE
"P21926","CD9","GFP1",263863.125,"GFP","1",TRUE
"P21926","CD9","GFP2",114601.0703125,"GFP","2",TRUE
"P21926","CD9","GFP3",131883.15625,"GFP","3",TRUE
"P21926","CD9","RDH1",248187.015625,"RDH","1",TRUE
"P21926","CD9","RDH2",110222.03125,"RDH","2",TRUE
"P21926","CD9","RDH3",121249.234375,"RDH","3",TRUE
"P21953","BCKDHB","GFP1",405234.25,"GFP","1",TRUE
"P21953","BCKDHB","GFP2",129288.984375,"GFP","2",TRUE
"P21953","BCKDHB","GFP3",163662.25,"GFP","3",TRUE
"P21953","BCKDHB","RDH1",325653.375,"RDH","1",TRUE
"P21953","BCKDHB","RDH2",93199.6328125,"RDH","2",TRUE
"P21953","BCKDHB","RDH3",103625.2109375,"RDH","3",TRUE
"P21964","COMT","GFP1",1146920,"GFP","1",TRUE
"P21964","COMT","GFP2",442281.65625,"GFP","2",TRUE
"P21964","COMT","GFP3",556273.1875,"GFP","3",TRUE
"P21964","COMT","RDH1",1197229.625,"RDH","1",TRUE
"P21964","COMT","RDH2",388726.96875,"RDH","2",TRUE
"P21964","COMT","RDH3",349177.46875,"RDH","3",TRUE
"P21980","TGM2","GFP1",29499.685546875,"GFP","1",TRUE
"P21980","TGM2","GFP2",14285.41796875,"GFP","2",TRUE
"P21980","TGM2","GFP3",22443.59375,"GFP","3",TRUE
"P21980","TGM2","RDH1",17188.79296875,"RDH","1",TRUE
"P21980","TGM2","RDH2",18384.072265625,"RDH","2",TRUE
"P21980","TGM2","RDH3",20435.1953125,"RDH","3",TRUE
"P22033","MMUT","GFP1",453803.96875,"GFP","1",TRUE
"P22033","MMUT","GFP2",180976.578125,"GFP","2",TRUE
"P22033","MMUT","GFP3",185141.046875,"GFP","3",TRUE
"P22033","MMUT","RDH1",434595.9375,"RDH","1",TRUE
"P22033","MMUT","RDH2",150982.1875,"RDH","2",TRUE
"P22033","MMUT","RDH3",172175.84375,"RDH","3",TRUE
"P22059","OSBP","GFP1",255315.9375,"GFP","1",TRUE
"P22059","OSBP","GFP2",205544.15625,"GFP","2",TRUE
"P22059","OSBP","GFP3",219489.40625,"GFP","3",TRUE
"P22059","OSBP","RDH1",223037.0625,"RDH","1",TRUE
"P22059","OSBP","RDH2",203748.640625,"RDH","2",TRUE
"P22059","OSBP","RDH3",212618.15625,"RDH","3",TRUE
"P22061","PCMT1","GFP1",1855556.625,"GFP","1",TRUE
"P22061","PCMT1","GFP2",1558154.375,"GFP","2",TRUE
"P22061","PCMT1","GFP3",1499733.125,"GFP","3",TRUE
"P22061","PCMT1","RDH1",1557025.5,"RDH","1",TRUE
"P22061","PCMT1","RDH2",1678294,"RDH","2",TRUE
"P22061","PCMT1","RDH3",1692992,"RDH","3",TRUE
"P22087","FBL","GFP1",3411385.5,"GFP","1",TRUE
"P22087","FBL","GFP2",1392037.75,"GFP","2",TRUE
"P22087","FBL","GFP3",1368710,"GFP","3",TRUE
"P22087","FBL","RDH1",4176369,"RDH","1",TRUE
"P22087","FBL","RDH2",1349596.75,"RDH","2",TRUE
"P22087","FBL","RDH3",1480840,"RDH","3",TRUE
"P22102","GART","GFP1",1057778.125,"GFP","1",TRUE
"P22102","GART","GFP2",1234766,"GFP","2",TRUE
"P22102","GART","GFP3",1185532.125,"GFP","3",TRUE
"P22102","GART","RDH1",1095148.5,"RDH","1",TRUE
"P22102","GART","RDH2",1192445.125,"RDH","2",TRUE
"P22102","GART","RDH3",1154226.5,"RDH","3",TRUE
"P22234","PAICS","GFP1",1944348,"GFP","1",TRUE
"P22234","PAICS","GFP2",2212215.25,"GFP","2",TRUE
"P22234","PAICS","GFP3",2017157.75,"GFP","3",TRUE
"P22234","PAICS","RDH1",2004452.625,"RDH","1",TRUE
"P22234","PAICS","RDH2",2335279.25,"RDH","2",TRUE
"P22234","PAICS","RDH3",2219540,"RDH","3",TRUE
"P22303","ACHE","GFP1",60328.79296875,"GFP","1",TRUE
"P22303","ACHE","RDH1",61251.359375,"RDH","1",TRUE
"P22303","ACHE","RDH2",107275.34375,"RDH","2",TRUE
"P22304","IDS","GFP1",25773.77734375,"GFP","1",TRUE
"P22304","IDS","GFP2",9487.3740234375,"GFP","2",TRUE
"P22304","IDS","GFP3",10062.8212890625,"GFP","3",TRUE
"P22304","IDS","RDH1",15176.8916015625,"RDH","1",TRUE
"P22304","IDS","RDH3",9244.4697265625,"RDH","3",TRUE
"P22307","SCP2","GFP1",625797.4375,"GFP","1",TRUE
"P22307","SCP2","GFP2",275885.6875,"GFP","2",TRUE
"P22307","SCP2","GFP3",230364.625,"GFP","3",TRUE
"P22307","SCP2","RDH1",1031574.375,"RDH","1",TRUE
"P22307","SCP2","RDH2",434146.65625,"RDH","2",TRUE
"P22307","SCP2","RDH3",467204.15625,"RDH","3",TRUE
"P22314","UBA1","GFP1",5408999.5,"GFP","1",TRUE
"P22314","UBA1","GFP2",5137981,"GFP","2",TRUE
"P22314","UBA1","GFP3",5282062,"GFP","3",TRUE
"P22314","UBA1","RDH1",3737833,"RDH","1",TRUE
"P22314","UBA1","RDH2",4987107.5,"RDH","2",TRUE
"P22314","UBA1","RDH3",4994570,"RDH","3",TRUE
"P22392","NME2","GFP1",1994808.75,"GFP","1",TRUE
"P22392","NME2","GFP2",2415123,"GFP","2",TRUE
"P22392","NME2","GFP3",1926297.875,"GFP","3",TRUE
"P22392","NME2","RDH1",1656909.875,"RDH","1",TRUE
"P22392","NME2","RDH2",2507600.5,"RDH","2",TRUE
"P22392","NME2","RDH3",2505651.5,"RDH","3",TRUE
"P22413","ENPP1","GFP1",155800.265625,"GFP","1",TRUE
"P22413","ENPP1","GFP2",48707.91796875,"GFP","2",TRUE
"P22413","ENPP1","GFP3",64289.7421875,"GFP","3",TRUE
"P22413","ENPP1","RDH1",142790.25,"RDH","1",TRUE
"P22413","ENPP1","RDH2",55871.26953125,"RDH","2",TRUE
"P22413","ENPP1","RDH3",65309.4921875,"RDH","3",TRUE
"P22415","USF1","GFP1",105180.59375,"GFP","1",TRUE
"P22415","USF1","GFP2",34146.10546875,"GFP","2",TRUE
"P22415","USF1","GFP3",28886,"GFP","3",TRUE
"P22415","USF1","RDH1",79789.96875,"RDH","1",TRUE
"P22415","USF1","RDH2",29576.07421875,"RDH","2",TRUE
"P22415","USF1","RDH3",30232.9453125,"RDH","3",TRUE
"P22492","H1-6","GFP1",51398.99609375,"GFP","1",TRUE
"P22492","H1-6","GFP2",10462.578125,"GFP","2",TRUE
"P22492","H1-6","GFP3",23523.841796875,"GFP","3",TRUE
"P22492","H1-6","RDH1",46387.328125,"RDH","1",TRUE
"P22492","H1-6","RDH2",14195.53515625,"RDH","2",TRUE
"P22492","H1-6","RDH3",33049.640625,"RDH","3",TRUE
"P22570","FDXR","GFP1",425341.3125,"GFP","1",TRUE
"P22570","FDXR","GFP2",147123,"GFP","2",TRUE
"P22570","FDXR","GFP3",191795.421875,"GFP","3",TRUE
"P22570","FDXR","RDH1",395885.59375,"RDH","1",TRUE
"P22570","FDXR","RDH2",159823.09375,"RDH","2",TRUE
