Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,Reactome Gene Sets,6,R-HSA-2262752,Cellular responses to stress,,-7,2.8,6.4,30230,789,467,34,7.3,1.2,406|2353|3310|4514|5563|5580|5602|5609|6095|7029|7290|7867|9681|9817|10325|23411|23511|25842|27244|29882|51360|55062|55706|64121|64682|79726|84219|84447|90423|167227|192670|201163|440275|729438,BMAL1|FOS|HSPA6|COX3|PRKAA2|PRKCD|MAPK10|MAP2K7|RORA|TFDP2|HIRA|MAPKAPK3|DEPDC5|KEAP1|RRAGB|SIRT1|NUP188|ASF1A|SESN1|ANAPC2|MBTPS2|WIPI1|NDC1|RRAGC|ANAPC1|WDR59|WDR24|SYVN1|ATP6V1E2|DCP2|AGO4|FLCN|EIF2AK4|CASTOR2,-5.2
MyList,GO Biological Processes,19,GO:0034198,cellular response to amino acid starvation,19_GO:0050896 response to stimulus,-6.9,11,9.1,30230,53,467,9,1.9,0.64,5587|9681|10325|27244|64121|79726|84219|201163|440275,PRKD1|DEPDC5|RRAGB|SESN1|RRAGC|WDR59|WDR24|FLCN|EIF2AK4,-5.1
MyList,WikiPathways,27,WP4666,Hepatitis B infection,,-6.9,6,7.7,30230,152,467,14,3,0.79,673|1959|2353|3551|4615|5290|5582|5602|5609|6300|6655|6773|6778|10454,BRAF|EGR2|FOS|IKBKB|MYD88|PIK3CA|PRKCG|MAPK10|MAP2K7|MAPK12|SOS2|STAT2|STAT6|TAB1,-5.1
MyList,Reactome Gene Sets,6,R-HSA-5620924,Intraflagellar transport,,-6.9,11,9,30230,54,467,9,1.9,0.64,8100|9742|22920|26160|55764|57560|57728|79809|90410,IFT88|IFT140|KIFAP3|IFT172|IFT122|IFT80|WDR19|TTC21B|IFT20,-5
MyList,WikiPathways,27,WP3915,Angiopoietin like protein 8 regulatory pathway,,-6.8,6.4,7.8,30230,132,467,13,2.8,0.76,5286|5290|5563|5602|5609|6300|6655|6721|9252|30849|51422|79109|253260,PIK3C2A|PIK3CA|PRKAA2|MAPK10|MAP2K7|MAPK12|SOS2|SREBF2|RPS6KA5|PIK3R4|PRKAG2|MAPKAP1|RICTOR,-5
MyList,GO Biological Processes,19,GO:1990928,response to amino acid starvation,19_GO:0050896 response to stimulus,-6.8,11,8.9,30230,55,467,9,1.9,0.64,5587|9681|10325|27244|64121|79726|84219|201163|440275,PRKD1|DEPDC5|RRAGB|SESN1|RRAGC|WDR59|WDR24|FLCN|EIF2AK4,-5
MyList,Reactome Gene Sets,6,R-HSA-9639288,Amino acids regulate mTORC1,,-6.8,11,8.9,30230,55,467,9,1.9,0.64,9681|10325|27244|64121|79726|84219|90423|201163|729438,DEPDC5|RRAGB|SESN1|RRAGC|WDR59|WDR24|ATP6V1E2|FLCN|CASTOR2,-5
MyList,GO Biological Processes,19,GO:0006259,DNA metabolic process,19_GO:0009987 cellular process,-6.7,2.7,6.2,30230,777,467,33,7.1,1.2,2068|2071|2968|3981|4292|5428|7374|8882|9557|9582|9960|10463|11200|23049|23405|23411|25842|29086|51542|54617|54799|55135|64318|79605|80198|80314|81602|84142|84461|91419|93973|200316|257218,ERCC2|ERCC3|GTF2H4|LIG4|MLH1|POLG|UNG|ZPR1|CHD1L|APOBEC3B|USP3|SLC30A9|CHEK2|SMG1|DICER1|SIRT1|ASF1A|BABAM1|VPS54|INO80|MBTD1|WRAP53|NOC3L|PGBD5|MUS81|EPC1|CDADC1|ABRAXAS1|NEURL4|ATP23|ACTR8|APOBEC3F|SHPRH,-4.9
MyList,Reactome Gene Sets,6,R-HSA-193704,p75 NTR receptor-mediated signalling,,-6.6,7.6,8,30230,94,467,11,2.4,0.7,3551|4615|6655|7410|9138|9639|10451|23229|50649|51107|55160,IKBKB|MYD88|SOS2|VAV2|ARHGEF1|ARHGEF10|VAV3|ARHGEF9|ARHGEF4|APH1A|ARHGEF10L,-4.8
MyList,GO Biological Processes,19,GO:0006661,phosphatidylinositol biosynthetic process,19_GO:0009987 cellular process,-6.6,6.7,7.7,30230,116,467,12,2.6,0.73,1040|5286|5287|5290|23049|30849|64924|65258|84302|93183|128869|200576,CDS1|PIK3C2A|PIK3C2B|PIK3CA|SMG1|PIK3R4|SLC30A5|MPPE1|PGAP4|PIGM|PIGU|PIKFYVE,-4.8
MyList,KEGG Pathway,24,hsa05161,Hepatitis B,,-6.6,5.6,7.3,30230,163,467,14,3,0.79,673|1959|2353|3551|4615|5290|5582|5602|5609|6300|6655|6773|6778|10454,BRAF|EGR2|FOS|IKBKB|MYD88|PIK3CA|PRKCG|MAPK10|MAP2K7|MAPK12|SOS2|STAT2|STAT6|TAB1,-4.8
MyList,GO Biological Processes,19,GO:0019216,regulation of lipid metabolic process,19_GO:0050789 regulation of biological process,-6.6,3.8,6.6,30230,362,467,21,4.5,0.96,20|21|706|1958|5580|5581|6095|6721|8850|9926|10162|23038|23175|23399|23411|23682|26580|51360|51422|54704|66036,ABCA2|ABCA3|TSPO|EGR1|PRKCD|PRKCE|RORA|SREBF2|KAT2B|LPGAT1|LPCAT3|WDTC1|LPIN1|CTDNEP1|SIRT1|RAB38|BSCL2|MBTPS2|PRKAG2|PDP1|MTMR9,-4.8
MyList,CORUM,33,CORUM:6585,Intraflagellar transport complex A,,-6.6,52,14,30230,5,467,4,0.86,0.43,9742|55764|57728|79809,IFT140|IFT122|WDR19|TTC21B,-4.8
MyList,GO Biological Processes,19,GO:0061919,process utilizing autophagic mechanism,19_GO:0009987 cellular process,-6.5,3.9,6.6,30230,335,467,20,4.3,0.94,5287|5563|6845|9179|9821|9927|23001|23092|23400|26100|26249|27072|30849|55062|57655|60673|84219|91137|339122|340061,PIK3C2B|PRKAA2|VAMP7|AP4M1|RB1CC1|MFN2|WDFY3|ARHGAP26|ATP13A2|WIPI2|KLHL3|VPS41|PIK3R4|WIPI1|GRAMD1A|ATG101|WDR24|SLC25A46|RAB43|STING1,-4.7
MyList,GO Biological Processes,19,GO:0006914,autophagy,19_GO:0009987 cellular process,-6.5,3.9,6.6,30230,335,467,20,4.3,0.94,5287|5563|6845|9179|9821|9927|23001|23092|23400|26100|26249|27072|30849|55062|57655|60673|84219|91137|339122|340061,PIK3C2B|PRKAA2|VAMP7|AP4M1|RB1CC1|MFN2|WDFY3|ARHGAP26|ATP13A2|WIPI2|KLHL3|VPS41|PIK3R4|WIPI1|GRAMD1A|ATG101|WDR24|SLC25A46|RAB43|STING1,-4.7
MyList,GO Biological Processes,19,GO:0032008,positive regulation of TOR signaling,19_GO:0048518 positive regulation of biological process,-6.4,8.2,8,30230,79,467,10,2.1,0.67,5290|10325|57559|64121|79726|84219|84669|84861|201163|253260,PIK3CA|RRAGB|STAMBPL1|RRAGC|WDR59|WDR24|USP32|KLHL22|FLCN|RICTOR,-4.6
MyList,KEGG Pathway,24,hsa05014,Amyotrophic lateral sclerosis,,-6.4,3.7,6.5,30230,371,467,21,4.5,0.96,2733|4508|4514|4540|4541|4706|6300|6391|6392|9821|10975|23511|26100|29107|30849|55062|55706|60673|79139|90550|144983,GLE1|ATP6|COX3|ND5|ND6|NDUFAB1|MAPK12|SDHC|SDHD|RB1CC1|UQCR11|NUP188|WIPI2|NXT1|PIK3R4|WIPI1|NDC1|ATG101|DERL1|MCU|HNRNPA1L2,-4.6
MyList,KEGG Pathway,24,hsa05131,Shigellosis,,-6.3,4.3,6.7,30230,253,467,17,3.6,0.87,3551|3611|4615|5290|5580|5581|5602|6300|9252|10325|10454|26100|30849|55062|57180|64121|340061,IKBKB|ILK|MYD88|PIK3CA|PRKCD|PRKCE|MAPK10|MAPK12|RPS6KA5|RRAGB|TAB1|WIPI2|PIK3R4|WIPI1|ACTR3B|RRAGC|STING1,-4.6
MyList,GO Biological Processes,19,GO:0033044,regulation of chromosome organization,19_GO:0050789 regulation of biological process,-6.3,4.3,6.7,30230,253,467,17,3.6,0.87,3981|4931|5609|8850|10592|23049|23411|29882|51776|54617|55135|56984|57520|64682|84861|93973|167227,LIG4|NVL|MAP2K7|KAT2B|SMC2|SMG1|SIRT1|ANAPC2|MAP3K20|INO80|WRAP53|PSMG2|HECW2|ANAPC1|KLHL22|ACTR8|DCP2,-4.6
MyList,GO Biological Processes,19,GO:0016236,macroautophagy,19_GO:0009987 cellular process,-6.3,4.6,6.8,30230,225,467,16,3.4,0.84,5287|6845|9179|9821|9927|23001|23092|23400|26100|26249|27072|30849|55062|60673|339122|340061,PIK3C2B|VAMP7|AP4M1|RB1CC1|MFN2|WDFY3|ARHGAP26|ATP13A2|WIPI2|KLHL3|VPS41|PIK3R4|WIPI1|ATG101|RAB43|STING1,-4.6
MyList,GO Biological Processes,19,GO:0016241,regulation of macroautophagy,19_GO:0050789 regulation of biological process,-6.3,4.9,6.9,30230,199,467,15,3.2,0.82,706|5290|5563|6721|9517|9638|23032|23400|23411|27244|30849|55062|84219|90423|340061,TSPO|PIK3CA|PRKAA2|SREBF2|SPTLC2|FEZ1|USP33|ATP13A2|SIRT1|SESN1|PIK3R4|WIPI1|WDR24|ATP6V1E2|STING1,-4.5
MyList,GO Biological Processes,19,GO:0055088,lipid homeostasis,19_GO:0042592 homeostatic process,-6.2,4.9,6.9,30230,200,467,15,3.2,0.82,20|21|706|3988|5563|6095|6721|6836|9481|23400|23411|23461|79850|83723|91137,ABCA2|ABCA3|TSPO|LIPA|PRKAA2|RORA|SREBF2|SURF4|SLC25A27|ATP13A2|SIRT1|ABCA5|TLCD3A|TLCD3B|SLC25A46,-4.5
MyList,Reactome Gene Sets,6,R-HSA-5617833,Cilium Assembly,,-6.2,4.8,6.8,30230,201,467,15,3.2,0.82,5311|8100|9742|22920|23354|26160|50807|55764|57560|57728|79809|79867|84131|90410|123016,PKD2|IFT88|IFT140|KIFAP3|HAUS5|IFT172|ASAP1|IFT122|IFT80|WDR19|TTC21B|TCTN2|CEP78|IFT20|TTC8,-4.5
MyList,WikiPathways,27,WP4536,Genes related to primary cilium development based on CRISPR,,-6.2,6.8,7.5,30230,104,467,11,2.4,0.7,8100|9742|22920|26160|55764|57560|57728|79809|79867|90410|123016,IFT88|IFT140|KIFAP3|IFT172|IFT122|IFT80|WDR19|TTC21B|TCTN2|IFT20|TTC8,-4.5
MyList,Reactome Gene Sets,6,R-HSA-1428517,Aerobic respiration and respiratory electron transport,,-6.2,4.3,6.6,30230,258,467,17,3.6,0.87,4289|4508|4514|4540|4541|4706|6391|6392|9016|9481|10873|10975|51300|51660|54704|79018|119559,MKLN1|ATP6|COX3|ND5|ND6|NDUFAB1|SDHC|SDHD|SLC25A14|SLC25A27|ME3|UQCR11|TIMMDC1|MPC1|PDP1|GID4|SFXN4,-4.5
MyList,WikiPathways,27,WP5531,AKT signaling and ARTD family members,,-6.1,13,9,30230,34,467,7,1.5,0.56,5286|5287|5290|23411|30849|79109|253260,PIK3C2A|PIK3C2B|PIK3CA|SIRT1|PIK3R4|MAPKAP1|RICTOR,-4.4
MyList,Reactome Gene Sets,6,R-HSA-1483206,Glycerophospholipid biosynthesis,,-6.1,6,7.2,30230,129,467,12,2.6,0.73,1040|8443|9489|9926|10162|23175|23761|27132|51205|56261|81490|114971,CDS1|GNPAT|PGS1|LPGAT1|LPCAT3|LPIN1|PISD|CPNE7|ACP6|GPCPD1|PTDSS2|PTPMT1,-4.4
MyList,GO Biological Processes,19,GO:0051056,regulation of small GTPase mediated signal transduction,19_GO:0050896 response to stimulus,-6.1,3.8,6.4,30230,323,467,19,4.1,0.91,5922|7126|7410|9138|9639|9927|10451|22821|23092|23229|50649|55160|79109|79658|81704|84078|89890|143872|201163,RASA2|TNFAIP1|VAV2|ARHGEF1|ARHGEF10|MFN2|VAV3|RASA3|ARHGAP26|ARHGEF9|ARHGEF4|ARHGEF10L|MAPKAP1|ARHGAP10|DOCK8|KBTBD7|KBTBD6|ARHGAP42|FLCN,-4.4
MyList,GO Biological Processes,19,GO:0140694,membraneless organelle assembly,19_GO:0009987 cellular process,-6,3.5,6.2,30230,390,467,21,4.5,0.96,1040|3833|4292|4706|8225|8736|9639|11200|22868|23354|23761|25819|26580|51106|54617|64745|64946|81554|84142|85378|127294,CDS1|KIFC1|MLH1|NDUFAB1|GTPBP6|MYOM1|ARHGEF10|CHEK2|FASTKD2|HAUS5|PISD|NOCT|BSCL2|TFB1M|INO80|METTL17|CENPH|RCC1L|ABRAXAS1|TUBGCP6|MYOM3,-4.4
MyList,GO Biological Processes,19,GO:0046890,regulation of lipid biosynthetic process,19_GO:0050789 regulation of biological process,-6,4.6,6.6,30230,209,467,15,3.2,0.82,20|21|706|1958|5580|6721|8850|9926|10162|23038|23175|23399|23411|23682|51360,ABCA2|ABCA3|TSPO|EGR1|PRKCD|SREBF2|KAT2B|LPGAT1|LPCAT3|WDTC1|LPIN1|CTDNEP1|SIRT1|RAB38|MBTPS2,-4.3
MyList,Reactome Gene Sets,6,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,,-6,6.5,7.2,30230,109,467,11,2.4,0.7,2353|3551|4615|5602|5609|7867|9252|10454|30849|57161|79671,FOS|IKBKB|MYD88|MAPK10|MAP2K7|MAPKAPK3|RPS6KA5|TAB1|PIK3R4|PELI2|NLRX1,-4.3
MyList,GO Biological Processes,19,GO:0006281,DNA repair,19_GO:0050896 response to stimulus,-6,3,6,30230,532,467,25,5.4,1,2068|2071|2968|3981|4292|5428|7374|9557|9960|10463|11200|23049|23411|25842|29086|54617|54799|55135|80198|80314|84142|84461|91419|93973|257218,ERCC2|ERCC3|GTF2H4|LIG4|MLH1|POLG|UNG|CHD1L|USP3|SLC30A9|CHEK2|SMG1|SIRT1|ASF1A|BABAM1|INO80|MBTD1|WRAP53|MUS81|EPC1|ABRAXAS1|NEURL4|ATP23|ACTR8|SHPRH,-4.3
MyList,WikiPathways,27,WP5234,Bardet Biedl syndrome,,-6,7.4,7.5,30230,88,467,10,2.1,0.67,406|5311|9742|26160|55764|57560|57728|79809|123016|201163,BMAL1|PKD2|IFT140|IFT172|IFT122|IFT80|WDR19|TTC21B|TTC8|FLCN,-4.3
MyList,GO Biological Processes,19,GO:0072522,purine-containing compound biosynthetic process,19_GO:0009987 cellular process,-5.9,4.3,6.5,30230,239,467,16,3.4,0.84,2182|2977|3988|4508|4540|4541|4706|4833|6391|6392|9374|11001|25875|26289|51422|197322,ACSL4|GUCY1A2|LIPA|ATP6|ND5|ND6|NDUFAB1|NME4|SDHC|SDHD|PPT2|SLC27A2|LETMD1|AK5|PRKAG2|ACSF3,-4.3
MyList,GO Cellular Components,20,GO:0031463,Cul3-RING ubiquitin ligase complex,,-5.9,8.4,7.8,30230,69,467,9,1.9,0.64,7126|9681|9817|26249|55958|57542|84078|84861|89890,TNFAIP1|DEPDC5|KEAP1|KLHL3|KLHL9|KLHL42|KBTBD7|KLHL22|KBTBD6,-4.3
MyList,GO Cellular Components,20,GO:1902554,serine/threonine protein kinase complex,,-5.9,5.3,6.8,30230,158,467,13,2.8,0.76,90|2068|2071|2968|3551|4615|5129|9821|10454|23049|55181|60673|340061,ACVR1|ERCC2|ERCC3|GTF2H4|IKBKB|MYD88|CDK18|RB1CC1|TAB1|SMG1|SMG8|ATG101|STING1,-4.3
MyList,GO Biological Processes,19,GO:0007005,mitochondrion organization,19_GO:0009987 cellular process,-5.9,3.6,6.2,30230,363,467,20,4.3,0.94,3988|4540|4541|8834|9638|9927|23682|23761|25875|26521|51300|51537|51542|54968|55669|81554|91137|91419|114971|131474,LIPA|ND5|ND6|TMEM11|FEZ1|MFN2|RAB38|PISD|LETMD1|TIMM8B|TIMMDC1|MTFP1|VPS54|TMEM70|MFN1|RCC1L|SLC25A46|ATP23|PTPMT1|CHCHD4,-4.3
MyList,WikiPathways,27,WP4803,Ciliopathies,,-5.9,4.9,6.7,30230,184,467,14,3,0.79,5311|9742|26160|30849|55624|55764|57560|57728|79809|79867|83479|84131|123016|201163,PKD2|IFT140|IFT172|PIK3R4|POMGNT1|IFT122|IFT80|WDR19|TTC21B|TCTN2|DDX59|CEP78|TTC8|FLCN,-4.3
MyList,GO Biological Processes,19,GO:0033365,protein localization to organelle,19_GO:0051179 localization,-5.9,2.7,5.7,30230,725,467,30,6.4,1.1,706|5192|5563|5824|9179|9742|11043|23041|23399|23400|23511|25842|26225|26521|27072|30849|50807|51542|55135|55764|57560|57728|64121|79809|79867|84131|90410|131474|200576|340061,TSPO|PEX10|PRKAA2|PEX19|AP4M1|IFT140|MID2|MON2|CTDNEP1|ATP13A2|NUP188|ASF1A|ARL5A|TIMM8B|VPS41|PIK3R4|ASAP1|VPS54|WRAP53|IFT122|IFT80|WDR19|RRAGC|TTC21B|TCTN2|CEP78|IFT20|CHCHD4|PIKFYVE|STING1,-4.2
MyList,WikiPathways,27,WP481,Insulin signaling,,-5.9,5.3,6.8,30230,160,467,13,2.8,0.76,1958|2353|3551|5286|5290|5563|5580|5602|5609|6300|6655|9252|30849,EGR1|FOS|IKBKB|PIK3C2A|PIK3CA|PRKAA2|PRKCD|MAPK10|MAP2K7|MAPK12|SOS2|RPS6KA5|PIK3R4,-4.2
MyList,GO Biological Processes,19,GO:0006091,generation of precursor metabolites and energy,19_GO:0009987 cellular process,-5.9,3.5,6.1,30230,367,467,20,4.3,0.94,3988|4504|4508|4514|4540|4541|4706|6391|6392|9016|9821|9927|10975|26100|51422|51542|55062|63933|90550|114789,LIPA|MT3|ATP6|COX3|ND5|ND6|NDUFAB1|SDHC|SDHD|SLC25A14|RB1CC1|MFN2|UQCR11|WIPI2|PRKAG2|VPS54|WIPI1|MCUR1|MCU|SLC25A25,-4.2
MyList,GO Biological Processes,19,GO:0015980,energy derivation by oxidation of organic compounds,19_GO:0009987 cellular process,-5.8,3.8,6.2,30230,305,467,18,3.9,0.89,3988|4504|4508|4514|4540|4541|4706|6391|6392|9016|9821|9927|10975|26100|51422|51542|55062|114789,LIPA|MT3|ATP6|COX3|ND5|ND6|NDUFAB1|SDHC|SDHD|SLC25A14|RB1CC1|MFN2|UQCR11|WIPI2|PRKAG2|VPS54|WIPI1|SLC25A25,-4.2
MyList,KEGG Pathway,24,hsa04621,NOD-like receptor signaling pathway,,-5.8,4.8,6.6,30230,189,467,14,3,0.79,3551|4615|4938|5580|5602|6041|6300|6773|9927|10454|55669|79671|90550|340061,IKBKB|MYD88|OAS1|PRKCD|MAPK10|RNASEL|MAPK12|STAT2|MFN2|TAB1|MFN1|NLRX1|MCU|STING1,-4.1
MyList,GO Cellular Components,20,GO:0032588,trans-Golgi network membrane,,-5.8,6.2,7,30230,114,467,11,2.4,0.7,8677|9179|9382|10079|11154|50807|51542|55676|64924|84342|339122,STX10|AP4M1|COG1|ATP9A|AP4S1|ASAP1|VPS54|SLC30A6|SLC30A5|COG8|RAB43,-4.1
MyList,KEGG Pathway,24,hsa05135,Yersinia infection,,-5.8,5.6,6.8,30230,138,467,12,2.6,0.73,2353|3551|4615|5290|5602|5609|6300|7410|9138|10451|10454|57180,FOS|IKBKB|MYD88|PIK3CA|MAPK10|MAP2K7|MAPK12|VAV2|ARHGEF1|VAV3|TAB1|ACTR3B,-4.1
MyList,GO Biological Processes,19,GO:0042073,intraciliary transport,19_GO:0051179 localization,-5.8,9.6,7.9,30230,54,467,8,1.7,0.6,8100|9742|26160|55764|57560|57728|79809|90410,IFT88|IFT140|IFT172|IFT122|IFT80|WDR19|TTC21B|IFT20,-4.1
MyList,WikiPathways,27,WP382,MAPK signaling,,-5.8,4.2,6.3,30230,247,467,16,3.4,0.84,673|2353|3310|3551|5580|5582|5602|5609|5922|6300|6655|7867|9252|10454|27091|51776,BRAF|FOS|HSPA6|IKBKB|PRKCD|PRKCG|MAPK10|MAP2K7|RASA2|MAPK12|SOS2|MAPKAPK3|RPS6KA5|TAB1|CACNG5|MAP3K20,-4.1
MyList,Reactome Gene Sets,6,R-HSA-983169,Class I MHC mediated antigen processing & presentation,,-5.7,3.5,6,30230,373,467,20,4.3,0.94,3551|4615|7328|8925|9817|26249|29882|30849|54620|55336|55958|57520|57542|63891|64682|64750|84078|84861|89890|142678,IKBKB|MYD88|UBE2H|HERC1|KEAP1|KLHL3|ANAPC2|PIK3R4|FBXL19|FBXL8|KLHL9|HECW2|KLHL42|RNF123|ANAPC1|SMURF2|KBTBD7|KLHL22|KBTBD6|MIB2,-4.1
MyList,GO Biological Processes,19,GO:1905037,autophagosome organization,19_GO:0009987 cellular process,-5.7,7,7.2,30230,93,467,10,2.1,0.67,5287|9179|9821|9927|23400|26100|55062|60673|339122|340061,PIK3C2B|AP4M1|RB1CC1|MFN2|ATP13A2|WIPI2|WIPI1|ATG101|RAB43|STING1,-4.1
MyList,Reactome Gene Sets,6,R-HSA-204998,"Cell death signalling via NRAGE, NRIF and NADE",,-5.7,8,7.5,30230,73,467,9,1.9,0.64,6655|7410|9138|9639|10451|23229|50649|51107|55160,SOS2|VAV2|ARHGEF1|ARHGEF10|VAV3|ARHGEF9|ARHGEF4|APH1A|ARHGEF10L,-4.1
MyList,GO Biological Processes,19,GO:0000959,mitochondrial RNA metabolic process,19_GO:0009987 cellular process,-5.7,9.4,7.8,30230,55,467,8,1.7,0.6,9238|22868|51106|54802|55149|57570|79736|80324,TBRG4|FASTKD2|TFB1M|TRIT1|MTPAP|TRMT5|TEFM|PUS1,-4.1
MyList,Reactome Gene Sets,6,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,,-5.7,6.8,7.1,30230,95,467,10,2.1,0.67,2353|3551|4615|5602|5609|7867|9252|10454|57161|79671,FOS|IKBKB|MYD88|MAPK10|MAP2K7|MAPKAPK3|RPS6KA5|TAB1|PELI2|NLRX1,-4
MyList,Reactome Gene Sets,6,R-HSA-975871,MyD88 cascade initiated on plasma membrane,,-5.7,6.8,7.1,30230,95,467,10,2.1,0.67,2353|3551|4615|5602|5609|7867|9252|10454|57161|79671,FOS|IKBKB|MYD88|MAPK10|MAP2K7|MAPKAPK3|RPS6KA5|TAB1|PELI2|NLRX1,-4
MyList,Reactome Gene Sets,6,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,,-5.7,6.8,7.1,30230,95,467,10,2.1,0.67,2353|3551|4615|5602|5609|7867|9252|10454|57161|79671,FOS|IKBKB|MYD88|MAPK10|MAP2K7|MAPKAPK3|RPS6KA5|TAB1|PELI2|NLRX1,-4
MyList,GO Biological Processes,19,GO:1904263,positive regulation of TORC1 signaling,19_GO:0048518 positive regulation of biological process,-5.6,9.2,7.7,30230,56,467,8,1.7,0.6,10325|57559|64121|79726|84219|84669|84861|201163,RRAGB|STAMBPL1|RRAGC|WDR59|WDR24|USP32|KLHL22|FLCN,-4
MyList,GO Cellular Components,20,GO:0035859,Seh1-associated complex,,-5.6,22,10,30230,15,467,5,1.1,0.48,9681|27244|79726|84219|729438,DEPDC5|SESN1|WDR59|WDR24|CASTOR2,-4
MyList,GO Biological Processes,19,GO:0009314,response to radiation,19_GO:0050896 response to stimulus,-5.6,3.2,5.8,30230,448,467,22,4.7,0.98,24|673|1040|1958|2068|2071|2353|3981|5580|5602|5609|11200|23411|29086|51761|51776|54617|84142|84446|90410|92840|440275,ABCA4|BRAF|CDS1|EGR1|ERCC2|ERCC3|FOS|LIG4|PRKCD|MAPK10|MAP2K7|CHEK2|SIRT1|BABAM1|ATP8A2|MAP3K20|INO80|ABRAXAS1|BRSK1|IFT20|REEP6|EIF2AK4,-4
MyList,Reactome Gene Sets,6,R-HSA-3700989,Transcriptional Regulation by TP53,,-5.6,3.5,6,30230,348,467,19,4.1,0.91,1121|2068|2071|2353|2968|4292|4514|5563|5934|6908|7029|10325|11200|27244|51422|64121|79109|192670|253260,CHM|ERCC2|ERCC3|FOS|GTF2H4|MLH1|COX3|PRKAA2|RBL2|TBP|TFDP2|RRAGB|CHEK2|SESN1|PRKAG2|RRAGC|MAPKAP1|AGO4|RICTOR,-4
MyList,Reactome Gene Sets,6,R-HSA-193648,NRAGE signals death through JNK,,-5.6,9.1,7.7,30230,57,467,8,1.7,0.6,6655|7410|9138|9639|10451|23229|50649|55160,SOS2|VAV2|ARHGEF1|ARHGEF10|VAV3|ARHGEF9|ARHGEF4|ARHGEF10L,-4
MyList,KEGG Pathway,24,hsa05017,Spinocerebellar ataxia,,-5.6,5.4,6.6,30230,144,467,12,2.6,0.73,1600|5290|5582|5602|6095|6908|9821|26100|30849|55062|60673|90550,DAB1|PIK3CA|PRKCG|MAPK10|RORA|TBP|RB1CC1|WIPI2|PIK3R4|WIPI1|ATG101|MCU,-4
MyList,GO Biological Processes,19,GO:0009206,purine ribonucleoside triphosphate biosynthetic process,19_GO:0009987 cellular process,-5.6,6.7,7,30230,97,467,10,2.1,0.67,3988|4508|4540|4541|4706|4833|6391|6392|25875|51422,LIPA|ATP6|ND5|ND6|NDUFAB1|NME4|SDHC|SDHD|LETMD1|PRKAG2,-4
MyList,GO Cellular Components,20,GO:0005815,microtubule organizing center,,-5.6,2.5,5.5,30230,793,467,31,6.6,1.2,20|1540|2733|3310|3611|3833|3985|5311|5563|8100|8850|9638|9639|9742|22920|23032|23354|26160|50807|55764|57448|57560|84131|84446|84461|84861|85378|90410|123016|201163|387119,ABCA2|CYLD|GLE1|HSPA6|ILK|KIFC1|LIMK2|PKD2|PRKAA2|IFT88|KAT2B|FEZ1|ARHGEF10|IFT140|KIFAP3|USP33|HAUS5|IFT172|ASAP1|IFT122|BIRC6|IFT80|CEP78|BRSK1|NEURL4|KLHL22|TUBGCP6|IFT20|TTC8|FLCN|CEP85L,-4
MyList,GO Biological Processes,19,GO:0006468,protein phosphorylation,19_GO:0009987 cellular process,-5.6,3.7,6,30230,318,467,18,3.9,0.89,673|3551|3985|5580|5587|5602|6041|8476|9252|9874|11200|23049|30849|51776|57448|84446|200576|440275,BRAF|IKBKB|LIMK2|PRKCD|PRKD1|MAPK10|RNASEL|CDC42BPA|RPS6KA5|TLK1|CHEK2|SMG1|PIK3R4|MAP3K20|BIRC6|BRSK1|PIKFYVE|EIF2AK4,-4
MyList,GO Biological Processes,19,GO:0009152,purine ribonucleotide biosynthetic process,19_GO:0009987 cellular process,-5.5,5.4,6.6,30230,145,467,12,2.6,0.73,2977|3988|4508|4540|4541|4706|4833|6391|6392|25875|26289|51422,GUCY1A2|LIPA|ATP6|ND5|ND6|NDUFAB1|NME4|SDHC|SDHD|LETMD1|AK5|PRKAG2,-3.9
MyList,Reactome Gene Sets,6,R-HSA-1632852,Macroautophagy,,-5.5,5.4,6.6,30230,145,467,12,2.6,0.73,5563|8100|9821|9927|10325|26100|30849|51422|55062|55669|60673|64121,PRKAA2|IFT88|RB1CC1|MFN2|RRAGB|WIPI2|PIK3R4|PRKAG2|WIPI1|MFN1|ATG101|RRAGC,-3.9
MyList,Reactome Gene Sets,6,R-HSA-382551,Transport of small molecules,,-5.5,2.6,5.5,30230,716,467,29,6.2,1.1,20|21|22|24|1185|1186|1468|3988|5824|6515|6533|10079|23400|23456|23461|51360|51761|56262|57380|64924|79139|81539|84061|90423|90550|114134|123096|221154|286097,ABCA2|ABCA3|ABCB7|ABCA4|CLCN6|CLCN7|SLC25A10|LIPA|PEX19|SLC2A3|SLC6A6|ATP9A|ATP13A2|ABCB10|ABCA5|MBTPS2|ATP8A2|LRRC8A|MRS2|SLC30A5|DERL1|SLC38A1|MAGT1|ATP6V1E2|MCU|SLC2A13|SLC25A29|MICU2|MICU3,-3.9
