"Lipid","LipidClass","sample","Intensity","Treatment","Rep","Genotype","Treatment_raw","Genotype_raw","Experiment","Condition","Detected","log2Intensity"
"[TG51:9_TG50:2] NL 16:0","TG","s12",2347.00016,"Veh","3","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.1966022248748
"[TG51:9_TG50:2] NL 16:0","TG","s13",2042.60014,"100 µM","1","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,10.9961910939706
"[TG51:9_TG50:2] NL 16:0","TG","s14",2069.60014,"100 µM","2","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,11.0151363413898
"[TG51:9_TG50:2] NL 16:0","TG","s15",2352.920147,"100 µM","3","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,11.2002366441185
"[TG51:9_TG50:2] NL 16:0","TG","s16",1814.66013,"200 µM","1","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,10.8254836539973
"[TG51:9_TG50:2] NL 16:0","TG","s17",2064.16016,"200 µM","2","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,11.0113391997417
"[TG51:9_TG50:2] NL 16:0","TG","s18",2333.14019,"200 µM","3","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,11.1880572809432
"[TG51:9_TG50:2]_16:1","TG","s1",2127.72015,"Veh","1","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,11.0550926964236
"[TG51:9_TG50:2]_16:1","TG","s2",1769.940132,"Veh","2","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,10.7894848468193
"[TG51:9_TG50:2]_16:1","TG","s3",1976.420139,"Veh","3","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,10.9486739461711
"[TG51:9_TG50:2]_16:1","TG","s4",2087.480156,"100 µM","1","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,11.027546767769
"[TG51:9_TG50:2]_16:1","TG","s5",2054.360146,"100 µM","2","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,11.0044734046347
"[TG51:9_TG50:2]_16:1","TG","s6",2236.560154,"100 µM","3","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,11.1270658459156
"[TG51:9_TG50:2]_16:1","TG","s7",1848.120144,"200 µM","1","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,10.8518428322812
"[TG51:9_TG50:2]_16:1","TG","s8",1813.680122,"200 µM","2","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,10.8247043154469
"[TG51:9_TG50:2]_16:1","TG","s9",2097.540157,"200 µM","3","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,11.0344827157087
"[TG51:9_TG50:2]_16:1","TG","s10",2047.620148,"Veh","1","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,10.9997323918828
"[TG51:9_TG50:2]_16:1","TG","s11",3120.320232,"Veh","2","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.6074783821505
"[TG51:9_TG50:2]_16:1","TG","s12",2450.220184,"Veh","3","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.2586956845396
"[TG51:9_TG50:2]_16:1","TG","s13",2205.080158,"100 µM","1","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,11.1066153855456
"[TG51:9_TG50:2]_16:1","TG","s14",2555.400185,"100 µM","2","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,11.3193335248291
"[TG51:9_TG50:2]_16:1","TG","s15",2465.140175,"100 µM","3","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,11.2674539694103
"[TG51:9_TG50:2]_16:1","TG","s16",2154.980152,"200 µM","1","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,11.0734588663927
"[TG51:9_TG50:2]_16:1","TG","s17",2295.540154,"200 µM","2","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,11.1646179528134
"[TG51:9_TG50:2]_16:1","TG","s18",2460.42017,"200 µM","3","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,11.2646889926711
"[TG51:8_TG50:1] NL 18:1","TG","s1",2333.800148,"Veh","1","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,11.1884653076464
"[TG51:8_TG50:1] NL 18:1","TG","s2",2039.800137,"Veh","2","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,10.9942120861311
"[TG51:8_TG50:1] NL 18:1","TG","s3",2514.700176,"Veh","3","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,11.2961706845405
"[TG51:8_TG50:1] NL 18:1","TG","s4",2299.040157,"100 µM","1","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,11.1668159502827
"[TG51:8_TG50:1] NL 18:1","TG","s5",2143.940163,"100 µM","2","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,11.06604892565
"[TG51:8_TG50:1] NL 18:1","TG","s6",2136.180141,"100 µM","3","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,11.0608175972161
"[TG51:8_TG50:1] NL 18:1","TG","s7",1949.780148,"200 µM","1","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,10.9290957433695
"[TG51:8_TG50:1] NL 18:1","TG","s8",1987.220146,"200 µM","2","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,10.9565359891317
"[TG51:8_TG50:1] NL 18:1","TG","s9",1953.060139,"200 µM","3","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,10.9315206583114
"[TG51:8_TG50:1] NL 18:1","TG","s10",2760.460205,"Veh","1","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.4306930879426
"[TG51:8_TG50:1] NL 18:1","TG","s11",2365.700188,"Veh","2","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.2080515330258
"[TG51:8_TG50:1] NL 18:1","TG","s12",2765.540195,"Veh","3","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.4333455953313
"[TG51:8_TG50:1] NL 18:1","TG","s13",2982.620201,"100 µM","1","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,11.5423645650444
"[TG51:8_TG50:1] NL 18:1","TG","s14",2831.200233,"100 µM","2","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,11.4671980702677
"[TG51:8_TG50:1] NL 18:1","TG","s15",3575.360222,"100 µM","3","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,11.8038728871999
"[TG51:8_TG50:1] NL 18:1","TG","s16",2626.620178,"200 µM","1","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,11.3589918795252
"[TG51:8_TG50:1] NL 18:1","TG","s17",2720.440186,"200 µM","2","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,11.4096243930415
"[TG51:8_TG50:1] NL 18:1","TG","s18",2857.280205,"200 µM","3","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,11.4804268087003
"[TG51:8_TG50:1] NL 16:0","TG","s1",2950.540222,"Veh","1","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,11.5267634100678
"[TG51:8_TG50:1] NL 16:0","TG","s2",3206.06023,"Veh","2","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,11.6465858133068
"[TG51:8_TG50:1] NL 16:0","TG","s3",2946.680187,"Veh","3","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,11.52487477313
"[TG51:8_TG50:1] NL 16:0","TG","s4",2678.720181,"100 µM","1","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,11.3873281698484
"[TG51:8_TG50:1] NL 16:0","TG","s5",2742.080177,"100 µM","2","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,11.4210550400495
"[TG51:8_TG50:1] NL 16:0","TG","s6",3143.900238,"100 µM","3","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,11.6183397234971
"[TG51:8_TG50:1] NL 16:0","TG","s7",2312.740158,"200 µM","1","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,11.175387469433
"[TG51:8_TG50:1] NL 16:0","TG","s8",2323.420147,"200 µM","2","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,11.1820343467663
"[TG51:8_TG50:1] NL 16:0","TG","s9",2495.080177,"200 µM","3","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,11.2848704605861
"[TG51:8_TG50:1] NL 16:0","TG","s10",3521.30027,"Veh","1","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.7818925392898
"[TG51:8_TG50:1] NL 16:0","TG","s11",3900.200291,"Veh","2","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.9293324987428
"[TG51:8_TG50:1] NL 16:0","TG","s12",4974.240341,"Veh","3","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,12.2802605007798
"[TG51:8_TG50:1] NL 16:0","TG","s13",4127.140305,"100 µM","1","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,12.0109267692602
"[TG51:8_TG50:1] NL 16:0","TG","s14",4303.880306,"100 µM","2","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,12.0714222407301
"[TG51:8_TG50:1] NL 16:0","TG","s15",5780.340351,"100 µM","3","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,12.4969387269112
"[TG51:8_TG50:1] NL 16:0","TG","s16",3896.120289,"200 µM","1","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,11.9278225046041
"[TG51:8_TG50:1] NL 16:0","TG","s17",4220.520279,"200 µM","2","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,12.0432051408615
"[TG51:8_TG50:1] NL 16:0","TG","s18",4297.120308,"200 µM","3","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,12.0691544539837
"[TG52:8_TG51:1] NL 18:1","TG","s1",1899.720139,"Veh","1","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,10.8915711854208
"[TG52:8_TG51:1] NL 18:1","TG","s2",1755.000122,"Veh","2","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,10.7772554154818
"[TG52:8_TG51:1] NL 18:1","TG","s3",1885.20013,"Veh","3","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,10.8805019706136
"[TG52:8_TG51:1] NL 18:1","TG","s4",1919.180119,"100 µM","1","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,10.9062744024453
"[TG52:8_TG51:1] NL 18:1","TG","s5",1892.940128,"100 µM","2","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,10.886413065274
"[TG52:8_TG51:1] NL 18:1","TG","s6",1719.620125,"100 µM","3","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,10.7478741842945
"[TG52:8_TG51:1] NL 18:1","TG","s7",1884.280117,"200 µM","1","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,10.8797977365378
"[TG52:8_TG51:1] NL 18:1","TG","s8",1786.24012,"200 µM","2","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,10.8027103162119
"[TG52:8_TG51:1] NL 18:1","TG","s9",1714.920109,"200 µM","3","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,10.7439256534601
"[TG52:8_TG51:1] NL 18:1","TG","s10",2049.320141,"Veh","1","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.0009296617664
"[TG52:8_TG51:1] NL 18:1","TG","s11",2004.380127,"Veh","2","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,10.9689404236005
"[TG52:8_TG51:1] NL 18:1","TG","s12",2074.580139,"Veh","3","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.0186036728453
"[TG52:8_TG51:1] NL 18:1","TG","s13",1942.620132,"100 µM","1","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,10.9237881025907
"[TG52:8_TG51:1] NL 18:1","TG","s14",2123.960144,"100 µM","2","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,11.0525409789619
"[TG52:8_TG51:1] NL 18:1","TG","s15",2308.400158,"100 µM","3","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,11.1726776195301
"[TG52:8_TG51:1] NL 18:1","TG","s16",1972.640141,"200 µM","1","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,10.945912080994
"[TG52:8_TG51:1] NL 18:1","TG","s17",2018.280144,"200 µM","2","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,10.9789107238778
"[TG52:8_TG51:1] NL 18:1","TG","s18",1988.940125,"200 µM","3","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,10.9577841306348
"[TG52:8_TG51:1] NL 16:0","TG","s1",2029.280128,"Veh","1","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,10.9867523175146
"[TG52:8_TG51:1] NL 16:0","TG","s2",1832.540127,"Veh","2","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,10.8396290739571
"[TG52:8_TG51:1] NL 16:0","TG","s3",1945.560127,"Veh","3","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,10.9259698517548
"[TG52:8_TG51:1] NL 16:0","TG","s4",1699.380104,"100 µM","1","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,10.7307928639784
"[TG52:8_TG51:1] NL 16:0","TG","s5",1755.260113,"100 µM","2","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,10.7774691248378
"[TG52:8_TG51:1] NL 16:0","TG","s6",1993.840141,"100 µM","3","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,10.9613340288858
"[TG52:8_TG51:1] NL 16:0","TG","s7",1874.440128,"200 µM","1","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,10.8722440295108
"[TG52:8_TG51:1] NL 16:0","TG","s8",1790.760113,"200 µM","2","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,10.8063563740995
"[TG52:8_TG51:1] NL 16:0","TG","s9",1755.720123,"200 µM","3","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,10.7778471697739
"[TG52:8_TG51:1] NL 16:0","TG","s10",2153.820148,"Veh","1","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.0726820691674
"[TG52:8_TG51:1] NL 16:0","TG","s11",2369.620178,"Veh","2","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.2104401154186
"[TG52:8_TG51:1] NL 16:0","TG","s12",2210.780144,"Veh","3","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.110339844899
"[TG52:8_TG51:1] NL 16:0","TG","s13",1946.120132,"100 µM","1","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,10.9263850536153
"[TG52:8_TG51:1] NL 16:0","TG","s14",2080.060146,"100 µM","2","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,11.0224095298945
"[TG52:8_TG51:1] NL 16:0","TG","s15",2622.980183,"100 µM","3","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,11.3569911925335
"[TG52:8_TG51:1] NL 16:0","TG","s16",1888.980137,"200 µM","1","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,10.8833918162442
"[TG52:8_TG51:1] NL 16:0","TG","s17",2193.060169,"200 µM","2","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,11.0987296791301
"[TG52:8_TG51:1] NL 16:0","TG","s18",2364.800152,"200 µM","3","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,11.2075025519895
"[TG51:12;O2_TG53:10_TG52:3] NL 18:1","TG","s1",1913.880131,"Veh","1","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,10.9022847592993
"[TG51:12;O2_TG53:10_TG52:3] NL 18:1","TG","s2",2041.68013,"Veh","2","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,10.9955411415681
"[TG51:12;O2_TG53:10_TG52:3] NL 18:1","TG","s3",1758.12011,"Veh","3","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,10.7798179195246
"[TG51:12;O2_TG53:10_TG52:3] NL 18:1","TG","s4",1783.280121,"100 µM","1","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,10.8003176266801
"[TG51:12;O2_TG53:10_TG52:3] NL 18:1","TG","s5",2072.320152,"100 µM","2","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,11.0170311863463
"[TG51:12;O2_TG53:10_TG52:3] NL 18:1","TG","s6",1722.280125,"100 µM","3","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,10.7501040975947
"[TG51:12;O2_TG53:10_TG52:3] NL 18:1","TG","s7",1840.34013,"200 µM","1","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,10.8457567131812
"[TG51:12;O2_TG53:10_TG52:3] NL 18:1","TG","s8",1916.100132,"200 µM","2","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,10.9039572403944
"[TG51:12;O2_TG53:10_TG52:3] NL 18:1","TG","s9",1942.820129,"200 µM","3","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,10.9239366235617
"[TG51:12;O2_TG53:10_TG52:3] NL 18:1","TG","s10",2450.300213,"Veh","1","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.2587428050215
"[TG51:12;O2_TG53:10_TG52:3] NL 18:1","TG","s11",2235.20015,"Veh","2","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.1261883073386
"[TG51:12;O2_TG53:10_TG52:3] NL 18:1","TG","s12",2423.880173,"Veh","3","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.2431026641282
"[TG51:12;O2_TG53:10_TG52:3] NL 18:1","TG","s13",1906.940144,"100 µM","1","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,10.8970438449831
"[TG51:12;O2_TG53:10_TG52:3] NL 18:1","TG","s14",1732.940132,"100 µM","2","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,10.7590060991379
"[TG51:12;O2_TG53:10_TG52:3] NL 18:1","TG","s15",1900.140133,"100 µM","3","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,10.8918901041284
"[TG51:12;O2_TG53:10_TG52:3] NL 18:1","TG","s16",1813.800117,"200 µM","1","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,10.8247997625232
"[TG51:12;O2_TG53:10_TG52:3] NL 18:1","TG","s17",2129.840145,"200 µM","2","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,11.0565294378032
"[TG51:12;O2_TG53:10_TG52:3] NL 18:1","TG","s18",1761.520126,"200 µM","3","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,10.782605242898
"[TG53:9_TG52:2] NL 18:1","TG","s1",2937.860157,"Veh","1","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,11.5205500094861
"[TG53:9_TG52:2] NL 18:1","TG","s2",2272.820152,"Veh","2","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,11.1502678130399
"[TG53:9_TG52:2] NL 18:1","TG","s3",2880.140209,"Veh","3","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,11.4919233303246
"[TG53:9_TG52:2] NL 18:1","TG","s4",2636.480206,"100 µM","1","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,11.3643974500455
"[TG53:9_TG52:2] NL 18:1","TG","s5",2756.280178,"100 µM","2","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,11.4285068312189
"[TG53:9_TG52:2] NL 18:1","TG","s6",2526.080158,"100 µM","3","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,11.3026847043554
"[TG53:9_TG52:2] NL 18:1","TG","s7",2721.980179,"200 µM","1","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,11.4104408460806
"[TG53:9_TG52:2] NL 18:1","TG","s8",2647.080185,"200 µM","2","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,11.3701861820831
"[TG53:9_TG52:2] NL 18:1","TG","s9",2550.020187,"200 µM","3","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,11.3162929527539
"[TG53:9_TG52:2] NL 18:1","TG","s10",3567.480259,"Veh","1","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.8006897310915
"[TG53:9_TG52:2] NL 18:1","TG","s11",4409.160316,"Veh","2","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,12.1062882186113
"[TG53:9_TG52:2] NL 18:1","TG","s12",4628.520363,"Veh","3","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,12.1763353537137
"[TG53:9_TG52:2] NL 18:1","TG","s13",3674.920296,"100 µM","1","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,11.8434972448662
"[TG53:9_TG52:2] NL 18:1","TG","s14",3611.160236,"100 µM","2","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,11.8182467222717
"[TG53:9_TG52:2] NL 18:1","TG","s15",5169.260323,"100 µM","3","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,12.3357421426327
"[TG53:9_TG52:2] NL 18:1","TG","s16",2945.820225,"200 µM","1","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,11.5244536741618
"[TG53:9_TG52:2] NL 18:1","TG","s17",3909.340321,"200 µM","2","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,11.9327094661293
"[TG53:9_TG52:2] NL 18:1","TG","s18",4257.180309,"200 µM","3","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,12.055682480112
"[TG53:9_TG52:2] NL 16:0","TG","s1",2043.080154,"Veh","1","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,10.9965300895702
"[TG53:9_TG52:2] NL 16:0","TG","s2",2137.020138,"Veh","2","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,11.0613847878193
"[TG53:9_TG52:2] NL 16:0","TG","s3",2056.92012,"Veh","3","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,11.0062700528966
"[TG53:9_TG52:2] NL 16:0","TG","s4",2121.220161,"100 µM","1","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,11.0506786503204
"[TG53:9_TG52:2] NL 16:0","TG","s5",2293.40015,"100 µM","2","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,11.1632723814276
"[TG53:9_TG52:2] NL 16:0","TG","s6",2237.06015,"100 µM","3","WT","100","Control","Recovery","Recovery | WT | 100 µM",TRUE,11.1273883327176
"[TG53:9_TG52:2] NL 16:0","TG","s7",1802.020119,"200 µM","1","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,10.8153994031496
"[TG53:9_TG52:2] NL 16:0","TG","s8",1946.020138,"200 µM","2","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,10.9263109242993
"[TG53:9_TG52:2] NL 16:0","TG","s9",1897.440109,"200 µM","3","WT","200","Control","Recovery","Recovery | WT | 200 µM",TRUE,10.8898386336428
"[TG53:9_TG52:2] NL 16:0","TG","s10",3134.780209,"Veh","1","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.6141485785661
"[TG53:9_TG52:2] NL 16:0","TG","s11",3063.720222,"Veh","2","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.5810688414672
"[TG53:9_TG52:2] NL 16:0","TG","s12",3031.820187,"Veh","3","RDH12","Veh","RDH12 ","Recovery","Recovery | RDH12 | Veh",TRUE,11.5659684764903
"[TG53:9_TG52:2] NL 16:0","TG","s13",2664.86021,"100 µM","1","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,11.3798441404873
"[TG53:9_TG52:2] NL 16:0","TG","s14",2890.460224,"100 µM","2","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,11.4970835040389
"[TG53:9_TG52:2] NL 16:0","TG","s15",3689.200249,"100 µM","3","RDH12","100","RDH12 ","Recovery","Recovery | RDH12 | 100 µM",TRUE,11.8490923849983
"[TG53:9_TG52:2] NL 16:0","TG","s16",2420.540188,"200 µM","1","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,11.2411133319891
"[TG53:9_TG52:2] NL 16:0","TG","s17",2882.9002,"200 µM","2","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,11.4933051792621
"[TG53:9_TG52:2] NL 16:0","TG","s18",3319.460239,"200 µM","3","RDH12","200","RDH12 ","Recovery","Recovery | RDH12 | 200 µM",TRUE,11.6967329558049
"[TG53:8_TG52:1] NL 18:0","TG","s1",1931.400139,"Veh","1","WT","Veh","Control","Recovery","Recovery | WT | Veh",TRUE,10.9154313711401
