Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Cellular Components,20,GO:0061695,"transferase complex, transferring phosphorus-containing groups",,-6.1,2.9,5.9,30230,331,896,28,3.1,0.58,595|904|1026|1163|1164|2961|3667|5218|5564|5980|6874|6880|6881|6882|7286|10010|10849|27297|29108|51616|51728|54107|56006|57804|83860|84612|129685|257397,CCND1|CCNT1|CDKN1A|CKS1B|CKS2|GTF2E2|IRS1|CDK14|PRKAB1|REV3L|TAF4|TAF9|TAF10|TAF11|TUFT1|TANK|POLR1G|CRCP|PYCARD|TAF9B|POLR3K|POLE3|SMG9|POLD4|TAF3|PARD6B|TAF8|TAB3,-3.2,MyList
GO Biological Processes,19,GO:0000226,microtubule cytoskeleton organization,19_GO:0009987 cellular process,-6.1,2.3,5.6,30230,600,896,41,4.6,0.7,1453|4744|5116|8496|8658|8766|9611|9857|10252|10297|10524|25876|29911|50487|51199|54462|54820|54908|56776|57701|79884|80097|80254|80817|81565|83987|84080|84327|84612|84722|89796|94137|116840|122060|123811|126731|136332|152185|152206|256714|653784,CSNK1D|NEFH|PCNT|PPFIBP1|TNKS|RAB11A|NCOR1|CEP350|SPRY1|APC2|KAT5|SPEF1|HOOK2|PLA2G3|NIN|CCSER2|NDE1|SPDL1|FMN2|NCKAP5L|MAP9|MZT2B|CEP63|CEP44|NDEL1|CCDC8|ENKD1|ZBED3|PARD6B|PSRC1|NAV1|RP1L1|CNTROB|SLAIN1|CEP20|CCSAP|LRGUK|SPICE1|CCDC13|MAP7D2|MZT2A,-3.2,MyList
WikiPathways,27,WP5563,RNA polymerase II transcription the preinitiation complex,,-6.1,5.9,7.1,30230,69,896,12,1.3,0.38,2002|2961|6874|6880|6881|6882|10001|29079|83860|112950|129685|219541,ELK1|GTF2E2|TAF4|TAF9|TAF10|TAF11|MED6|MED4|TAF3|MED8|TAF8|MED19,-3.2,MyList
GO Biological Processes,19,GO:0000278,mitotic cell cycle,19_GO:0009987 cellular process,-6,2.3,5.6,30230,586,896,40,4.5,0.69,595|1026|1164|3082|3400|5116|5218|6787|6881|7319|8658|8766|8897|9113|10252|10524|25978|26586|27338|29997|51149|51322|51720|54820|54908|54984|55872|57348|58493|79035|79080|79884|81565|84080|84722|91272|112574|116224|116840|152185,CCND1|CDKN1A|CKS2|HGF|ID4|PCNT|CDK14|NEK4|TAF10|UBE2A|TNKS|RAB11A|MTMR3|LATS1|SPRY1|KAT5|CHMP2B|CKAP2|UBE2S|NOP53|MRNIP|WAC|UIMC1|NDE1|SPDL1|PINX1|PBK|TTYH1|INIP|NABP2|CCDC86|MAP9|NDEL1|ENKD1|PSRC1|BOD1|SNX18|PABIR1|CNTROB|SPICE1,-3.1,MyList
GO Biological Processes,19,GO:0006338,chromatin remodeling,19_GO:0009987 cellular process,-6,2.2,5.5,30230,720,896,46,5.1,0.74,605|1028|2122|3007|3014|3622|5978|6880|6881|7270|7319|7703|7799|9734|9759|10138|10524|11143|23506|25792|29855|29890|29998|51132|51322|51564|51720|54107|54815|54906|55791|57602|57683|65980|80012|81550|83444|84444|84629|85453|144108|152485|221477|283899|339287|344658,BCL7A|CDKN1C|MECOM|H1-3|H2AX|ING2|REST|TAF9|TAF10|TTF1|UBE2A|PCGF2|PRDM2|HDAC9|HDAC4|YAF2|KAT5|KAT7|BICRAL|CIZ1|UBN1|RBM15B|BICRA|RLIM|WAC|HDAC7|UIMC1|POLE3|GATAD2A|TASOR2|LRIF1|USP36|ZDBF2|BRD9|PHC3|TDRD3|INO80B|DOT1L|TNRC18|TSPYL5|SPTY2D1|ZNF827|C6orf89|INO80E|MSL1|SAMD7,-3.1,MyList
GO Biological Processes,19,GO:0016071,mRNA metabolic process,19_GO:0009987 cellular process,-5.9,2.2,5.5,30230,675,896,44,4.9,0.72,333|1478|3297|4848|6281|6628|6874|6880|6881|6882|7737|8220|8233|9541|9811|10078|10150|11129|22794|22927|23283|26017|29890|51759|54960|55094|55095|55596|56006|57035|58506|79005|83640|83860|84530|85456|129685|140432|140890|143884|151987|196513|256643|285672,APLP1|CSTF2|HSF1|CNOT2|S100A10|SNRPB|TAF4|TAF9|TAF10|TAF11|RNF113A|ESS2|ZRSR2|CIRSR|CTIF|TSSC4|MBNL2|CLASRP|CASC3|HABP4|CSTF2T|FAM32A|RBM15B|C9orf78|GEMIN8|GPATCH1|SAMD4B|ZCCHC8|SMG9|RSRP1|SCAF1|SCNM1|RAMAC|TAF3|SRRM4|TNKS1BP1|TAF8|RNF113B|SREK1|CWF19L2|PPP4R2|DCP1B|BCLAF3|SREK1IP1,-3.1,MyList
GO Biological Processes,19,GO:0010212,response to ionizing radiation,19_GO:0050896 response to stimulus,-5.9,4,6.3,30230,142,896,17,1.9,0.46,595|1026|2002|2067|3014|3297|10010|10413|10524|26272|51149|51720|58493|79035|85453|85456|375757,CCND1|CDKN1A|ELK1|ERCC1|H2AX|HSF1|TANK|YAP1|KAT5|FBXO4|MRNIP|UIMC1|INIP|NABP2|TSPYL5|TNKS1BP1|SWI5,-3.1,MyList
GO Biological Processes,19,GO:0040007,growth,19_GO:0040007 growth,-5.9,2.5,5.7,30230,438,896,33,3.7,0.63,320|607|1026|1028|1311|1946|2067|2619|2737|3479|4311|5361|5806|6881|6909|7059|8751|10252|10413|10848|23767|25937|25987|51199|57468|65009|81565|81628|84298|91461|129685|140606|389125,APBA1|BCL9|CDKN1A|CDKN1C|COMP|EFNA5|ERCC1|GAS1|GLI3|IGF1|MME|PLXNA1|PTX3|TAF10|TBX2|THBS3|ADAM15|SPRY1|YAP1|PPP1R13L|FLRT3|WWTR1|TSKU|NIN|SLC12A5|NDRG4|NDEL1|TSC22D4|LLPH|PKDCC|TAF8|SELENOM|MUSTN1,-3.1,MyList
GO Biological Processes,19,GO:0048589,developmental growth,19_GO:0040007 growth,-5.9,2.5,5.7,30230,438,896,33,3.7,0.63,320|607|1026|1028|1311|1946|2067|2619|2737|3479|4311|5361|5806|6881|6909|7059|8751|10252|10413|10848|23767|25937|25987|51199|57468|65009|81565|81628|84298|91461|129685|140606|389125,APBA1|BCL9|CDKN1A|CDKN1C|COMP|EFNA5|ERCC1|GAS1|GLI3|IGF1|MME|PLXNA1|PTX3|TAF10|TBX2|THBS3|ADAM15|SPRY1|YAP1|PPP1R13L|FLRT3|WWTR1|TSKU|NIN|SLC12A5|NDRG4|NDEL1|TSC22D4|LLPH|PKDCC|TAF8|SELENOM|MUSTN1,-3.1,MyList
GO Biological Processes,19,GO:0032970,regulation of actin filament-based process,19_GO:0050789 regulation of biological process,-5.8,2.6,5.7,30230,401,896,31,3.5,0.61,71|822|1265|1824|1946|2039|2824|4653|4703|4739|6281|6387|6522|9113|9530|9620|10602|11135|11170|11346|25959|27237|29108|54434|55243|58527|64857|146206|148170|253725|387680,ACTG1|CAPG|CNN2|DSC2|EFNA5|DMTN|GPM6B|MYOC|NEB|NEDD9|S100A10|CXCL12|SLC4A2|LATS1|BAG4|CELSR1|CDC42EP3|CDC42EP1|FAM107A|SYNPO|KANK2|ARHGEF16|PYCARD|SSH1|KIRREL1|ABRACL|PLEKHG2|CARMIL2|CDC42EP5|WASHC2C|WASHC2A,-3,MyList
GO Biological Processes,19,GO:1901888,regulation of cell junction assembly,19_GO:0050789 regulation of biological process,-5.8,3,5.8,30230,284,896,25,2.8,0.55,71|575|1307|1636|1946|2039|2049|2824|4653|6092|6281|7087|8861|9113|11170|22871|23767|57468|57555|64084|65078|79834|84631|158038|266727,ACTG1|ADGRB1|COL16A1|ACE|EFNA5|DMTN|EPHB3|GPM6B|MYOC|ROBO2|S100A10|ICAM5|LDB1|LATS1|FAM107A|NLGN1|FLRT3|SLC12A5|NLGN2|CLSTN2|RTN4R|PEAK1|SLITRK2|LINGO2|MDGA1,-3,MyList
GO Biological Processes,19,GO:0006366,transcription by RNA polymerase II,19_GO:0009987 cellular process,-5.8,2.7,5.7,30230,362,896,29,3.2,0.59,904|2961|4335|6239|6281|6618|6660|6874|6880|6881|6882|8805|8861|9878|10001|10379|11143|29079|51616|57117|58506|80789|83860|84337|84524|92105|112950|129685|219541,CCNT1|GTF2E2|MNT|RREB1|S100A10|SNAPC2|SOX5|TAF4|TAF9|TAF10|TAF11|TRIM24|LDB1|TOX4|MED6|IRF9|KAT7|MED4|TAF9B|INTS12|SCAF1|INTS5|TAF3|ELOF1|ZC3H8|INTS4|MED8|TAF8|MED19,-3,MyList
GO Cellular Components,20,GO:0030425,dendrite,,-5.8,2.2,5.4,30230,617,896,41,4.6,0.7,320|575|664|1501|1948|2002|2044|2049|2785|2861|4311|4900|5662|6002|6792|7087|9498|10749|11346|22794|22871|22983|23138|23208|25921|26037|26103|51199|55243|57468|57549|57555|64084|65078|66004|81628|84631|201191|266727|348980|392617,APBA1|ADGRB1|BNIP3|CTNND2|EFNB2|ELK1|EPHA5|EPHB3|GNG3|GPR37|MME|NRGN|PSD|RGS12|CDKL5|ICAM5|SLC4A8|KIF1C|SYNPO|CASC3|NLGN1|MAST1|N4BP3|SYT11|ZDHHC5|SIPA1L1|LRIT1|NIN|KIRREL1|SLC12A5|IGSF9|NLGN2|CLSTN2|RTN4R|LYNX1|TSC22D4|SLITRK2|SAMD14|MDGA1|HCN1|ELFN1,-3,MyList
GO Biological Processes,19,GO:1903047,mitotic cell cycle process,19_GO:0009987 cellular process,-5.8,2.4,5.5,30230,509,896,36,4,0.66,595|1026|1164|3400|5116|5218|6881|7319|8658|8766|8897|9113|10252|10524|25978|26586|27338|29997|51149|51322|51720|54820|54908|54984|58493|79035|79080|79884|81565|84080|84722|91272|112574|116224|116840|152185,CCND1|CDKN1A|CKS2|ID4|PCNT|CDK14|TAF10|UBE2A|TNKS|RAB11A|MTMR3|LATS1|SPRY1|KAT5|CHMP2B|CKAP2|UBE2S|NOP53|MRNIP|WAC|UIMC1|NDE1|SPDL1|PINX1|INIP|NABP2|CCDC86|MAP9|NDEL1|ENKD1|PSRC1|BOD1|SNX18|PABIR1|CNTROB|SPICE1,-3,MyList
GO Cellular Components,20,GO:0097447,dendritic tree,,-5.8,2.2,5.4,30230,619,896,41,4.6,0.7,320|575|664|1501|1948|2002|2044|2049|2785|2861|4311|4900|5662|6002|6792|7087|9498|10749|11346|22794|22871|22983|23138|23208|25921|26037|26103|51199|55243|57468|57549|57555|64084|65078|66004|81628|84631|201191|266727|348980|392617,APBA1|ADGRB1|BNIP3|CTNND2|EFNB2|ELK1|EPHA5|EPHB3|GNG3|GPR37|MME|NRGN|PSD|RGS12|CDKL5|ICAM5|SLC4A8|KIF1C|SYNPO|CASC3|NLGN1|MAST1|N4BP3|SYT11|ZDHHC5|SIPA1L1|LRIT1|NIN|KIRREL1|SLC12A5|IGSF9|NLGN2|CLSTN2|RTN4R|LYNX1|TSC22D4|SLITRK2|SAMD14|MDGA1|HCN1|ELFN1,-3,MyList
GO Cellular Components,20,GO:0099572,postsynaptic specialization,,-5.7,2.6,5.6,30230,385,896,30,3.3,0.6,575|664|1501|1948|2039|2785|4744|4756|5662|6457|9478|11346|22871|22986|22997|23208|25921|26037|30011|54487|57468|57479|57512|57549|57555|64084|79870|201191|392617|440073,ADGRB1|BNIP3|CTNND2|EFNB2|DMTN|GNG3|NEFH|NEO1|PSD|SH3GL3|CABP1|SYNPO|NLGN1|SORCS3|IGSF9B|SYT11|ZDHHC5|SIPA1L1|SH3KBP1|DGCR8|SLC12A5|PRR12|GPR158|IGSF9|NLGN2|CLSTN2|BAALC|SAMD14|ELFN1|IQSEC3,-3,MyList
GO Molecular Functions,21,GO:0050839,cell adhesion molecule binding,,-5.7,2.2,5.4,30230,643,896,42,4.7,0.71,822|1265|1307|1311|1453|1501|1824|3383|3479|3680|4756|4854|5098|5099|5101|6387|6696|7060|7087|8425|8496|8641|8751|10631|10848|11117|11135|22871|25978|27237|54510|55243|55833|56100|57496|57549|57555|57575|64084|85456|114990|255743,CAPG|CNN2|COL16A1|COMP|CSNK1D|CTNND2|DSC2|ICAM1|IGF1|ITGA9|NEO1|NOTCH3|PCDHGC3|PCDH7|PCDH9|CXCL12|SPP1|THBS4|ICAM5|LTBP4|PPFIBP1|PCDHGB4|ADAM15|POSTN|PPP1R13L|EMILIN1|CDC42EP1|NLGN1|CHMP2B|ARHGEF16|PCDH18|KIRREL1|UBAP2|PCDHGB6|MRTFB|IGSF9|NLGN2|PCDH10|CLSTN2|TNKS1BP1|VASN|NPNT,-3,MyList
GO Cellular Components,20,GO:0005874,microtubule,,-5.7,2.4,5.5,30230,491,896,35,3.9,0.65,1453|5116|8766|10018|10297|10749|25876|25978|26586|29108|29911|51199|51308|54820|56890|57509|57619|57701|65055|65983|79848|79884|81565|84080|84140|84722|89796|91272|94137|122060|126731|147700|256714|283638|284058,CSNK1D|PCNT|RAB11A|BCL2L11|APC2|KIF1C|SPEF1|CHMP2B|CKAP2|PYCARD|HOOK2|NIN|REEP2|NDE1|SAXO6|MTUS1|SHROOM3|NCKAP5L|REEP1|GRAMD2B|CSPP1|MAP9|NDEL1|ENKD1|FAM161A|PSRC1|NAV1|BOD1|RP1L1|SLAIN1|CCSAP|KLC3|MAP7D2|CEP170B|KANSL1,-2.9,MyList
GO Biological Processes,19,GO:2000144,positive regulation of DNA-templated transcription initiation,19_GO:0048518 positive regulation of biological process,-5.7,5.4,6.7,30230,75,896,12,1.3,0.38,2067|4286|6874|6880|6881|6882|10001|29079|83860|112950|129685|219541,ERCC1|MITF|TAF4|TAF9|TAF10|TAF11|MED6|MED4|TAF3|MED8|TAF8|MED19,-2.9,MyList
GO Biological Processes,19,GO:0016055,Wnt signaling pathway,19_GO:0050896 response to stimulus,-5.7,3,5.7,30230,271,896,24,2.7,0.54,166|595|605|607|1453|1454|1501|2869|4286|4653|5218|6934|7041|8532|8658|8861|9620|10297|25960|56998|64897|84327|92482|283149,TLE5|CCND1|BCL7A|BCL9|CSNK1D|CSNK1E|CTNND2|GRK5|MITF|MYOC|CDK14|TCF7L2|TGFB1I1|CPZ|TNKS|LDB1|CELSR1|APC2|ADGRA2|CTNNBIP1|C12orf43|ZBED3|BBIP1|BCL9L,-2.9,MyList
GO Biological Processes,19,GO:0051129,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-5.7,2.1,5.3,30230,784,896,48,5.4,0.75,664|822|1265|1636|1948|1949|2039|2067|3082|3297|3479|4653|4682|4756|6092|6457|6696|8658|9139|10297|10413|11117|11170|22871|23208|23247|23251|25876|25959|25987|26146|26471|26586|29997|51129|54434|54552|54908|54984|56890|56998|65078|84079|84260|90378|146206|152485|253725,BNIP3|CAPG|CNN2|ACE|EFNB2|EFNB3|DMTN|ERCC1|HGF|HSF1|IGF1|MYOC|NUBP1|NEO1|ROBO2|SH3GL3|SPP1|TNKS|CBFA2T2|APC2|YAP1|EMILIN1|FAM107A|NLGN1|SYT11|KATNIP|MINAR1|SPEF1|KANK2|TSKU|TRAF3IP1|NUPR1|CKAP2|NOP53|ANGPTL4|SSH1|GNL3L|SPDL1|PINX1|SAXO6|CTNNBIP1|RTN4R|ANKRD27|TCHP|SAMD1|CARMIL2|ZNF827|WASHC2C,-2.9,MyList
GO Biological Processes,19,GO:2000142,regulation of DNA-templated transcription initiation,19_GO:0050789 regulation of biological process,-5.7,4.9,6.5,30230,89,896,13,1.5,0.4,2067|4286|6874|6880|6881|6882|10001|29079|56998|83860|112950|129685|219541,ERCC1|MITF|TAF4|TAF9|TAF10|TAF11|MED6|MED4|CTNNBIP1|TAF3|MED8|TAF8|MED19,-2.9,MyList
GO Biological Processes,19,GO:0051123,RNA polymerase II preinitiation complex assembly,19_GO:0009987 cellular process,-5.7,5.9,6.8,30230,63,896,11,1.2,0.37,2961|6874|6880|6881|6882|10001|29079|83860|112950|129685|219541,GTF2E2|TAF4|TAF9|TAF10|TAF11|MED6|MED4|TAF3|MED8|TAF8|MED19,-2.9,MyList
GO Molecular Functions,21,GO:0003714,transcription corepressor activity,,-5.6,3.3,5.9,30230,217,896,21,2.3,0.51,166|595|862|3400|4863|9139|9541|9611|9734|10138|10413|10848|25937|51132|51564|51616|57649|79047|126374|147339|163126,TLE5|CCND1|RUNX1T1|ID4|NPAT|CBFA2T2|CIRSR|NCOR1|HDAC9|YAF2|YAP1|PPP1R13L|WWTR1|RLIM|HDAC7|TAF9B|PHF12|KCTD15|WTIP|ARK2N|EID2,-2.9,MyList
GO Biological Processes,19,GO:0060260,regulation of transcription initiation by RNA polymerase II,19_GO:0050789 regulation of biological process,-5.5,5.2,6.5,30230,78,896,12,1.3,0.38,2067|6874|6880|6881|6882|10001|29079|56998|83860|112950|129685|219541,ERCC1|TAF4|TAF9|TAF10|TAF11|MED6|MED4|CTNNBIP1|TAF3|MED8|TAF8|MED19,-2.8,MyList
GO Biological Processes,19,GO:0032956,regulation of actin cytoskeleton organization,19_GO:0050789 regulation of biological process,-5.5,2.7,5.5,30230,355,896,28,3.1,0.58,71|822|1946|2039|2824|4653|4703|4739|6281|6387|6522|9113|9530|9620|10602|11135|11170|11346|25959|27237|29108|54434|55243|64857|146206|148170|253725|387680,ACTG1|CAPG|EFNA5|DMTN|GPM6B|MYOC|NEB|NEDD9|S100A10|CXCL12|SLC4A2|LATS1|BAG4|CELSR1|CDC42EP3|CDC42EP1|FAM107A|SYNPO|KANK2|ARHGEF16|PYCARD|SSH1|KIRREL1|PLEKHG2|CARMIL2|CDC42EP5|WASHC2C|WASHC2A,-2.8,MyList
GO Cellular Components,20,GO:0090575,RNA polymerase II transcription regulator complex,,-5.5,2.9,5.6,30230,277,896,24,2.7,0.54,607|2961|3622|6281|6777|6874|6880|6881|6882|6925|6934|6938|8861|10001|10379|10413|29079|51616|55957|83860|112950|129685|219541|283149,BCL9|GTF2E2|ING2|S100A10|STAT5B|TAF4|TAF9|TAF10|TAF11|TCF4|TCF7L2|TCF12|LDB1|MED6|IRF9|YAP1|MED4|TAF9B|LIN37|TAF3|MED8|TAF8|MED19|BCL9L,-2.8,MyList
GO Molecular Functions,21,GO:0015631,tubulin binding,,-5.5,2.6,5.4,30230,396,896,30,3.3,0.6,4744|8766|9857|10018|10297|10749|22983|23208|23247|25876|26146|29911|51199|51308|54462|54820|56890|57509|65055|79884|80817|81565|84080|84140|84722|126731|147700|152206|256714|644150,NEFH|RAB11A|CEP350|BCL2L11|APC2|KIF1C|MAST1|SYT11|KATNIP|SPEF1|TRAF3IP1|HOOK2|NIN|REEP2|CCSER2|NDE1|SAXO6|MTUS1|REEP1|MAP9|CEP44|NDEL1|ENKD1|FAM161A|PSRC1|CCSAP|KLC3|CCDC13|MAP7D2|WIPF3,-2.8,MyList
GO Biological Processes,19,GO:0060261,positive regulation of transcription initiation by RNA polymerase II,19_GO:0048518 positive regulation of biological process,-5.5,5.6,6.6,30230,66,896,11,1.2,0.37,2067|6874|6880|6881|6882|10001|29079|83860|112950|129685|219541,ERCC1|TAF4|TAF9|TAF10|TAF11|MED6|MED4|TAF3|MED8|TAF8|MED19,-2.8,MyList
GO Cellular Components,20,GO:0098984,neuron to neuron synapse,,-5.4,2.5,5.4,30230,400,896,30,3.3,0.6,575|664|1501|1948|1949|2039|2785|4744|4756|5662|6457|9478|9498|11346|22871|22986|22997|23208|26037|30011|54487|57479|57512|57549|57555|64084|79870|201191|392617|440073,ADGRB1|BNIP3|CTNND2|EFNB2|EFNB3|DMTN|GNG3|NEFH|NEO1|PSD|SH3GL3|CABP1|SLC4A8|SYNPO|NLGN1|SORCS3|IGSF9B|SYT11|SIPA1L1|SH3KBP1|DGCR8|PRR12|GPR158|IGSF9|NLGN2|CLSTN2|BAALC|SAMD14|ELFN1|IQSEC3,-2.7,MyList
GO Biological Processes,19,GO:0006352,DNA-templated transcription initiation,19_GO:0009987 cellular process,-5.4,3.1,5.7,30230,225,896,21,2.3,0.51,2961|6874|6880|6881|6882|7270|10001|10849|11143|23054|27297|29079|51616|51728|57117|80789|83860|92105|112950|129685|219541,GTF2E2|TAF4|TAF9|TAF10|TAF11|TTF1|MED6|POLR1G|KAT7|NCOA6|CRCP|MED4|TAF9B|POLR3K|INTS12|INTS5|TAF3|INTS4|MED8|TAF8|MED19,-2.7,MyList
GO Biological Processes,19,GO:0007020,microtubule nucleation,19_GO:0009987 cellular process,-5.4,8.2,7.2,30230,33,896,8,0.89,0.31,1453|5116|51199|54820|80097|81565|122060|653784,CSNK1D|PCNT|NIN|NDE1|MZT2B|NDEL1|SLAIN1|MZT2A,-2.7,MyList
GO Biological Processes,19,GO:0030111,regulation of Wnt signaling pathway,19_GO:0050896 response to stimulus,-5.3,2.6,5.4,30230,362,896,28,3.1,0.58,166|1453|1454|1501|2719|2737|3487|3489|4300|4772|5218|6787|6934|8658|9113|9686|10297|10413|25876|25937|25960|25987|56998|57664|64897|65062|83786|84327,TLE5|CSNK1D|CSNK1E|CTNND2|GPC3|GLI3|IGFBP4|IGFBP6|MLLT3|NFATC1|CDK14|NEK4|TCF7L2|TNKS|LATS1|VGLL4|APC2|YAP1|SPEF1|WWTR1|ADGRA2|TSKU|CTNNBIP1|PLEKHA4|C12orf43|TMEM237|FRMD8|ZBED3,-2.7,MyList
GO Cellular Components,20,GO:0005911,cell-cell junction,,-5.3,2.3,5.2,30230,534,896,36,4,0.66,71|575|595|1265|1501|1824|1946|1948|4810|7041|8751|9620|10413|11135|11155|11346|23767|25937|29855|30011|51599|54532|54806|55243|57608|57619|79778|83692|84260|84612|85302|85456|93643|114800|126374|220296,ACTG1|ADGRB1|CCND1|CNN2|CTNND2|DSC2|EFNA5|EFNB2|NHS|TGFB1I1|ADAM15|CELSR1|YAP1|CDC42EP1|LDB3|SYNPO|FLRT3|WWTR1|UBN1|SH3KBP1|LSR|USP53|AHI1|KIRREL1|JCAD|SHROOM3|MICALL2|CD99L2|TCHP|PARD6B|FBF1|TNKS1BP1|TJAP1|CCDC85A|WTIP|HEPACAM,-2.7,MyList
GO Biological Processes,19,GO:0009314,response to radiation,19_GO:0050896 response to stimulus,-5.3,2.4,5.3,30230,448,896,32,3.6,0.62,595|1026|2002|2067|2073|3014|3297|4216|4311|4734|7319|8553|9478|10010|10413|10524|23373|26103|26272|51149|51720|55872|57010|58493|63943|65009|79035|85453|85456|126006|375757|768206,CCND1|CDKN1A|ELK1|ERCC1|ERCC5|H2AX|HSF1|MAP3K4|MME|NEDD4|UBE2A|BHLHE40|CABP1|TANK|YAP1|KAT5|CRTC1|LRIT1|FBXO4|MRNIP|UIMC1|PBK|CABP4|INIP|FKBPL|NDRG4|NABP2|TSPYL5|TNKS1BP1|PCP2|SWI5|PRCD,-2.7,MyList
GO Cellular Components,20,GO:0032279,asymmetric synapse,,-5.3,2.6,5.3,30230,365,896,28,3.1,0.58,575|664|1501|1948|2039|2785|4744|4756|5662|6457|9478|9498|11346|22871|22986|22997|23208|26037|30011|54487|57479|57512|57549|64084|79870|201191|392617|440073,ADGRB1|BNIP3|CTNND2|EFNB2|DMTN|GNG3|NEFH|NEO1|PSD|SH3GL3|CABP1|SLC4A8|SYNPO|NLGN1|SORCS3|IGSF9B|SYT11|SIPA1L1|SH3KBP1|DGCR8|PRR12|GPR158|IGSF9|CLSTN2|BAALC|SAMD14|ELFN1|IQSEC3,-2.7,MyList
GO Biological Processes,19,GO:0065004,protein-DNA complex assembly,19_GO:0009987 cellular process,-5.2,3.2,5.6,30230,212,896,20,2.2,0.49,2961|3007|3014|6874|6880|6881|6882|6925|10001|29079|29855|54107|83860|85453|112950|119392|129685|144108|219541|375757,GTF2E2|H1-3|H2AX|TAF4|TAF9|TAF10|TAF11|TCF4|MED6|MED4|UBN1|POLE3|TAF3|TSPYL5|MED8|SFR1|TAF8|SPTY2D1|MED19|SWI5,-2.6,MyList
GO Biological Processes,19,GO:0120035,regulation of plasma membrane bounded cell projection organization,19_GO:0050789 regulation of biological process,-5.2,2.1,5.1,30230,650,896,41,4.6,0.7,1946|1948|1949|2039|2049|3383|4734|4739|4756|6091|6092|6239|6383|6387|6696|6792|8766|9139|9760|10413|10602|11135|22871|23247|23251|25987|26037|26039|50487|51199|65009|65078|79006|81565|84079|84260|116840|146206|148170|162427|221914,EFNA5|EFNB2|EFNB3|DMTN|EPHB3|ICAM1|NEDD4|NEDD9|NEO1|ROBO1|ROBO2|RREB1|SDC2|CXCL12|SPP1|CDKL5|RAB11A|CBFA2T2|TOX|YAP1|CDC42EP3|CDC42EP1|NLGN1|KATNIP|MINAR1|TSKU|SIPA1L1|SS18L1|PLA2G3|NIN|NDRG4|RTN4R|METRN|NDEL1|ANKRD27|TCHP|CNTROB|CARMIL2|CDC42EP5|RETREG3|GPC2,-2.6,MyList
GO Cellular Components,20,GO:0014069,postsynaptic density,,-5.2,2.6,5.3,30230,349,896,27,3,0.57,575|664|1501|1948|2039|2785|4744|4756|5662|6457|9478|11346|22871|22986|22997|23208|26037|30011|54487|57479|57512|57549|64084|79870|201191|392617|440073,ADGRB1|BNIP3|CTNND2|EFNB2|DMTN|GNG3|NEFH|NEO1|PSD|SH3GL3|CABP1|SYNPO|NLGN1|SORCS3|IGSF9B|SYT11|SIPA1L1|SH3KBP1|DGCR8|PRR12|GPR158|IGSF9|CLSTN2|BAALC|SAMD14|ELFN1|IQSEC3,-2.6,MyList
Canonical Pathways,11,M3008,NABA ECM GLYCOPROTEINS,,-5.2,3.3,5.6,30230,196,896,19,2.1,0.48,1311|3487|3489|4052|4917|5118|6696|7059|7060|8425|10631|11117|25987|64129|64856|90187|129804|148113|255743,COMP|IGFBP4|IGFBP6|LTBP1|NTN3|PCOLCE|SPP1|THBS3|THBS4|LTBP4|POSTN|EMILIN1|TSKU|TINAGL1|VWA1|EMILIN3|FBLN7|CILP2|NPNT,-2.6,MyList
Canonical Pathways,11,M5885,NABA MATRISOME ASSOCIATED,,-5.1,2,5,30230,751,896,45,5,0.73,1475|1489|1953|2147|2158|2162|2662|2719|3082|3083|3263|3479|3697|4324|5125|5361|6281|6320|6383|6387|6906|7044|7092|7424|8510|8751|9547|9723|10082|10220|10501|51129|53342|54507|57715|60676|80274|80310|80760|94031|143282|221914|284018|392617|728276,CSTA|CTF1|MEGF6|F2|F9|F13A1|GDF10|GPC3|HGF|HGFAC|HPX|IGF1|ITIH1|MMP15|PCSK5|PLXNA1|S100A10|CLEC11A|SDC2|CXCL12|SERPINA7|LEFTY2|TLL1|VEGFC|MMP23B|ADAM15|CXCL14|SEMA3E|GPC6|GDF11|SEMA6B|ANGPTL4|IL17D|ADAMTSL4|SEMA4G|PAPPA2|SCUBE1|PDGFD|ITIH5|HTRA3|FGFBP3|GPC2|C17orf58|ELFN1|CLEC19A,-2.5,MyList
GO Biological Processes,19,GO:0007167,enzyme-linked receptor protein signaling pathway,19_GO:0050896 response to stimulus,-5.1,2.1,5,30230,635,896,40,4.5,0.69,858|1311|1946|1947|1948|1949|1979|2044|2049|2067|2662|3082|3479|3667|4052|4653|4739|6464|6777|6909|7044|7424|8425|8660|9846|10220|10849|11030|11215|23767|25937|26037|54806|64599|80310|81565|84335|163126|252983|401474,CAV2|COMP|EFNA5|EFNB1|EFNB2|EFNB3|EIF4EBP2|EPHA5|EPHB3|ERCC1|GDF10|HGF|IGF1|IRS1|LTBP1|MYOC|NEDD9|SHC1|STAT5B|TBX2|LEFTY2|VEGFC|LTBP4|IRS2|GAB2|GDF11|POLR1G|RBPMS|AKAP11|FLRT3|WWTR1|SIPA1L1|AHI1|GIGYF1|PDGFD|NDEL1|AKT1S1|EID2|STXBP4|SAMD12,-2.5,MyList
