"name","Gene","ID","p.val","p.adj","ratio"
"MYPOP","MYPOP","Q86VE0",9.51513259580454e-05,0.00134599828231337,1.29
"MYSM1","MYSM1","Q5VVJ2",7.38259073442634e-05,0.00111662473011715,0.882
"MZT2A","MZT2A","Q6P582",0.0640193680823993,0.157629823706097,0.985
"MZT2B","MZT2B","Q6NZ67",0.0149290590779929,0.0547693694251435,1.18
"N4BP1","N4BP1","O75113",0.906838662414496,0.956641501508042,-0.113
"N4BP2","N4BP2","Q86UW6",0.00447656768569691,0.0226330988078985,0.84
"N4BP3","N4BP3","O15049",0.0423399152701267,0.117434175744056,1.19
"N6AMT1","N6AMT1","Q9Y5N5",0.023260154144428,0.0748285294598326,0.762
"NAA10","NAA10","P41227",0.718533387375947,0.840861589373232,-0.0549
"NAA15","NAA15","Q9BXJ9",0.167917164691847,0.321400775622614,-0.244
"NAA16","NAA16","Q6N069",0.103713045788174,0.227090942750004,0.683
"NAA25","NAA25","Q14CX7",0.0156781912577822,0.0568696536430324,0.425
"NAA30","NAA30","Q147X3",0.565794511835764,0.735448273343155,-0.151
"NAA35","NAA35","Q5VZE5",0.480022653919003,0.663979643726062,0.127
"NAA38","NAA38","Q9BRA0",0.150991268167945,0.297364501464103,1.9
"NAA40","NAA40","Q86UY6",0.872553603293623,0.938460494868871,0.0368
"NAA50","NAA50","Q9GZZ1",0.00577110430503573,0.027045850936392,-0.503
"NAAA","NAAA","Q02083",0.00950886185496205,0.0391693086338739,0.573
"NAB1","NAB1","Q13506",0.492969814331438,0.675159781445251,0.182
"NABP2","NABP2","Q9BQ15",0.663101952777231,0.804072111790987,0.164
"NACA","NACA","E9PAV3",0.591720520983906,0.753839581101529,0.237
"NACC1","NACC1","Q96RE7",0.0041830296672513,0.0215122374160542,0.546
"NADK2","NADK2","Q4G0N4",0.810056336192692,0.900696705348112,-0.0869
"NADSYN1","NADSYN1","Q6IA69",0.360120262953866,0.549186812526651,-0.475
"NAE1","NAE1","Q13564",0.210122077233144,0.377938011094878,-0.443
"NAF1","NAF1","Q96HR8",0.002777809406006,0.0157788199780821,-0.964
"NAGA","NAGA","P17050",0.794896735407305,0.888258201206914,-0.0553
