"name","Gene","ID","p.val","p.adj","ratio"
"RBM27","RBM27","Q9P2N5",0.00801302974635918,0.0198574126934868,0.719
"RBM7","RBM7","Q9Y580",0.000822103353192877,0.00307733322106456,0.804
"RBPMS2","RBPMS2","Q6ZRY4",3.39895568915525e-08,1.16417848263875e-06,2.58
"RC3H1","RC3H1","Q5TC82",1.58362636096099e-10,1.96101670451923e-08,3.91
"RCL1","RCL1","Q9Y2P8",0.000365583583980732,0.00160621302809002,0.939
"RDH11","RDH11","Q8TC12",7.39065386169425e-06,7.59736563636999e-05,1.31
"RDH13","RDH13","Q8NBN7",0.014145021584415,0.0316259107591546,0.6
"RDH14","RDH14","Q9HBH5",0.0118164028469301,0.0272991465312687,0.895
"REEP3","REEP3","Q6NUK4",1.36672430022566e-06,1.9679362956201e-05,4.35
"REEP4","REEP4","Q9H6H4",0.000283883277079197,0.00131698933556798,1.09
"RELCH","RELCH","Q9P260",0.000101363697542331,0.000574560846139594,0.802
"RFC2","RFC2","P35250",0.00296680706674753,0.00879227911643994,0.638
"RFC3","RFC3","P40938",0.00200888136483585,0.00630881237048919,0.897
"RFC5","RFC5","P40937",0.0010312378425173,0.00367113374366288,1.13
"RFT1","RFT1","Q96AA3",2.00338306475214e-05,0.000161575453789479,2.06
"RFTN1","RFTN1","Q14699",0.0190851304652228,0.040489250161987,2.24
"RFX1","RFX1","P22670",1.44975583629272e-05,0.000127670511228885,1.09
"RHOT1","RHOT1","Q8IXI2",0.000642129769178696,0.00252614981042,0.982
"RIC8B","RIC8B","Q9NVN3",0.00312814941388036,0.00914251075973966,1.64
"RIMOC1","RIMOC1","A6NDU8",4.64418779723154e-05,0.000310732066333472,0.765
"RINT1","RINT1","Q6NUQ1",3.59267906802371e-06,4.29042638257015e-05,1.9
"RIPK1","RIPK1","Q13546",0.0047912544252728,0.0130639589664704,0.824
"RITA1","RITA1","Q96K30",7.59739658175928e-05,0.000457378048515935,4.16
"RMND1","RMND1","Q9NWS8",0.0206604202753462,0.0432305495978274,1.33
"RNF10","RNF10","Q8N5U6",0.00232949995484109,0.00714385574367588,1.27
"RNF168","RNF168","Q8IYW5",0.0030810444660563,0.00904379557136896,1.01
"RNF170","RNF170","Q96K19",0.00468195444380516,0.0128180446660502,2.69
"RPN1","RPN1","P04843",1.35513379689718e-05,0.000120925409437089,1.28
"RPN2","RPN2","P04844",0.000116417262566971,0.000639619485598328,1.26
"RPRD2","RPRD2","Q5VT52",0.000124824971873646,0.000677032478848369,0.846
"RPS6KA3","RPS6KA3","P51812",0.000372549143288283,0.00163058621768754,0.901
"RPS6KA5","RPS6KA5","O75582",3.87526560868244e-05,0.000269361078448056,2.84
"RPUSD3","RPUSD3","Q6P087",0.00114928377790428,0.00399765995175088,1.22
"RRAGA","RRAGA","Q7L523",0.00116983502339258,0.00405862159624435,0.992
"RRP12","RRP12","Q5JTH9",7.44904800519414e-05,0.000450468725723574,0.963
"RUFY3","RUFY3","Q7L099",0.00213394324838055,0.00664710108599652,0.787
"S100PBP","S100PBP","Q96BU1",0.000345622445921237,0.00153866983806418,0.953
"SACM1L","SACM1L","Q9NTJ5",9.28622919387465e-06,9.07097800746323e-05,1.36
"SAMD11","SAMD11","Q96NU1",0.00238427008789839,0.00726106316212417,0.905
"SAP130","SAP130","Q9H0E3",0.000228001389571264,0.0011055111079479,0.94
"SASS6","SASS6","Q6UVJ0",0.012196697953372,0.0280729830788365,0.645
"SATB1","SATB1","Q01826",0.00161548252599953,0.00527471507859159,0.741
"SATB2","SATB2","Q9UPW6",0.00188176864918455,0.00597171613419925,0.719
"SCAMP3","SCAMP3","O14828",0.000790610114998705,0.0029750447945884,0.899
"SCAP","SCAP","Q12770",0.0157838053803102,0.0346074229109553,1.81
"SCD","SCD","O00767",1.57624022820735e-05,0.000134826329403199,1.56
"SCD5","SCD5","Q86SK9",1.47796380217291e-06,2.0943891978327e-05,4.33
"SCFD1","SCFD1","Q8WVM8",9.28952087262429e-05,0.0005359953656183,1.12
"SCMH1","SCMH1","Q96GD3",7.87688028993744e-09,3.81933791889798e-07,5.62
"SCML2","SCML2","Q9UQR0",0.000435463245457775,0.00184282001192936,0.678
"SCYL2","SCYL2","Q6P3W7",7.80808927240709e-06,7.97444672276945e-05,1.02
"SDHAF4","SDHAF4","Q5VUM1",0.00135470327378844,0.00458370359724236,3.88
"SDK2","SDK2","Q58EX2",0.00666922916308303,0.017036060150319,0.607
"SDR39U1","SDR39U1","Q9NRG7",0.000578491382879761,0.00231381992096941,1.01
"SEC11A","SEC11A","P67812",0.000186502232134599,0.000932974808235789,1.05
"SEC23B","SEC23B","Q15437",0.000951843025459961,0.00344022654329916,1.03
"SEC24A","SEC24A","O95486",0.0100273930263816,0.0239172545299098,0.652
"SEC24B","SEC24B","O95487",1.33149799777292e-05,0.000119080304267492,1.17
"SEC24C","SEC24C","P53992",0.0131339747970678,0.0297838964196596,0.938
