"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"PC O-42:7",0.381,0.189960988165858,0.4,0.19,"0.4","0.19","NS","PC O-42:7"
"PC O-44:2",-0.0136,0.981017337571713,0,0.98,"-0.0","0.98","NS",NA
"PC O-44:6",0.0131,0.986640738443228,0,0.99,"0.0","0.99","NS",NA
"PC(16:0)",-0.0145,0.986640738443228,0,0.99,"-0.0","0.99","NS",NA
"PC(16:0/8:0(COOH))",0.106,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PC(34:4)",0.535,0.953944604452849,0.5,0.95,"0.5","0.95","NS",NA
"PC(O-40:1)",0.263,0.953944604452849,0.3,0.95,"0.3","0.95","NS",NA
"PC(P-30:1)",-0.0577,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PE 32:0",0.208,0.875296475579264,0.2,0.88,"0.2","0.88","NS",NA
"PE 32:2",-0.0704,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PE 34:0",0.0783,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PE 34:2",-0.336,0.931806612788177,-0.3,0.93,"-0.3","0.93","NS",NA
"PE 34:3",-0.0907,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PE 36:0",0.00109,0.998877189461052,0,1,"0.0","1.00","NS",NA
"PE 36:1",0.0763,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PE 36:2",-0.185,0.953944604452849,-0.2,0.95,"-0.2","0.95","NS",NA
"PE 36:3",-0.251,0.931806612788177,-0.3,0.93,"-0.3","0.93","NS",NA
"PE 36:4",-0.0473,0.981017337571713,0,0.98,"-0.0","0.98","NS",NA
"PE 36:5",-0.0359,0.981017337571713,0,0.98,"-0.0","0.98","NS",NA
"PE 36:7",-0.0388,0.976005796600933,0,0.98,"-0.0","0.98","NS",NA
"PE 38:0",-0.0853,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PE 38:1",0.128,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PE 38:2",-0.195,0.953944604452849,-0.2,0.95,"-0.2","0.95","NS",NA
"PE 38:3",-0.00387,0.990702035694193,0,0.99,"-0.0","0.99","NS",NA
