"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"PE O-36:4",0.116,0.57670813812809,0.1,0.58,"0.1","0.58","NS",NA
"PE O-36:5",0.0354,0.870153119705273,0,0.87,"0.0","0.87","NS",NA
"PE O-38:1",0.0028,0.982146553414256,0,0.98,"0.0","0.98","NS",NA
"PE O-38:3",-0.13,0.504394172622875,-0.1,0.5,"-0.1","0.50","NS",NA
"PE O-38:4",0.0476,0.854806084751783,0,0.85,"0.0","0.85","NS",NA
"PE O-38:5",0.0882,0.741550761030075,0.1,0.74,"0.1","0.74","NS",NA
"PE O-38:6",0.0625,0.728327790813351,0.1,0.73,"0.1","0.73","NS",NA
"PE O-40:4",-0.226,0.0444778920183772,-0.2,0.04,"-0.2","0.04","NS",NA
"PE O-40:5",-0.167,0.403300550630294,-0.2,0.4,"-0.2","0.40","NS",NA
"PE O-40:6",0.036,0.870153119705273,0,0.87,"0.0","0.87","NS",NA
"PE(O-38:2)",0.0695,0.781193845290006,0.1,0.78,"0.1","0.78","NS",NA
"PE(O-40:2)",-0.208,0.156713492858209,-0.2,0.16,"-0.2","0.16","NS",NA
"PG 20:0",-0.438,0.0571493285160196,-0.4,0.06,"-0.4","0.06","NS",NA
"PG 34:1",0.527,0.00475601902577718,0.5,0,"0.5","<0.01","NS",NA
"PG 34:4",-0.764,0.00101898636039993,-0.8,0,"-0.8","<0.01","Down",NA
"PG 36:1",0.162,0.161566644394291,0.2,0.16,"0.2","0.16","NS",NA
"PI 32:1",-0.12,0.520932891456,-0.1,0.52,"-0.1","0.52","NS",NA
"PI 34:0",0.176,0.2070726435366,0.2,0.21,"0.2","0.21","NS",NA
"PI 34:2",-0.104,0.481812596385425,-0.1,0.48,"-0.1","0.48","NS",NA
"PI 36:0",-0.00843,0.965371490399154,0,0.97,"-0.0","0.97","NS",NA
"PI 36:1",0.416,0.196960569021258,0.4,0.2,"0.4","0.20","NS",NA
"PI 36:3",0.0365,0.854806084751783,0,0.85,"0.0","0.85","NS",NA
"PI 38:1",-0.0396,0.854806084751783,0,0.85,"-0.0","0.85","NS",NA
"PI 38:2",0.17,0.384303539119082,0.2,0.38,"0.2","0.38","NS",NA
"PI 38:4",0.695,0.00762850531323833,0.7,0.01,"0.7","<0.01","Up",NA
"PI 40:4",-0.0144,0.955067568702629,0,0.96,"-0.0","0.96","NS",NA
"PI 40:5",-0.101,0.480587767592265,-0.1,0.48,"-0.1","0.48","NS",NA
"PI 40:6",-0.0916,0.640739372457287,-0.1,0.64,"-0.1","0.64","NS",NA
"PI O-34:1",-0.162,0.288561746274572,-0.2,0.29,"-0.2","0.29","NS",NA
"PI O-36:1",0.0507,0.798979082197153,0.1,0.8,"0.1","0.80","NS",NA
"PI O-38:1",-0.15,0.225623798301165,-0.1,0.23,"-0.1","0.23","NS",NA
"PI O-38:2",-0.143,0.342681263610233,-0.1,0.34,"-0.1","0.34","NS",NA
"PI O-38:3",-0.0935,0.530025350081602,-0.1,0.53,"-0.1","0.53","NS",NA
"PI O-38:4",-0.126,0.345270976298891,-0.1,0.35,"-0.1","0.35","NS",NA
"PS 32:1",-0.291,0.00877305126272424,-0.3,0.01,"-0.3","<0.01","NS",NA
"PS 34:0",-0.111,0.589720500887325,-0.1,0.59,"-0.1","0.59","NS",NA
"PS 34:1",0.0903,0.863618760778813,0.1,0.86,"0.1","0.86","NS",NA
"PS 34:4",-0.558,0.0136590468711466,-0.6,0.01,"-0.6","0.01","Down",NA
"PS 34:5",-0.349,0.0154827253863367,-0.3,0.02,"-0.3","0.02","NS",NA
"PS 36:0",-0.125,0.562783370212395,-0.1,0.56,"-0.1","0.56","NS",NA
"PS 36:1",0.106,0.854806084751783,0.1,0.85,"0.1","0.85","NS",NA
"PS 36:2",0.0632,0.825278599891672,0.1,0.83,"0.1","0.83","NS",NA
"PS 36:8",0.0326,0.883553334991934,0,0.88,"0.0","0.88","NS",NA
"PS 38:1",-0.00807,0.966498801989746,0,0.97,"-0.0","0.97","NS",NA
"PS 38:2",-0.303,0.0298632934657805,-0.3,0.03,"-0.3","0.03","NS",NA
"PS 38:3",-0.19,0.245212917460688,-0.2,0.25,"-0.2","0.25","NS",NA
"PS 38:4",-0.163,0.299240075781541,-0.2,0.3,"-0.2","0.30","NS",NA
"PS 38:8",-0.175,0.225623798301165,-0.2,0.23,"-0.2","0.23","NS",NA
"PS 40:1",-0.231,0.279275047536227,-0.2,0.28,"-0.2","0.28","NS",NA
"PS 40:2",-0.0529,0.781193845290006,-0.1,0.78,"-0.1","0.78","NS",NA
"PS 40:4",-0.294,0.0266785312690064,-0.3,0.03,"-0.3","0.03","NS",NA
"PS 40:5",0.199,0.172574499988005,0.2,0.17,"0.2","0.17","NS",NA
"PS 40:6",-0.131,0.564759287561049,-0.1,0.56,"-0.1","0.56","NS",NA
"PS 42:1",-0.119,0.443502641767663,-0.1,0.44,"-0.1","0.44","NS",NA
"PS O-34:1",-0.185,0.0645692683600166,-0.2,0.06,"-0.2","0.06","NS",NA
"SM(32:0",0.273,0.35627520685767,0.3,0.36,"0.3","0.36","NS",NA
"SM(32:1",0.703,0.183558531211709,0.7,0.18,"0.7","0.18","NS",NA
"SM(32:2",0.174,0.481812596385425,0.2,0.48,"0.2","0.48","NS",NA
"SM(34:0",0.212,0.855823518204668,0.2,0.86,"0.2","0.86","NS",NA
"SM(34:1",0.371,0.762666620363853,0.4,0.76,"0.4","0.76","NS",NA
"SM(34:1.1",0.0939,0.961723414833853,0.1,0.96,"0.1","0.96","NS",NA
"SM(34:2",0.224,0.728327790813351,0.2,0.73,"0.2","0.73","NS",NA
"SM(36:0",-0.353,0.878474941463721,-0.4,0.88,"-0.4","0.88","NS",NA
"SM(36:1",-0.64,0.728327790813351,-0.6,0.73,"-0.6","0.73","NS",NA
"SM(36:2",-0.154,0.863654720410246,-0.2,0.86,"-0.2","0.86","NS",NA
"SM(38:0",0.143,0.955067568702629,0.1,0.96,"0.1","0.96","NS",NA
"SM(38:1",-0.782,0.717721905698186,-0.8,0.72,"-0.8","0.72","NS",NA
"SM(38:2",-0.0426,0.961723414833853,0,0.96,"-0.0","0.96","NS",NA
"SM(38:3",-0.302,0.808954118782885,-0.3,0.81,"-0.3","0.81","NS",NA
"SM(40:0",0.652,0.46683186746439,0.7,0.47,"0.7","0.47","NS",NA
"SM(40:1",0.261,0.870153119705273,0.3,0.87,"0.3","0.87","NS",NA
"SM(40:2",0.15,0.884242797653295,0.1,0.88,"0.1","0.88","NS",NA
"SM(40:3",0.288,0.764895189730415,0.3,0.76,"0.3","0.76","NS",NA
"SM(42:0",0.311,0.475761501407086,0.3,0.48,"0.3","0.48","NS",NA
"SM(42:1",0.37,0.6965950941031,0.4,0.7,"0.4","0.70","NS",NA
"SM(42:2",0.169,0.870153119705273,0.2,0.87,"0.2","0.87","NS",NA
"SM(42:3",0.33,0.650924523747582,0.3,0.65,"0.3","0.65","NS",NA
"SM(44:0",0.282,0.402520053534964,0.3,0.4,"0.3","0.40","NS",NA
"SM(44:1",0.0159,0.961723414833853,0,0.96,"0.0","0.96","NS",NA
"SM(44:2",0.23,0.298835899936073,0.2,0.3,"0.2","0.30","NS",NA
"TG 32:0 NL 16:0",-0.347,0.0118996780303079,-0.3,0.01,"-0.3","0.01","NS",NA
"TG 34:1 NL 16:1",-0.856,0.162191540710295,-0.9,0.16,"-0.9","0.16","NS",NA
"TG48:0] NL 16:0",0.251,0.176977057493481,0.3,0.18,"0.3","0.18","NS",NA
"TG48:1] NL 14:0",-0.0171,0.901056905842522,0,0.9,"-0.0","0.90","NS",NA
"TG48:1] NL 16:0",-0.0454,0.867779471114374,0,0.87,"-0.0","0.87","NS",NA
"TG50:1] NL 16:0",0.394,0.0266785312690064,0.4,0.03,"0.4","0.03","NS",NA
"TG50:1] NL 18:1",0.181,0.276146219817386,0.2,0.28,"0.2","0.28","NS",NA
"TG50:2]",-0.00115,0.991926771088416,0,0.99,"-0.0","0.99","NS",NA
"TG50:2] NL 16:0",-0.0307,0.870153119705273,0,0.87,"-0.0","0.87","NS",NA
"TG50:2] NL 18:1",-0.0695,0.728327790813351,-0.1,0.73,"-0.1","0.73","NS",NA
"TG52:1] NL 16:0",0.171,0.255517796129832,0.2,0.26,"0.2","0.26","NS",NA
"TG52:1] NL 18:0",0.285,0.0405755394466912,0.3,0.04,"0.3","0.04","NS",NA
"TG52:1] NL 18:1",0.0822,0.640739372457287,0.1,0.64,"0.1","0.64","NS",NA
"TG52:2] NL 16:0",0.296,0.0298632934657805,0.3,0.03,"0.3","0.03","NS",NA
